SNO,Xdata,Ydata,Zdata
19799,8,-8,1
19800,-17,42,-30
19801,-17,42,-30
19802,3,-36,-24
19803,13,27,32
19804,13,27,32
19805,16,-8,-78
19806,-11,-39,6
19807,-11,-39,6
19808,-4,4,3
19809,-4,4,3
19810,-26,22,0
19811,-9,10,10
19812,-9,10,10
19813,-9,16,18
19814,-15,-18,-2
19815,-15,-18,-2
19816,-11,-34,-13
19817,-11,-34,-13
19818,23,21,17
19819,16,29,-7
19820,16,29,-7
19821,-8,-1,50
19822,12,6,29
19823,12,6,29
19824,36,3,7
19825,36,3,7
19826,18,-12,-44
19827,-25,-27,53
19828,-25,-27,53
19829,-27,27,7
19830,-29,-42,22
19831,-29,-42,22
19832,-24,35,31
19833,-24,35,31
19834,28,-24,1
19835,-6,20,-12
19836,-6,20,-12
19837,-14,-29,-19
19838,3,56,-18
19839,3,56,-18
19840,18,0,-38
19841,18,0,-38
19842,3,-10,33
19843,-14,5,-6
19844,-14,5,-6
19845,-4,-40,-7
19846,17,-6,25
19847,17,-6,25
19848,28,-15,-41
19849,28,-15,-41
19850,4,11,3
19851,12,-43,20
19852,12,-43,20
19853,21,14,46
19854,11,20,-16
19855,11,20,-16
19856,-14,8,-3
19857,-14,8,-3
19858,6,23,25
19859,31,14,0
19860,31,14,0
19861,-19,-19,5
19862,-19,-19,5
19863,-40,-22,1
19864,4,7,-5
19865,4,7,-5
19866,5,-33,-32
19867,29,11,-12
19868,29,11,-12
19869,1,-11,16
19870,1,-11,16
19871,24,6,-10
19872,-19,9,23
19873,-19,9,23
19874,8,22,4
19875,6,-9,24
19876,6,-9,24
19877,3,-13,9
19878,3,-13,9
19879,-26,-7,-35
19880,35,33,-10
19881,35,33,-10
19882,-14,-44,-3
19883,-8,11,5
19884,-8,11,5
19885,28,-3,29
19886,28,-3,29
19887,19,69,-3
19888,-8,-20,4
19889,-8,-20,4
19890,13,38,-10
19891,19,5,19
19892,19,5,19
19893,11,54,5
19894,11,54,5
19895,-22,9,17
19896,-24,20,13
19897,-24,20,13
19898,7,-21,36
19899,24,-31,29
19900,24,-31,29
19901,7,21,-38
19902,7,21,-38
19903,-13,12,-4
19904,-27,-9,-34
19905,-27,-9,-34
19906,8,19,-8
19907,-14,-31,-10
19908,-14,-31,-10
19909,7,-14,33
19910,7,-14,33
19911,47,15,19
19912,15,17,-29
19913,15,17,-29
19914,-12,-1,-14
19915,7,10,-33
19916,7,10,-33
19917,11,-25,13
19918,11,-25,13
19919,16,33,-46
19920,6,-30,5
19921,6,-30,5
19922,-4,12,-2
19923,15,-25,-50
19924,15,-25,-50
19925,18,24,-44
19926,18,24,-44
19927,19,-28,-34
19928,3,17,17
19929,3,17,17
19930,8,-23,20
19931,21,24,-3
19932,21,24,-3
19933,-22,-36,5
19934,-22,-36,5
19935,-8,7,9
19936,-23,5,-1
19937,-23,5,-1
19938,6,19,-28
19939,-23,-20,-3
19940,-23,-20,-3
19941,-20,26,24
19942,-20,26,24
19943,-28,-28,-17
19944,19,34,31
19945,19,34,31
19946,24,-14,-7
19947,-6,0,31
19948,-6,0,31
19949,17,24,13
19950,17,24,13
19951,13,30,-51
19952,27,-23,-47
19953,27,-23,-47
19954,-11,23,-28
19955,-11,23,-28
19956,10,-10,3
19957,32,-16,-13
19958,32,-16,-13
19959,23,-13,39
19960,0,-12,6
19961,0,-12,6
19962,48,-1,-25
19963,48,-1,-25
19964,24,-6,-1
19965,46,14,-3
19966,46,14,-3
19967,9,35,21
19968,16,24,-6
19969,16,24,-6
19970,18,-9,27
19971,18,-9,27
19972,-9,-10,-28
19973,3,-4,-33
19974,3,-4,-33
19975,-17,-22,-7
19976,28,19,-18
19977,28,19,-18
19978,44,-14,0
19979,44,-14,0
19980,21,6,-2
19981,19,13,33
19982,19,13,33
19983,22,-3,-7
19984,7,2,-65
19985,7,2,-65
19986,1,41,-25
19987,1,41,-25
19988,-1,-11,7
19989,15,23,18
19990,15,23,18
19991,18,-4,4
19992,30,26,-27
19993,30,26,-27
19994,-6,0,-20
19995,-6,0,-20
19996,10,-10,31
19997,-22,-1,40
19998,-22,-1,40
19999,-14,17,-18
20000,-5,8,-28
20001,-5,8,-28
20002,-11,21,2
20003,-11,21,2
20004,-30,-7,-28
20005,11,-16,14
20006,11,-16,14
20007,-11,-27,-23
20008,-13,-6,-62
20009,-13,-6,-62
