SNO,Xdata,Ydata,Zdata
13193,-23,0,-12
13194,-23,0,-12
13195,-21,-25,26
13196,-15,-9,20
13197,-15,-9,20
13198,-13,2,-21
13199,-13,2,-21
13200,-5,3,30
13201,-4,-8,-7
13202,-4,-8,-7
13203,-22,-15,-8
13204,-40,2,-26
13205,-40,2,-26
13206,11,-16,-9
13207,11,-16,-9
13208,-2,-33,19
13209,-8,-1,12
13210,-8,-1,12
13211,42,-13,35
13212,29,-16,8
13213,29,-16,8
13214,-5,-25,5
13215,-5,-25,5
13216,3,3,-18
13217,34,45,-12
13218,34,45,-12
13219,11,-37,-8
13220,-17,6,-38
13221,-17,6,-38
13222,-16,-29,-9
13223,-16,-29,-9
13224,-9,38,66
13225,13,5,25
13226,13,5,25
13227,-4,1,-15
13228,-11,-5,-35
13229,-11,-5,-35
13230,-11,9,-2
13231,-11,9,-2
13232,18,7,-2
13233,1,17,-42
13234,1,17,-42
13235,-32,24,-1
13236,9,22,24
13237,9,22,24
13238,-15,22,-4
13239,-15,22,-4
13240,-25,-19,25
13241,-27,25,16
13242,-27,25,16
13243,-15,4,24
13244,-12,8,-49
13245,-12,8,-49
13246,13,-4,-21
13247,13,-4,-21
13248,-14,-9,6
13249,1,2,11
13250,1,2,11
13251,18,-13,-2
13252,18,-13,-2
13253,-26,-31,-4
13254,7,19,-27
13255,7,19,-27
13256,-4,7,14
13257,31,9,12
13258,31,9,12
13259,-23,1,-18
13260,-23,1,-18
13261,26,-5,-24
13262,-1,-15,-12
13263,-1,-15,-12
13264,-29,9,17
13265,-23,-17,-43
13266,-23,-17,-43
13267,-2,-10,-29
13268,-2,-10,-29
13269,12,-7,21
13270,0,-11,-25
13271,0,-11,-25
13272,-12,-15,-17
13273,-12,-33,-67
13274,-12,-33,-67
13275,10,-2,-9
13276,10,-2,-9
13277,-22,13,7
13278,12,13,31
13279,12,13,31
13280,-14,8,-1
13281,20,-3,5
13282,20,-3,5
13283,10,-9,-30
13284,10,-9,-30
13285,15,-18,-31
13286,10,-25,-19
