SNO,Xdata,Ydata,Zdata
3084,17,30,0
3085,11,9,21
3086,-3,25,33
3087,-3,25,33
3088,-20,-29,43
3089,-20,-29,43
3090,-22,41,45
3091,-19,16,47
3092,-19,16,47
3093,10,-36,2
3094,11,6,-29
3095,11,6,-29
3096,-8,22,-3
3097,-8,22,-3
3098,4,2,-23
3099,-6,-9,2
3100,-6,-9,2
3101,-8,13,-7
3102,37,1,-28
3103,37,1,-28
3104,3,12,64
3105,3,12,64
3106,6,-27,17
3107,-4,40,-25
3108,-4,40,-25
3109,14,3,-10
3110,13,-3,-5
3111,13,-3,-5
3112,22,-23,13
3113,22,-23,13
3114,38,-7,10
3115,-12,15,-11
3116,-12,15,-11
3117,6,12,3
3118,5,19,-4
3119,5,19,-4
3120,8,2,-30
3121,8,2,-30
3122,-21,-14,23
3123,-23,-8,-11
3124,-23,-8,-11
3125,-26,5,-19
3126,-15,6,-40
3127,-15,6,-40
3128,-9,7,17
3129,-9,7,17
3130,-10,-10,-46
3131,11,25,-22
3132,11,25,-22
3133,2,33,-30
3134,33,-1,19
3135,33,-1,19
3136,3,-30,43
3137,3,-30,43
3138,1,-25,-23
3139,-7,5,6
3140,-7,5,6
3141,-9,-21,21
3142,-32,-27,-4
3143,-32,-27,-4
3144,-18,-38,-44
3145,-18,-38,-44
3146,4,-17,-47
3147,-14,5,5
3148,-14,5,5
3149,-21,8,37
3150,-30,0,-10
3151,-30,0,-10
3152,-36,12,8
3153,-36,12,8
3154,-9,0,4
3155,26,16,19
3156,26,16,19
3157,-18,17,31
3158,-29,-21,-24
3159,-29,-21,-24
3160,-2,-16,-64
3161,-2,-16,-64
3162,-6,-5,-26
3163,-24,13,-32
3164,-24,13,-32
3165,-36,-19,-30
3166,-36,-19,-30
3167,-25,8,-54
3168,-1,27,33
3169,-1,27,33
3170,-17,16,33
3171,-10,-8,-7
3172,-10,-8,-7
3173,-15,9,35
3174,-15,9,35
3175,-9,-1,-24
3176,2,12,1
3177,2,12,1
3178,11,-9,-11
3179,36,-22,-6
3180,36,-22,-6
3181,5,2,-18
3182,5,2,-18
3183,20,11,9
3184,18,36,30
3185,18,36,30
3186,-21,14,13
3187,-14,0,22
3188,-14,0,22
3189,4,28,44
3190,4,28,44
3191,1,-1,19
3192,-19,-2,8
3193,-19,-2,8
3194,-21,-18,28
3195,6,14,-31
3196,6,14,-31
3197,28,1,19
3198,28,1,19
3199,9,-15,-30
3200,13,-9,3
3201,13,-9,3
3202,3,31,32
3203,-9,-26,-3
3204,-9,-26,-3
3205,-14,17,6
3206,-14,17,6
3207,10,-25,-6
3208,20,45,-7
3209,20,45,-7
3210,-6,-12,-12
3211,-1,28,-14
3212,-1,28,-14
