SNO,Xdata,Ydata,Zdata
0,22,-6,-45
1,9,-11,44
2,-8,-6,30
3,-8,-6,30
4,-30,22,7
5,-30,22,7
6,-30,22,14
7,-33,-13,45
8,-33,-13,45
9,-6,-8,7
10,-2,-16,-37
11,-2,-16,-37
12,30,10,-12
13,30,10,-12
14,24,3,-20
15,-2,15,13
16,-2,15,13
17,8,27,-31
18,-1,10,22
19,-1,10,22
20,8,0,-32
21,8,0,-32
22,-27,6,-20
23,12,16,1
24,12,16,1
25,-13,3,2
26,-22,-29,-5
27,-22,-29,-5
28,4,9,34
29,4,9,34
30,15,28,-16
31,-15,-6,-8
32,-15,-6,-8
33,-9,-11,14
34,-9,-11,14
35,2,-22,-9
36,1,-11,3
37,1,-11,3
38,-23,-28,-26
39,-11,-18,20
40,-11,-18,20
41,15,-15,34
42,15,-15,34
43,4,-11,-12
44,-1,25,46
45,-1,25,46
46,-3,-62,11
47,2,46,31
48,2,46,31
49,1,-80,-11
50,1,-80,-11
51,35,79,-5
52,21,-2,-34
53,21,-2,-34
54,17,34,10
55,-5,-1,-50
56,-5,-1,-50
57,-13,1,-13
58,-13,1,-13
59,-14,15,-15
60,14,-21,-11
61,14,-21,-11
62,34,71,-28
63,6,-48,17
64,6,-48,17
65,-4,49,39
66,-4,49,39
67,-1,-30,15
68,8,50,10
69,8,50,10
70,-11,-15,3
71,-5,-12,10
72,-5,-12,10
73,-18,-73,-52
74,-18,-73,-52
75,46,29,-39
76,2,-52,-31
77,2,-52,-31
78,-21,10,-45
79,-7,-25,-5
80,-7,-25,-5
81,-24,2,-1
82,-24,2,-1
83,-18,-12,25
84,17,1,23
85,17,1,23
86,5,-25,0
87,9,20,-16
88,9,20,-16
89,19,22,-50
90,19,22,-50
91,-17,-19,16
92,1,26,6
93,1,26,6
94,19,3,36
95,8,9,12
96,8,9,12
97,-4,-10,73
98,-4,-10,73
99,-9,1,-50
100,-3,-10,-24
101,-3,-10,-24
102,-48,2,-34
103,-30,-48,-25
104,-30,-48,-25
105,-4,4,-16
106,-4,4,-16
107,-10,-5,-39
108,1,-3,35
109,1,-3,35
110,11,51,-15
111,16,-12,-1
112,16,-12,-1
113,-11,0,8
114,-11,0,8
115,16,20,-26
116,6,13,-33
117,6,13,-33
118,0,-26,28
119,0,-26,28
120,-25,-27,24
121,-13,-43,32
122,-13,-43,32
123,-39,10,2
124,-46,14,2
125,-46,14,2
126,-23,29,-4
127,-23,29,-4
128,-12,-41,-19
129,-21,21,-23
130,-21,21,-23
131,-20,-41,-27
132,-7,-20,-13
133,-7,-20,-13
134,-7,-21,18
135,-7,-21,18
136,-1,-21,32
137,-10,10,4
138,-10,10,4
139,-5,10,-37
140,-7,6,-22
141,-7,6,-22
142,-4,-4,-35
143,-4,-4,-35
144,2,-24,5
145,5,-22,5
146,5,-22,5
147,15,1,1
148,33,15,-47
149,33,15,-47
150,9,5,32
151,9,5,32
152,9,50,23
153,-2,-28,-17
154,-2,-28,-17
155,-6,32,49
156,-28,-51,-5
157,-28,-51,-5
158,10,-3,-4
159,10,-3,-4
160,-27,-16,-12
161,12,-5,-29
162,12,-5,-29
163,-3,-36,-31
164,-2,23,-68
165,-2,23,-68
166,-1,-40,5
167,-1,-40,5
168,-1,0,14
169,-3,-33,-6
170,-3,-33,-6
171,-38,-31,1
172,-36,-21,18
173,-36,-21,18
174,-18,8,-2
175,-18,8,-2
176,-36,-4,4
177,-15,23,26
178,-15,23,26
179,-7,2,-15
180,4,22,-18
181,4,22,-18
182,-21,-4,-26
183,-21,-4,-26
184,16,11,52
185,34,-21,-5
186,34,-21,-5
187,50,2,27
188,-18,-5,18
189,-18,-5,18
190,13,20,-33
191,13,20,-33
192,3,-5,-23
193,-32,-15,-17
194,-32,-15,-17
195,-5,-36,39
196,-5,22,41
197,-5,22,41
198,8,-12,31
199,8,-12,31
200,-2,-2,35
201,4,-16,24
202,4,-16,24
203,4,-6,42
204,4,-6,42
205,-19,16,2
206,-20,-5,7
207,-20,-5,7
208,-35,11,-5
209,6,15,-9
210,6,15,-9
211,-7,16,14
212,-7,16,14
213,36,16,24
214,6,1,15
215,6,1,15
216,32,-10,-30
217,-14,-24,2
218,-14,-24,2
219,26,1,-20
220,26,1,-20
221,3,-10,17
222,20,0,-12
223,20,0,-12
224,6,-43,1
225,-8,-7,23
226,-8,-7,23
227,-29,-1,13
228,-29,-1,13
229,12,24,12
230,14,4,-16
231,14,4,-16
232,2,1,43
233,-25,-8,32
234,-25,-8,32
235,-7,-14,1
236,-7,-14,1
237,0,15,-21
238,-13,28,-7
239,-13,28,-7
240,-35,-24,-10
241,-3,5,15
242,-3,5,15
243,-19,15,-53
244,-19,15,-53
245,2,20,-36
246,16,25,-27
247,16,25,-27
248,14,19,-12
249,17,-18,53
250,17,-18,53
251,-9,1,7
252,-9,1,7
253,-9,4,14
254,-6,-2,-9
255,-6,-2,-9
256,10,-10,-29
257,2,-57,1
258,2,-57,1
259,-13,-17,-21
260,-13,-17,-21
261,-13,-22,-1
262,-11,-1,-4
263,-11,-1,-4
264,5,12,-28
265,-25,-28,6
266,-25,-28,6
267,-32,-15,57
268,-32,-15,57
269,-19,-41,-6
270,-5,12,22
271,-5,12,22
272,0,25,15
273,-2,30,-25
274,-2,30,-25
275,1,-21,1
276,1,-21,1
277,0,-4,14
278,-37,15,66
279,-37,15,66
280,-38,41,47
281,-32,16,7
282,-32,16,7
283,-2,29,-62
284,-2,29,-62
285,-12,-2,15
286,-18,-7,-6
287,-18,-7,-6
288,-3,-6,24
289,-3,-6,24
290,-15,-43,-27
291,4,-24,-6
292,4,-24,-6
293,-14,-11,17
294,-2,-14,-17
295,-2,-14,-17
296,11,2,28
297,11,2,28
298,-16,-31,-42
299,27,6,15
300,27,6,15
301,8,4,-7
302,20,21,38
303,20,21,38
304,8,-4,39
305,8,-4,39
306,-34,9,-4
307,-33,-7,42
308,-33,-7,42
309,10,22,4
310,26,3,4
311,26,3,4
312,0,4,4
313,0,4,4
314,-22,5,0
315,-20,-2,12
316,-20,-2,12
317,2,-4,16
318,-27,36,3
319,-27,36,3
320,7,9,18
321,7,9,18
322,-9,0,0
323,2,27,40
324,2,27,40
325,31,13,28
326,4,0,-17
327,4,0,-17
328,6,-20,-22
329,6,-20,-22
330,-24,-8,11
331,-3,-12,10
332,-3,-12,10
333,-3,-3,-4
334,-9,-10,-41
335,-9,-10,-41
336,-7,-9,47
337,-7,-9,47
338,25,-34,14
339,8,12,-2
340,8,12,-2
341,9,24,4
342,3,-2,-20
343,3,-2,-20
344,-9,-15,12
345,-9,-15,12
346,-23,-3,-16
347,0,-17,-18
348,0,-17,-18
349,-12,-17,9
350,-23,-11,-14
351,-23,-11,-14
352,-3,-19,15
353,-3,-19,15
354,-10,-10,3
355,-1,-11,24
356,-1,-11,24
357,13,3,27
358,4,-10,10
359,4,-10,10
360,-10,21,-19
361,-10,21,-19
362,8,-2,1
363,-32,-31,23
364,-32,-31,23
365,-12,10,23
366,-12,10,23
367,-16,-11,-61
368,16,6,35
369,16,6,35
370,2,8,21
371,-15,-11,23
372,-15,-11,23
373,11,-5,-17
374,11,-5,-17
375,-4,-5,5
376,-8,-11,2
377,-8,-11,2
378,1,2,-38
379,6,-10,1
380,6,-10,1
381,-1,-12,-1
382,-1,-12,-1
383,-28,-7,30
384,12,-10,-18
385,12,-10,-18
386,25,-8,21
387,9,48,-8
388,9,48,-8
389,-1,-17,6
390,-1,-17,6
391,21,-29,-2
392,28,-18,-19
393,28,-18,-19
394,40,6,0
395,-15,-1,9
396,-15,-1,9
397,-7,7,21
398,-7,7,21
399,-8,-21,-59
400,-5,-3,20
401,-5,-3,20
402,-34,3,20
403,-20,-11,-27
404,-20,-11,-27
405,-16,50,20
406,-16,50,20
407,-25,14,10
408,-25,-40,72
409,-25,-40,72
410,-18,29,-21
411,-11,-1,21
412,-11,-1,21
413,-15,11,47
414,-15,11,47
415,-8,-23,2
416,-11,2,65
417,-11,2,65
418,-31,9,7
419,-34,18,11
420,-34,18,11
421,-21,26,-21
422,-21,26,-21
423,-8,-3,-67
424,-27,10,-20
425,-27,10,-20
426,-13,3,-14
427,-44,-24,-13
428,-44,-24,-13
429,-14,52,29
430,-14,52,29
431,-27,-1,43
432,7,-17,-25
433,7,-17,-25
434,-2,-25,-8
435,-31,-14,-51
436,-31,-14,-51
437,-22,-30,-48
438,-22,-30,-48
439,-18,11,-12
440,-26,-1,-8
441,-26,-1,-8
442,-18,28,32
443,-18,4,-2
444,-18,4,-2
445,-33,-11,10
446,-33,-11,10
447,-11,8,-43
448,-5,-36,15
449,-5,-36,15
450,13,-15,24
451,12,-29,-22
452,12,-29,-22
453,-10,-29,16
454,-10,-29,16
455,-34,-42,3
456,-12,-43,-53
