SNO,Xdata,Ydata,Zdata
0,-20,0,-32
1,-20,0,-32
2,-5,-6,-33
3,-28,-7,12
4,-28,-7,12
5,-47,-10,1
6,25,-10,2
7,25,-10,2
8,26,0,-4
9,26,0,-4
10,-7,-4,-12
11,-18,29,3
12,-18,29,3
13,25,-18,23
14,-12,-16,29
15,-12,-16,29
16,18,10,-16
17,18,10,-16
18,7,-9,18
19,-17,13,-4
20,-17,13,-4
21,14,-55,25
22,14,-55,25
23,7,-7,29
24,-29,-40,31
25,-29,-40,31
26,-18,-14,-1
27,11,1,-1
28,11,1,-1
29,16,-16,-45
30,16,-16,-45
31,11,-45,-1
32,-1,15,-79
33,-1,15,-79
34,5,15,-19
35,-15,-5,49
36,-15,-5,49
37,-7,-9,-4
38,-7,-9,-4
39,-14,14,47
40,-41,9,-13
41,-41,9,-13
42,0,1,-22
43,1,44,-9
44,1,44,-9
45,13,-30,-27
46,13,-30,-27
47,-11,2,0
48,-28,-14,3
49,-28,-14,3
50,5,-24,-45
51,-24,4,-32
52,-24,4,-32
53,-19,-11,-10
54,-19,-11,-10
55,1,-23,26
56,8,-6,27
57,8,-6,27
58,6,-8,-28
59,-7,24,-31
60,-7,24,-31
61,-31,-1,0
62,-31,-1,0
63,-7,8,-9
64,-13,17,-16
65,-13,17,-16
66,-24,-36,-17
67,0,-2,-16
68,0,-2,-16
69,-6,-33,-35
70,-6,-33,-35
71,19,-1,-57
72,-6,-14,-19
73,-6,-14,-19
74,-6,12,5
75,-23,-22,41
76,-23,-22,41
77,-19,25,-2
78,-19,25,-2
79,-10,-22,3
80,-5,11,-23
81,-5,11,-23
82,-36,-43,-8
83,-4,34,-31
84,-4,34,-31
85,-3,-13,-7
86,-3,-13,-7
87,4,-5,41
88,-2,-44,2
89,-2,-44,2
90,-14,-11,31
91,-9,-16,-12
92,-9,-16,-12
93,-17,1,27
94,-17,1,27
95,3,-15,58
96,14,-17,0
97,14,-17,0
98,-9,-6,-15
99,13,13,-6
100,13,13,-6
101,-7,1,6
102,-7,1,6
103,-17,2,21
104,6,-10,-26
105,6,-10,-26
106,-4,25,-9
107,-4,25,-9
108,-11,15,15
109,-10,5,18
110,-10,5,18
111,31,18,51
112,-10,-16,33
113,-10,-16,33
114,-21,17,24
115,-21,17,24
116,-26,2,-1
117,-11,2,-39
118,-11,2,-39
119,-15,-3,-28
120,-13,10,-17
121,-13,10,-17
122,14,-1,10
123,14,-1,10
124,7,28,29
125,4,-7,0
126,4,-7,0
127,17,19,-32
128,24,-11,3
129,24,-11,3
130,41,-10,-19
131,41,-10,-19
132,-2,-18,-18
133,-30,24,6
134,-30,24,6
135,19,22,-9
136,-20,22,-18
137,-20,22,-18
138,-39,13,9
139,-39,13,9
140,1,17,73
141,-17,-1,30
142,-17,-1,30
143,-17,-24,-1
144,-22,11,-25
145,-22,11,-25
146,2,18,-65
147,2,18,-65
148,7,2,-16
149,-26,6,-14
150,-26,6,-14
151,-14,22,17
152,-7,16,0
153,-7,16,0
154,-6,-37,-37
155,-6,-37,-37
156,12,-29,-7
157,7,-7,15
158,7,-7,15
159,-15,-13,-25
160,10,-44,-30
161,10,-44,-30
162,0,-12,15
163,0,-12,15
164,-28,16,-1
165,-4,21,37
166,-4,21,37
167,-20,-6,2
168,16,5,-31
169,16,5,-31
170,-15,-7,-43
171,-15,-7,-43
172,1,5,9
173,-27,8,30
174,-27,8,30
175,-14,19,50
176,-15,-26,17
177,-15,-26,17
178,-34,5,-2
179,-34,5,-2
180,-20,11,24
181,-40,5,-30
182,-40,5,-30
183,-36,-15,-10
184,-16,-16,19
185,-16,-16,19
186,0,0,-55
187,0,0,-55
188,20,-31,-26
189,-3,17,79
190,-3,17,79
191,4,5,5
192,4,5,5
193,-3,24,-4
194,5,-9,40
195,5,-9,40
196,-35,-13,38
197,-10,0,4
198,-10,0,4
199,-20,29,-71
200,-20,29,-71
201,15,0,-54
202,-5,-28,33
203,-5,-28,33
204,12,-27,34
205,12,-28,34
206,12,-28,34
207,0,-9,-26
208,0,-9,-26
209,23,-23,20
210,-4,15,-48
211,-4,15,-48
212,33,2,-39
213,21,7,20
214,21,7,20
215,-10,-12,8
216,-10,-12,8
217,-45,-5,28
218,-21,13,20
219,-21,13,20
220,12,24,3
221,-8,3,-40
222,-8,3,-40
223,-25,-1,7
224,-25,-1,7
225,-17,-12,14
226,24,18,2
227,24,18,2
228,1,-19,-45
229,8,5,0
230,8,5,0
231,2,11,13
232,2,11,13
233,22,2,21
234,-12,-12,53
235,-12,-12,53
236,35,-4,6
237,0,-17,-19
238,0,-17,-19
239,-13,-7,4
240,-13,-7,4
241,-26,-1,23
242,-47,-7,27
243,-47,-7,27
244,-15,1,-9
245,23,24,28
246,23,24,28
247,-5,22,37
248,-5,22,37
249,-14,1,54
250,23,-13,7
251,23,-13,7
252,-35,-22,3
253,19,16,13
254,19,16,13
255,22,-19,13
256,22,-19,13
257,13,5,-8
258,48,-5,-15
259,48,-5,-15
260,32,-15,-21
261,6,9,51
262,6,9,51
263,14,13,-3
264,14,13,-3
265,-28,-10,-15
266,-34,-24,55
267,-34,-24,55
268,-1,-13,-7
269,-1,-13,-7
270,-1,-13,-7
271,3,-2,5
272,3,-2,5
273,-8,-25,18
274,14,18,20
275,14,18,20
276,-1,0,-18
277,-1,0,-18
278,8,-23,-9
279,-6,5,-19
280,-6,5,-19
281,1,5,7
282,15,-13,-29
283,15,-13,-29
284,16,11,-38
285,16,11,-38
286,-10,-36,6
287,6,3,27
288,6,3,27
289,24,-19,-17
290,-12,-4,10
291,-12,-4,10
