SNO,Xdata,Ydata,Zdata
0,12,0,12
1,12,0,12
2,-11,35,56
3,3,21,20
4,3,21,20
5,28,-5,9
6,9,45,62
7,9,45,62
8,-2,182,6
9,-2,182,6
10,-147,-121,-98
11,-79,-263,-38
12,-79,-263,-38
13,161,263,136
14,161,263,136
15,49,92,50
16,-94,-41,-40
17,-94,-41,-40
18,-42,-82,25
19,29,53,35
20,29,53,35
21,-26,-19,28
22,-26,-19,28
23,-38,107,20
24,-25,-83,-10
25,-25,-83,-10
26,12,84,39
27,-72,-74,-13
28,-72,-74,-13
29,-47,-91,-26
30,-47,-91,-26
31,24,90,14
32,47,-75,38
33,47,-75,38
34,-19,20,11
35,-23,-74,-9
36,-23,-74,-9
37,7,50,35
38,7,50,35
39,1,13,12
40,-31,2,45
41,-31,2,45
42,-47,-12,4
43,-17,-20,4
44,-17,-20,4
45,6,19,56
46,6,19,56
47,3,88,-17
48,-25,-115,-1
49,-25,-115,-1
50,60,126,3
51,51,-93,56
52,51,-93,56
53,11,50,-23
54,11,50,-23
55,-22,56,-36
56,-54,-107,-27
57,-54,-107,-27
58,-64,-24,-8
59,-39,-123,39
60,-39,-123,39
61,103,245,128
62,103,245,128
63,-20,100,16
64,-100,-199,-50
65,-100,-199,-50
66,-13,136,48
67,10,-130,10
68,10,-130,10
69,-25,112,63
70,-25,112,63
71,8,-50,11
72,-8,53,-18
73,-8,53,-18
74,-52,-112,-37
75,-23,36,1
76,-23,36,1
77,6,52,-49
78,6,52,-49
79,12,5,15
80,-22,-3,-5
81,-22,-3,-5
82,-68,-92,-13
83,6,53,39
84,6,53,39
85,-1,55,51
86,-1,55,51
87,-15,22,49
88,-36,-43,-20
89,-36,-43,-20
90,-44,9,-16
91,-18,-56,-15
92,-18,-56,-15
93,-18,61,25
94,-18,61,25
95,12,-82,-3
96,-34,123,7
97,-34,123,7
98,-13,-128,-127
99,-13,-128,-127
100,-19,39,71
101,57,70,-19
102,57,70,-19
103,-47,-81,-102
104,-39,3,130
105,-39,3,130
106,20,81,-69
107,20,81,-69
108,-71,-104,89
109,9,157,-96
110,9,157,-96
111,-2,-86,47
112,-13,127,-19
113,-13,127,-19
114,-26,-157,1
115,-26,-157,1
116,5,92,4
117,-20,-36,98
118,-20,-36,98
119,-5,11,-47
120,-43,17,48
121,-43,17,48
122,24,25,-67
123,24,25,-67
124,-1,-57,33
125,1,210,-61
126,1,210,-61
127,-116,-340,58
128,38,341,-64
129,38,341,-64
130,-2,-265,79
131,-2,-265,79
132,12,213,15
133,-15,-207,32
134,-15,-207,32
135,-12,58,13
136,-26,-93,-33
137,-26,-93,-33
138,-26,137,20
139,-26,137,20
140,34,-50,-2
141,18,111,35
142,18,111,35
143,-15,-92,-43
144,8,145,23
145,8,145,23
146,1,-112,2
147,1,-112,2
148,26,155,50
149,6,-175,-26
150,6,-175,-26
151,-14,90,-34
152,-25,-61,33
153,-25,-61,33
154,-34,73,-5
155,-34,73,-5
156,-38,-31,-37
157,-54,-51,1
158,-54,-51,1
159,-7,42,11
160,27,27,11
161,27,27,11
162,-2,-41,32
163,-2,-41,32
164,-23,45,-12
165,-21,-111,8
166,-21,-111,8
167,-23,63,-18
168,-26,-83,-21
169,-26,-83,-21
170,10,37,-15
171,10,37,-15
172,10,-35,11
173,-12,5,-67
174,-12,5,-67
175,16,21,15
176,-28,14,30
177,-28,14,30
178,-19,37,56
179,-19,37,56
180,-5,-18,-10
181,-26,-76,11
182,-26,-76,11
183,-7,11,-38
184,-7,11,-38
185,-21,-77,24
186,-4,83,55
187,-4,83,55
188,28,-17,-89
189,-53,-101,78
190,-53,-101,78
191,-2,189,-23
192,-2,189,-23
193,-82,-221,27
194,-15,245,-61
195,-15,245,-61
196,-39,-222,-68
197,-13,128,71
198,-13,128,71
199,8,-149,-98
200,8,-149,-98
201,-18,63,59
202,-16,-13,20
203,-16,-13,20
204,2,46,-51
205,8,-78,50
206,8,-78,50
207,6,109,-62
208,6,109,-62
209,-17,-128,52
210,22,147,-10
211,22,147,-10
212,17,-171,8
213,-8,112,-55
214,-8,112,-55
215,-41,-97,38
216,-41,-97,38
217,-24,24,15
218,-26,64,17
219,-26,64,17
220,-30,-84,44
221,-21,131,10
222,-21,131,10
223,-49,-33,-16
224,-49,-33,-16
225,0,12,43
226,9,57,27
227,9,57,27
228,14,-61,-29
229,-12,46,27
230,-12,46,27
231,-2,-24,14
232,-2,-24,14
233,2,-22,6
234,1,48,20
235,1,48,20
236,-11,-62,29
237,5,77,-33
238,5,77,-33
239,-28,-51,-36
240,-28,-51,-36
241,-34,37,-30
242,-33,-7,-26
243,-33,-7,-26
244,-40,-32,18
245,6,25,-65
246,6,25,-65
247,6,-4,47
248,6,-4,47
249,-14,32,14
250,-15,13,26
251,-15,13,26
252,5,29,21
253,-38,-31,98
254,-38,-31,98
255,23,-5,30
256,23,-5,30
257,29,3,3
258,-14,20,5
259,-14,20,5
260,-21,-7,21
