SNO,Xdata,Ydata,Zdata
4934,-10,4,16
4935,-10,4,16
4936,-24,-1,33
4937,3,4,22
4938,3,4,22
4939,-4,-23,17
4940,-52,49,-43
4941,-52,49,-43
4942,40,-110,87
4943,40,-110,87
4944,55,157,61
4945,-26,-164,-1
4946,-26,-164,-1
4947,-21,131,-99
4948,18,-53,47
4949,18,-53,47
4950,17,76,-27
4951,17,76,-27
4952,23,-51,-23
4953,-12,29,0
4954,-12,29,0
4955,-44,-94,-27
4956,-8,42,18
4957,-8,42,18
4958,19,-83,-31
4959,19,-83,-31
4960,-6,31,-39
4961,-3,0,-4
4962,-3,0,-4
4963,-62,-29,41
4964,-62,-29,41
4965,-21,-35,-44
4966,2,6,-12
4967,2,6,-12
4968,-17,-22,-23
4969,22,11,-26
4970,22,11,-26
4971,28,-10,-21
4972,28,-10,-21
4973,-14,20,-35
4974,-1,-3,-21
4975,-1,-3,-21
4976,13,-9,-46
4977,-1,7,-28
4978,-1,7,-28
4979,-33,-30,-46
4980,-33,-30,-46
4981,-9,3,16
4982,6,51,-8
4983,6,51,-8
4984,23,-45,9
4985,12,77,80
4986,12,77,80
4987,-33,4,17
4988,-33,4,17
4989,2,-6,16
4990,20,21,13
4991,20,21,13
4992,26,19,18
4993,-15,59,36
4994,-15,59,36
4995,3,42,-9
4996,3,42,-9
4997,-34,-35,24
4998,-31,32,-30
4999,-31,32,-30
5000,-30,-50,-15
5001,-7,40,8
5002,-7,40,8
5003,1,-9,-27
5004,1,-9,-27
5005,-17,-14,-1
5006,-5,22,-15
5007,-5,22,-15
5008,-21,-9,-68
5009,-27,7,-11
5010,-27,7,-11
5011,-24,1,2
5012,-24,1,2
5013,-69,83,-140
5014,136,-64,363
5015,136,-64,363
5016,-110,26,-141
5017,-27,40,134
5018,-27,40,134
5019,-28,18,-33
5020,-28,18,-33
5021,4,-58,10
5022,-28,30,-21
5023,-28,30,-21
5024,-71,-73,-72
5025,-17,77,1
5026,-17,77,1
5027,-50,-58,32
5028,-50,-58,32
5029,-29,31,-41
5030,-12,3,-36
5031,-12,3,-36
5032,-19,5,4
5033,4,7,2
5034,4,7,2
5035,-36,-23,26
5036,-36,-23,26
5037,-22,32,6
5038,-37,16,8
5039,-37,16,8
5040,-31,-5,-8
5041,-44,-30,-30
5042,-44,-30,-30
5043,6,-14,31
5044,6,-14,31
5045,-34,-6,47
5046,17,12,-32
5047,17,12,-32
5048,-2,1,-27
5049,-2,1,-27
5050,37,43,16
5051,10,-32,-42
5052,10,-32,-42
5053,2,-6,-4
5054,-26,-1,-2
5055,-26,-1,-2
5056,-3,-10,-46
5057,-3,-10,-46
5058,-19,16,-25
5059,-12,-1,14
5060,-12,-1,14
5061,-20,0,20
5062,19,1,7
5063,19,1,7
5064,7,2,16
5065,7,2,16
5066,-22,-14,13
5067,-21,36,50
5068,-21,36,50
5069,-49,-21,0
5070,-27,36,28
5071,-27,36,28
5072,-40,-29,16
5073,-40,-29,16
5074,-11,-19,54
5075,-1,40,26
5076,-1,40,26
5077,-28,-14,-2
5078,-8,-16,-25
5079,-8,-16,-25
5080,-22,-14,-7
