SNO,Xdata,Ydata,Zdata
0,15,-24,-26
1,-1,3,-12
2,-1,3,-12
3,-25,-20,13
4,9,-20,-6
5,9,-20,-6
6,5,-9,-31
7,-7,23,-20
8,-7,23,-20
9,8,-35,-3
10,8,-35,-3
11,-4,-3,48
12,-10,-26,7
13,-10,-26,7
14,-3,5,10
15,-3,-2,10
16,-3,-2,10
17,8,-22,6
18,8,-22,6
19,-5,-15,-14
20,-10,1,-80
21,-10,1,-80
22,-3,-2,-44
23,19,2,-24
24,19,2,-24
25,4,-2,3
26,4,-2,3
27,-11,0,28
28,-4,-41,-15
29,-4,-41,-15
30,-25,11,-25
31,-6,-12,-9
32,-6,-12,-9
33,27,25,38
34,27,25,38
35,0,-24,25
36,-9,-21,-8
37,-9,-21,-8
38,-1,-41,-38
39,49,10,5
40,49,10,5
41,-4,-22,23
42,-4,-22,23
43,-11,24,21
44,8,-15,3
45,8,-15,3
46,15,16,29
47,10,-43,-21
48,10,-43,-21
49,31,0,41
50,31,0,41
51,22,-24,25
52,13,10,8
53,13,10,8
54,19,-9,-24
55,6,63,-27
56,6,63,-27
57,-7,-18,1
58,-7,-18,1
59,-10,18,-33
60,23,5,5
61,23,5,5
62,2,31,11
63,-40,-16,-24
64,-40,-16,-24
65,-8,31,13
66,-8,31,13
67,-7,23,32
68,-1,-9,33
69,-1,-9,33
70,29,-34,32
71,6,20,-40
72,6,20,-40
73,15,-11,-2
74,15,-11,-2
75,-3,34,-3
76,-16,-19,-1
77,-16,-19,-1
78,-19,30,-8
79,-23,-62,-44
80,-23,-62,-44
81,-4,9,35
82,-4,9,35
83,2,-45,42
84,-4,-23,-14
85,-4,-23,-14
86,-9,-32,-1
87,-9,-32,-1
88,11,12,54
89,-22,3,-1
90,-22,3,-1
91,22,7,-29
92,34,-22,25
93,34,-22,25
94,18,-3,20
95,18,-3,20
96,-23,4,-47
97,-42,6,-50
98,-42,6,-50
99,-4,6,17
100,-2,1,25
101,-2,1,25
102,-50,-26,-25
103,-50,-26,-25
104,-27,22,-8
105,-6,-11,-4
106,-6,-11,-4
107,3,28,1
108,-3,-9,12
109,-3,-9,12
110,21,14,2
111,21,14,2
112,15,0,-17
113,-13,-19,-13
114,-13,-19,-13
115,-14,-19,10
116,-2,-6,9
117,-2,-6,9
118,-50,-24,-33
119,-50,-24,-33
120,-19,-10,-29
121,21,-24,18
122,21,-24,18
123,-7,-22,22
124,11,-16,-7
125,11,-16,-7
126,-4,-12,22
127,-4,-12,22
128,-23,25,-21
129,12,4,-5
130,12,4,-5
131,11,-31,13
132,24,-16,-25
133,24,-16,-25
134,19,14,1
135,19,14,1
136,-28,-15,-9
137,13,27,-36
138,13,27,-36
139,-6,-17,-22
140,-17,-42,1
141,-17,-42,1
142,1,24,-16
143,1,24,-16
144,-3,-20,-21
145,-29,-39,8
146,-29,-39,8
147,-23,-5,-36
148,20,18,-15
149,20,18,-15
150,23,-28,-3
151,23,-28,-3
152,-6,20,-35
153,16,-16,14
154,16,-16,14
155,24,-30,18
156,-14,10,-5
157,-14,10,-5
158,13,8,30
159,13,8,30
160,33,13,7
161,-26,-21,-26
162,-26,-21,-26
163,-1,-25,36
164,-25,-7,29
165,-25,-7,29
166,-11,-17,-48
167,-11,-17,-48
168,-13,-9,-1
169,6,-21,5
170,6,-21,5
171,49,19,15
172,49,19,15
173,36,13,-23
174,15,20,7
175,15,20,7
176,47,44,-21
177,-31,-17,-4
178,-31,-17,-4
179,-15,0,-9
180,-15,0,-9
181,-5,32,5
182,-18,8,20
183,-18,8,20
184,-20,-35,30
185,39,7,10
186,39,7,10
187,20,-7,-3
188,20,-7,-3
189,-35,1,-20
190,-27,-6,21
191,-27,-6,21
192,-17,27,-3
193,-3,-9,-59
194,-3,-9,-59
195,11,-23,-26
196,11,-23,-26
197,30,24,-23
198,7,20,34
199,7,20,34
200,-20,9,12
201,10,-12,12
202,10,-12,12
203,-5,-7,26
204,-5,-7,26
205,6,10,-28
206,-22,12,-22
207,-22,12,-22
208,-3,-3,-21
209,15,-13,-8
210,15,-13,-8
211,-24,0,37
212,-24,0,37
213,32,-7,12
214,4,5,-35
215,4,5,-35
216,2,-11,18
217,37,-18,-35
218,37,-18,-35
219,34,10,18
220,34,10,18
221,-18,46,18
222,16,30,2
223,16,30,2
224,9,38,-7
225,12,4,-24
226,12,4,-24
227,26,-19,2
228,26,-19,2
229,1,-34,0
230,-14,-25,37
231,-14,-25,37
232,-15,12,3
233,-14,4,-18
234,-14,4,-18
235,3,-31,-25
236,3,-31,-25
237,-14,-10,-25
238,15,-35,-6
239,15,-35,-6
240,12,23,23
241,-16,6,6
242,-16,6,6
243,-6,-2,5
244,-6,-2,5
245,-26,7,19
246,-6,-36,30
247,-6,-36,30
248,-30,-10,-4
249,1,-30,5
250,1,-30,5
251,9,-28,55
252,9,-28,55
253,-16,1,-15
254,10,-11,-44
255,10,-11,-44
256,21,-8,-3
257,21,-8,-3
258,13,-14,57
259,10,1,-16
260,10,1,-16
261,12,-7,-17
262,16,33,-28
263,16,33,-28
