SNO,Xdata,Ydata,Zdata
21461,-3,6,-5
21462,-3,6,-5
21463,-13,9,6
21464,8,-47,-30
21465,8,-47,-30
21466,0,24,16
21467,17,6,44
21468,17,6,44
21469,-43,-46,11
21470,-43,-46,11
21471,-48,-25,6
21472,-25,-39,-63
21473,-25,-39,-63
21474,6,2,24
21475,25,9,62
21476,25,9,62
21477,9,10,-22
21478,9,10,-22
21479,-5,-1,23
21480,-29,5,41
21481,-29,5,41
21482,-23,6,6
21483,-54,3,35
21484,-54,3,35
21485,0,-1,34
21486,0,-1,34
21487,-6,-1,26
21488,-20,-43,-13
21489,-20,-43,-13
21490,-11,25,0
21491,16,-34,0
21492,16,-34,0
21493,17,7,-63
21494,17,7,-63
21495,-38,-18,-21
21496,1,9,-27
21497,1,9,-27
21498,-6,-65,-5
21499,-23,41,21
21500,-23,41,21
21501,-2,-18,-33
21502,-2,-18,-33
21503,-19,24,33
21504,-4,-28,-18
21505,-4,-28,-18
21506,11,10,-29
21507,-3,-16,-9
21508,-3,-16,-9
21509,-4,27,-44
21510,-4,27,-44
21511,25,-14,33
21512,15,12,-12
21513,15,12,-12
21514,69,40,5
21515,2,-27,34
21516,2,-27,34
21517,6,-9,-3
21518,6,-9,-3
21519,-44,-16,11
21520,-27,3,-20
21521,-27,3,-20
21522,-9,-36,1
21523,-37,8,12
21524,-37,8,12
21525,2,8,-32
21526,2,8,-32
21527,29,13,38
21528,-2,-17,-9
21529,-2,-17,-9
21530,-10,-9,-5
21531,-10,-9,-5
21532,-20,4,10
21533,13,18,-6
21534,13,18,-6
21535,-8,2,2
21536,-35,29,28
21537,-35,29,28
21538,-64,-31,36
21539,-64,-31,36
21540,5,1,8
21541,-20,-39,-32
21542,-20,-39,-32
21543,-33,48,-2
21544,14,-9,-6
21545,14,-9,-6
21546,-2,4,-12
21547,-2,4,-12
21548,26,13,-3
21549,-4,1,21
21550,-4,1,21
21551,2,-2,10
21552,-8,-20,-29
21553,-8,-20,-29
21554,7,21,-3
21555,7,21,-3
21556,-2,6,14
21557,9,26,27
21558,9,26,27
21559,11,-18,-2
21560,-22,36,-4
21561,-22,36,-4
21562,-29,-36,-5
21563,-29,-36,-5
21564,-30,25,37
21565,-4,43,-2
21566,-4,43,-2
21567,-1,18,24
21568,-36,-11,1
21569,-36,-11,1
21570,-28,29,62
21571,-28,29,62
21572,-17,33,50
21573,3,-19,7
21574,3,-19,7
21575,26,-5,-38
21576,-46,-23,-9
21577,-46,-23,-9
21578,-14,1,-24
21579,-14,1,-24
21580,8,-13,-15
21581,-42,27,9
21582,-42,27,9
21583,-29,17,-6
21584,-18,17,9
21585,-18,17,9
21586,-35,-3,-14
21587,-35,-3,-14
21588,-10,-14,5
21589,-5,-17,88
21590,-5,-17,88
21591,8,4,-14
21592,-8,14,-6
21593,-8,14,-6
21594,-4,-3,-51
21595,-4,-3,-51
21596,-8,-17,27
21597,2,22,-9
21598,2,22,-9
21599,8,-24,-10
21600,-17,-38,32
21601,-17,-38,32
21602,16,-28,0
21603,16,-28,0
21604,-15,-22,-7
21605,5,-22,27
21606,5,-22,27
21607,-15,34,-22
21608,-34,-6,-7
21609,-34,-6,-7
21610,12,16,8
21611,12,16,8
21612,-17,-1,28
21613,6,23,-12
21614,6,23,-12
21615,-42,-24,-37
21616,-42,-24,-37
21617,5,9,-29
21618,-22,-28,-11
21619,-22,-28,-11
21620,-10,22,22
21621,-19,2,-1
21622,-19,2,-1
21623,-17,-11,-38
21624,-17,-11,-38
21625,-26,-40,-21
21626,-16,-6,9
21627,-16,-6,9
21628,-26,-1,49
21629,9,10,-5
21630,9,10,-5
21631,-29,-36,-12
21632,-29,-36,-12
21633,-24,1,-22
21634,7,31,13
21635,7,31,13
21636,-24,-13,-12
21637,3,-11,-7
21638,3,-11,-7
21639,-22,-4,-4
21640,-22,-4,-4
21641,-18,1,-1
21642,4,16,-32
21643,4,16,-32
21644,8,-30,45
21645,26,27,3
21646,26,27,3
21647,-15,-12,-20
21648,-15,-12,-20
21649,12,45,-25
21650,4,-24,-26
21651,4,-24,-26
21652,-9,26,14
21653,9,-9,18
21654,9,-9,18
21655,-4,19,11
21656,-4,19,11
21657,-19,-1,-1
21658,9,37,-6
21659,9,37,-6
21660,-27,10,33
21661,-19,57,8
21662,-19,57,8
21663,-25,-22,16
21664,-25,-22,16
21665,-1,23,-44
21666,-11,-30,-32
21667,-11,-30,-32
21668,-19,-24,-9
21669,-11,5,-28
21670,-11,5,-28
21671,-21,10,21
21672,-21,10,21
21673,5,1,6
21674,10,-11,32
21675,10,-11,32
21676,4,-24,42
21677,0,35,14
21678,0,35,14
21679,-58,8,17
21680,-58,8,17
21681,-18,7,-20
21682,-23,-9,22
21683,-23,-9,22
21684,-19,6,21
21685,-78,-52,4
21686,-78,-52,4
21687,-29,-13,-3
21688,-29,-13,-3
21689,-24,-60,10
21690,-1,-14,19
21691,-1,-14,19
21692,40,-23,16
21693,12,20,-38
21694,12,20,-38
21695,-9,-17,-33
21696,-9,-17,-33
21697,2,22,-28
21698,-21,-5,1
21699,-21,-5,1
21700,-2,31,20
21701,-2,31,20
21702,-26,-47,-25
21703,-11,35,19
21704,-11,35,19
21705,-2,-21,-8
21706,-13,57,-10
21707,-13,57,-10
21708,-43,19,-33
21709,-43,19,-33
21710,-8,46,2
21711,-6,-29,10
21712,-6,-29,10
21713,-8,35,21
21714,-36,-54,-50
21715,-36,-54,-50
21716,15,24,-21
21717,15,24,-21
21718,19,-38,-56
21719,-11,10,-19
21720,-11,10,-19
21721,-10,1,21
21722,-6,18,-11
21723,-6,18,-11
21724,-9,-19,21
21725,-9,-19,21
21726,-5,20,-3
21727,-40,21,-4
21728,-40,21,-4
21729,-9,1,-27
21730,-18,0,-46
21731,-18,0,-46
21732,2,11,-11
21733,2,11,-11
21734,12,-17,34
21735,10,-20,17
21736,10,-20,17
21737,-34,-20,36
21738,-5,3,38
21739,-5,3,38
21740,-9,5,12
21741,-9,5,12
21742,-24,-9,34
21743,-24,-25,-6
21744,-24,-25,-6
21745,-19,-17,-15
21746,-8,9,8
21747,-8,9,8
21748,-31,-11,31
21749,-31,-11,31
21750,-19,-5,-8
21751,-34,10,29
21752,-34,10,29
21753,-11,-19,-2
21754,-7,11,-33
21755,-7,11,-33
21756,-28,-7,-10
21757,-28,-7,-10
21758,4,19,-73
21759,22,-1,-80
21760,22,-1,-80
21761,-10,13,23
21762,-23,7,-23
21763,-23,7,-23
21764,1,-10,-62
21765,1,-10,-62
21766,-18,-15,-13
21767,-8,-32,-13
21768,-8,-32,-13
21769,11,-36,-30
21770,-14,18,34
21771,-14,18,34
21772,-30,-10,22
21773,-30,-10,22
21774,-25,-27,-10
21775,9,-14,-9
21776,9,-14,-9
21777,22,4,-48
21778,16,-20,-47
21779,16,-20,-47
21780,25,18,16
21781,25,18,16
21782,10,37,2
21783,-27,-1,11
21784,-27,-1,11
21785,-27,40,16
21786,-27,40,16
21787,31,0,17
21788,29,-1,28
21789,29,-1,28
21790,0,-16,-50
21791,1,-6,-12
21792,1,-6,-12
21793,7,7,20
21794,7,7,20
21795,-8,25,67
21796,-14,-30,2
21797,-14,-30,2
21798,-14,9,-25
21799,-23,53,0
21800,-23,53,0
21801,15,0,21
21802,15,0,21
21803,-15,39,-15
21804,-6,-7,-25
21805,-6,-7,-25
21806,-2,-8,-14
21807,11,-32,9
21808,11,-32,9
21809,20,28,35
21810,20,28,35
21811,51,-3,11
21812,39,14,28
21813,39,14,28
21814,27,18,26
21815,-21,-1,58
21816,-21,-1,58
21817,-9,15,1
21818,-9,15,1
21819,-10,28,-16
21820,-17,8,20
21821,-17,8,20
21822,-12,22,-4
21823,2,28,26
21824,2,28,26
21825,-39,1,-42
21826,-39,1,-42
21827,-19,-2,-20
21828,-9,-30,49
21829,-9,-30,49
21830,11,7,23
21831,-6,9,-16
21832,-6,9,-16
21833,20,-6,-14
21834,20,-6,-14
21835,19,-16,-17
21836,9,-23,-37
21837,9,-23,-37
21838,-8,-22,-26
21839,-8,-25,13
21840,-8,-25,13
21841,5,4,-38
21842,5,4,-38
21843,12,23,-35
21844,2,9,-24
21845,2,9,-24
21846,-33,7,5
21847,-11,-9,1
21848,-11,-9,1
21849,-7,-4,-27
21850,-7,-4,-27
21851,0,7,21
21852,-14,15,0
21853,-14,15,0
21854,-7,14,-20
21855,9,0,9
21856,9,0,9
21857,0,3,-4
21858,0,3,-4
21859,2,18,6
21860,-45,-23,19
21861,-45,-23,19
21862,35,-9,16
21863,-7,11,-8
21864,-7,11,-8
21865,-15,22,3
21866,-15,22,3
21867,-9,26,-5
21868,-21,-12,5
21869,-21,-12,5
21870,-12,-23,7
21871,-12,-23,7
21872,-20,-1,16
21873,0,33,6
21874,0,33,6
21875,2,-22,-11
21876,2,2,-16
