SNO,Xdata,Ydata,Zdata
0,35,78,35
1,-18,48,-60
2,-18,48,-60
3,-43,-74,30
4,5,35,-27
5,5,35,-27
6,5,-62,-12
7,5,-62,-12
8,20,8,16
9,8,-100,12
10,8,-100,12
11,15,34,12
12,-13,-39,-18
13,-13,-39,-18
14,-2,38,28
15,-2,38,28
16,-26,-31,-21
17,-19,70,-28
18,-19,70,-28
19,31,-48,22
20,13,70,34
21,13,70,34
22,-8,-78,57
23,-8,-78,57
24,-12,17,35
25,12,-41,-32
26,12,-41,-32
27,2,20,-27
28,11,-51,1
29,11,-51,1
30,2,29,2
31,2,29,2
32,-12,-60,-30
33,11,26,-7
34,11,26,-7
35,4,-46,-1
36,-20,-11,17
37,-20,-11,17
38,-18,-7,-5
39,-18,-7,-5
40,12,49,-3
41,4,-29,38
42,4,-29,38
43,15,27,11
44,8,-39,-9
45,8,-39,-9
46,-2,20,2
47,-2,20,2
48,-29,-19,-16
49,1,23,-42
50,1,23,-42
51,-9,-56,8
52,-1,46,18
53,-1,46,18
54,-4,-28,47
55,-4,-28,47
56,1,12,-15
57,10,-9,2
58,10,-9,2
59,17,44,22
60,17,-14,-34
61,17,-14,-34
62,1,6,22
63,1,6,22
64,1,2,-45
65,13,2,-2
66,13,2,-2
67,26,-8,44
68,5,8,86
69,5,8,86
70,-4,-57,37
71,-4,-57,37
72,18,12,-59
73,-4,26,-20
74,-4,26,-20
75,-2,28,10
76,14,37,-6
77,14,37,-6
78,-5,-9,-9
79,-5,-9,-9
80,0,35,9
81,14,-39,14
82,14,-39,14
83,39,34,5
84,39,34,5
85,-2,-10,-12
86,42,38,9
87,42,38,9
88,24,1,20
89,31,-20,-24
90,31,-20,-24
91,8,-7,-22
92,8,-7,-22
93,-13,8,-39
94,-4,-39,28
95,-4,-39,28
96,-15,-4,-13
97,-27,-30,21
98,-27,-30,21
99,4,31,44
100,4,31,44
101,-7,-5,34
102,-16,32,10
103,-16,32,10
104,13,-13,-5
105,21,-15,-52
106,21,-15,-52
107,25,-40,-13
108,25,-40,-13
109,23,1,11
110,-11,-6,6
111,-11,-6,6
112,-11,3,18
113,8,-28,-7
114,8,-28,-7
115,68,20,-12
116,68,20,-12
117,1,11,8
118,-1,11,25
119,-1,11,25
120,-25,-20,45
121,-8,16,15
122,-8,16,15
123,0,9,27
124,0,9,27
125,4,-2,2
126,30,-13,7
127,30,-13,7
128,42,4,-13
129,-24,-3,-27
130,-24,-3,-27
131,-14,22,18
132,-14,22,18
133,22,8,15
134,-22,-12,-15
135,-22,-12,-15
136,-1,-25,16
137,2,26,16
138,2,26,16
139,-1,-17,-11
140,-1,-17,-11
141,-17,20,-30
142,12,-10,-24
143,12,-10,-24
144,10,-3,-4
145,-4,-1,-15
146,-4,-1,-15
147,37,-9,7
148,37,-9,7
149,27,10,0
150,28,6,-15
151,28,6,-15
152,29,6,6
153,33,12,11
154,33,12,11
155,3,-15,22
156,3,-15,22
157,-26,-2,-19
158,-12,3,-23
159,-12,3,-23
160,20,1,-47
161,2,-32,-46
162,2,-32,-46
163,-11,-2,30
164,-11,-2,30
165,-14,-31,28
166,13,-45,-32
167,13,-45,-32
168,26,-9,-30
169,26,-9,-30
170,-7,-5,-10
171,-12,-12,31
172,-12,-12,31
173,-14,-11,-10
174,14,-14,-2
175,14,-14,-2
176,17,-9,-2
177,17,-9,-2
178,35,-18,-27
179,1,2,-7
180,1,2,-7
181,5,12,-8
182,15,-6,-18
183,15,-6,-18
184,-3,-23,10
185,-3,-23,10
186,10,26,20
187,-4,-37,28
188,-4,-37,28
189,-3,22,16
190,18,-1,-8
191,18,-1,-8
192,-23,-10,26
193,-23,-10,26
194,18,49,64
195,-7,19,17
196,-7,19,17
197,4,-17,-48
198,9,21,-33
199,9,21,-33
200,13,7,67
201,13,7,67
202,-13,13,-28
203,-26,25,-2
204,-26,25,-2
205,11,-12,-33
206,-15,3,5
207,-15,3,5
208,-17,28,2
209,-17,28,2
210,5,-29,35
211,16,-36,16
212,16,-36,16
213,33,-12,1
214,17,33,-22
215,17,33,-22
216,22,4,-25
217,22,4,-25
218,22,-19,-7
219,21,1,6
220,21,1,6
221,-29,18,32
222,-40,24,13
223,-40,24,13
224,-9,15,16
225,-9,15,16
226,2,10,12
227,8,9,-2
228,8,9,-2
229,-13,17,25
230,14,-20,3
231,14,-20,3
232,27,12,-1
233,27,12,-1
234,-20,6,1
235,-22,-24,76
236,-22,-24,76
237,39,14,30
238,33,24,-8
239,33,24,-8
240,19,-39,32
241,19,-39,32
242,14,36,76
243,2,-44,-1
244,2,-44,-1
245,28,42,2
246,33,-45,-11
247,33,-45,-11
248,-6,6,17
249,-6,6,17
250,9,-26,54
251,3,11,26
252,3,11,26
253,18,7,-2
254,18,7,-2
255,-26,31,-26
256,-3,-22,9
257,-3,-22,9
258,-6,40,14
259,-11,-63,-13
260,-11,-63,-13
261,3,26,36
262,3,26,36
263,7,-9,-8
264,14,29,-6
265,14,29,-6
266,-6,-8,15
267,-6,58,40
268,-6,58,40
269,-36,-43,64
270,-36,-43,64
271,44,41,22
272,17,-9,17
273,17,-9,17
274,5,35,23
275,1,-40,17
276,1,-40,17
277,37,86,38
278,37,86,38
279,132,9,132
280,-81,35,-192
281,-81,35,-192
282,-135,-125,-61
283,8,-99,-27
284,8,-99,-27
285,138,186,132
286,138,186,132
287,15,14,-19
288,-41,7,-47
289,-41,7,-47
290,-10,-51,8
291,6,52,-14
292,6,52,-14
293,-36,-87,14
294,-36,-87,14
295,20,94,23
296,29,4,6
