SNO,Xdata,Ydata,Zdata
0,-14,-10,-4
1,5,23,26
2,5,23,26
3,21,47,22
4,-10,-50,2
5,-10,-50,2
6,5,38,-6
7,5,38,-6
8,-6,-19,-20
9,19,2,-3
10,19,2,-3
11,3,-6,31
12,-25,32,38
13,-25,32,38
14,-5,-38,-16
15,-5,-38,-16
16,1,-5,42
17,-27,-6,51
18,-27,-6,51
19,1,20,-10
20,-18,-12,-19
21,-18,-12,-19
22,-12,12,13
23,-12,12,13
24,-10,0,15
25,-27,11,54
26,-27,11,54
27,-38,3,-3
28,-56,8,29
29,-56,8,29
30,16,2,-28
31,16,2,-28
32,30,-4,-44
33,-4,33,-4
34,-4,33,-4
35,-9,15,32
36,-14,1,2
37,-14,1,2
38,12,-9,-16
39,12,-9,-16
40,4,-26,-10
41,-6,-26,3
42,-6,-26,3
43,-8,10,-19
44,-7,-8,-28
45,-7,-8,-28
46,-20,10,-7
47,-20,10,-7
48,20,20,-21
49,24,14,3
50,24,14,3
51,16,-12,-8
52,16,-12,-8
53,-1,-35,2
54,-3,-20,-2
55,-3,-20,-2
56,-6,-13,15
57,-17,11,-6
58,-17,11,-6
59,16,29,-44
60,16,29,-44
61,-3,9,2
62,-6,37,-6
63,-6,37,-6
64,-1,-20,13
65,-10,1,5
66,-10,1,5
67,-8,-17,-29
68,-8,-17,-29
69,6,-18,-3
70,25,19,-34
71,25,19,-34
72,-28,-18,-14
73,-8,-12,-10
74,-8,-12,-10
75,-20,2,24
76,-20,2,24
77,-2,7,-35
78,8,-13,-4
79,8,-13,-4
80,-5,-9,-61
81,11,7,-16
82,11,7,-16
83,8,-11,-36
84,8,-11,-36
85,-8,-6,-22
86,-33,35,-18
87,-33,35,-18
88,-5,-4,4
89,-14,-3,0
90,-14,-3,0
91,-11,1,-27
92,-11,1,-27
93,-20,-29,-30
94,-10,-25,18
95,-10,-25,18
96,0,20,2
97,-25,0,25
98,-25,0,25
99,-24,-20,38
100,-24,-20,38
101,14,-15,47
102,-78,-82,-41
103,-78,-82,-41
104,66,153,79
105,-94,-193,-90
106,-94,-193,-90
107,34,151,19
108,34,151,19
109,29,-41,19
110,-26,50,-28
111,-26,50,-28
112,-44,-90,-47
113,15,97,46
114,15,97,46
115,-11,60,5
116,-11,60,5
117,-64,-16,-74
118,5,40,61
119,5,40,61
120,14,3,4
121,-40,-71,-1
122,-40,-71,-1
123,-12,12,-24
124,-12,12,-24
125,27,26,-27
126,16,-2,39
127,16,-2,39
128,30,17,9
129,-14,-32,-48
130,-14,-32,-48
131,10,52,26
132,10,52,26
133,-5,-7,-1
134,-5,-15,-49
135,-5,-15,-49
136,16,-51,-18
137,16,-51,-18
138,-34,-9,-24
139,-30,-45,-15
140,-30,-45,-15
141,-4,40,-33
142,-12,-32,-13
143,-12,-32,-13
144,-19,22,31
145,-19,22,31
146,3,7,44
147,-5,1,48
148,-5,1,48
149,15,-9,35
150,4,14,11
151,4,14,11
152,38,-23,-8
153,38,-23,-8
154,2,-7,28
155,7,4,6
156,7,4,6
157,5,-15,17
158,-13,9,-24
159,-13,9,-24
160,6,23,4
161,6,23,4
162,-10,-38,-34
163,-20,33,17
164,-20,33,17
165,4,-11,-4
166,42,-1,24
167,42,-1,24
168,-45,124,-51
169,-45,124,-51
170,-38,-254,-44
171,100,312,74
172,100,312,74
173,-28,-239,-22
174,8,140,-53
175,8,140,-53
176,10,-91,46
177,10,-91,46
178,8,28,-33
179,-9,-76,-13
180,-9,-76,-13
181,-17,31,-14
182,-23,-11,14
183,-23,-11,14
184,-63,-51,-27
185,-63,-51,-27
186,-27,-5,-9
187,7,-2,9
188,7,-2,9
189,-9,40,-11
190,-24,-7,-11
191,-24,-7,-11
192,5,11,17
193,5,11,17
194,10,7,-24
195,26,8,-23
196,26,8,-23
197,17,-20,10
198,-10,13,-11
199,-10,13,-11
200,-19,-12,26
201,-19,-12,26
202,-31,-15,-28
203,0,-10,-8
204,0,-10,-8
205,-3,-11,-12
206,-20,-47,10
207,-20,-47,10
208,-7,-11,2
209,-7,-11,2
210,0,1,10
211,-13,-3,19
212,-13,-3,19
213,-10,4,-24
214,6,20,37
215,6,20,37
216,-9,-12,60
217,-9,-12,60
218,-19,11,-20
219,-29,0,28
220,-29,0,28
221,21,18,26
222,21,18,26
223,0,-16,-25
224,-25,-38,32
225,-25,-38,32
226,31,23,5
227,-1,9,6
228,-1,9,6
229,3,6,-37
230,3,6,-37
231,-4,-1,-28
232,-30,5,2
233,-30,5,2
234,-43,-32,-1
235,-6,4,17
236,-6,4,17
237,9,-14,13
238,9,-14,13
239,5,-14,-34
240,-7,-27,-27
241,-7,-27,-27
242,-21,15,19
243,18,-9,-18
244,18,-9,-18
245,22,-9,-35
246,22,-9,-35
247,0,7,-37
248,9,42,15
249,9,42,15
250,2,5,-11
251,-51,-52,16
252,-51,-52,16
253,-8,4,-39
254,-8,4,-39
255,1,-22,-40
256,9,28,89
257,9,28,89
258,-27,8,-29
259,26,-2,-24
260,26,-2,-24
261,-6,-35,62
262,-6,-35,62
263,-48,-4,-61
264,60,29,27
265,60,29,27
266,13,64,-3
267,-69,-47,-36
268,-69,-47,-36
269,-18,25,7
270,-18,25,7
271,0,52,1
272,9,-5,-13
273,9,-5,-13
274,-16,34,-1
275,0,-4,12
276,0,-4,12
277,-24,-44,-1
278,-24,-44,-1
279,22,23,-28
280,-2,14,-12
281,-2,14,-12
282,27,-33,-21
283,13,7,-11
284,13,7,-11
285,-42,-29,-22
286,-42,-29,-22
287,-18,-29,-57
288,23,38,48
289,23,38,48
290,-46,116,-76
291,-57,-275,-38
292,-57,-275,-38
293,54,271,83
294,54,271,83
295,-3,-123,32
296,-22,25,1
297,-22,25,1
298,37,-34,28
299,30,49,8
300,30,49,8
301,-21,-38,-26
302,-21,-38,-26
303,-7,1,-3
304,0,16,20
305,0,16,20
306,-7,-75,-11
307,-7,-75,-11
308,-40,7,-13
309,-14,-28,50
310,-14,-28,50
311,28,32,4
312,-13,3,-2
313,-13,3,-2
314,-25,-7,31
315,-25,-7,31
316,-12,15,-9
317,-2,41,-3
318,-2,41,-3
319,2,13,17
320,-2,19,33
321,-2,19,33
322,-32,-7,-5
323,-32,-7,-5
324,29,-48,1
325,32,16,20
326,32,16,20
327,37,-3,-16
328,-4,14,-8
329,-4,14,-8
330,-9,47,60
331,-9,47,60
332,-6,-20,-12
333,-14,-38,-13
334,-14,-38,-13
335,-1,-38,-11
336,-36,-38,-64
337,-36,-38,-64
338,-7,19,-31
339,-7,19,-31
340,-10,35,-24
341,45,-8,5
342,45,-8,5
343,-17,1,-50
344,-6,-5,26
345,-6,-5,26
346,13,7,25
347,13,7,25
348,25,59,-21
349,-29,-42,2
350,-29,-42,2
351,-55,-30,30
352,6,-26,56
353,6,-26,56
354,-2,-7,5
