SNO,Xdata,Ydata,Zdata
21329,10,60,-46
21330,10,60,-46
21331,-17,-16,34
21332,-17,-16,34
21333,-13,48,19
21334,6,7,27
21335,6,7,27
21336,-13,3,-2
21337,23,86,-27
21338,23,86,-27
21339,12,-94,8
21340,12,-94,8
21341,8,108,25
21342,11,-67,-77
21343,11,-67,-77
21344,34,37,-16
21345,24,11,15
21346,24,11,15
21347,-3,-40,70
21348,-3,-40,70
21349,11,78,-11
21350,-31,-61,-6
21351,-31,-61,-6
21352,-3,20,-14
21353,-3,20,-14
21354,31,-13,-15
21355,37,45,-14
21356,37,45,-14
21357,18,36,12
21358,-9,-80,-8
21359,-9,-80,-8
21360,8,86,22
21361,8,86,22
21362,-9,-79,9
21363,9,46,-42
21364,9,46,-42
21365,0,-40,11
21366,34,50,1
21367,34,50,1
21368,-9,-72,11
21369,-9,-72,11
21370,-2,15,-12
21371,-29,-94,7
21372,-29,-94,7
21373,-10,44,28
21374,-8,-79,35
21375,-8,-79,35
21376,29,77,-64
21377,29,77,-64
21378,37,-15,6
21379,27,72,-2
21380,27,72,-2
21381,-16,-36,27
21382,27,54,24
21383,27,54,24
21384,-9,-28,24
21385,-9,-28,24
21386,-30,-3,0
21387,8,-26,-28
21388,8,-26,-28
21389,28,-25,-2
21390,-7,-31,-15
21391,-7,-31,-15
21392,27,-5,-27
21393,27,-5,-27
21394,42,6,65
21395,15,-30,-5
21396,15,-30,-5
21397,-18,-36,28
21398,10,6,20
21399,10,6,20
21400,-42,0,27
21401,-42,0,27
21402,-56,-10,-37
21403,21,-1,-22
21404,21,-1,-22
21405,15,32,9
21406,-9,31,-37
21407,-9,31,-37
21408,29,-59,-36
21409,29,-59,-36
21410,32,17,-10
21411,11,-72,9
21412,11,-72,9
21413,4,32,-13
21414,34,-21,35
21415,34,-21,35
21416,-43,-30,25
21417,-43,-30,25
21418,-1,21,5
21419,-33,-11,46
21420,-33,-11,46
21421,-13,61,31
21422,-3,-65,20
21423,-3,-65,20
21424,-9,34,3
21425,-9,34,3
21426,-34,-11,55
21427,-27,80,10
21428,-27,80,10
21429,3,-64,20
21430,16,42,6
21431,16,42,6
21432,-19,-45,20
21433,-19,-45,20
21434,-36,11,-55
21435,6,-49,-49
21436,6,-49,-49
