SNO,Xdata,Ydata,Zdata
16894,-38,30,-12
16895,-38,30,-12
16896,-13,-55,-45
16897,-13,-55,-45
16898,-8,17,-57
16899,-11,0,2
16900,-11,0,2
16901,5,-27,-2
16902,18,21,-14
16903,18,21,-14
16904,4,-9,-35
16905,4,-9,-35
16906,8,27,-51
16907,-45,11,-35
16908,-45,11,-35
16909,13,28,15
16910,-3,38,7
16911,-3,38,7
16912,2,3,-21
16913,2,3,-21
16914,7,-11,1
16915,-14,-14,0
16916,-14,-14,0
16917,-22,-36,2
16918,15,21,-47
16919,15,21,-47
16920,-3,26,-9
16921,-3,26,-9
16922,2,39,26
16923,-13,-13,27
16924,-13,-13,27
16925,-6,11,8
16926,4,-26,24
16927,4,-26,24
16928,-32,16,-42
16929,-32,16,-42
16930,-34,-16,23
16931,-4,32,16
16932,-4,32,16
16933,11,-39,-25
16934,35,21,-59
16935,35,21,-59
16936,-2,-18,-20
16937,-2,-18,-20
16938,-6,-7,-26
16939,28,11,25
16940,28,11,25
16941,-12,47,27
16942,5,14,13
16943,5,14,13
16944,12,14,6
16945,12,14,6
16946,9,-19,1
16947,12,-38,-28
16948,12,-38,-28
16949,-5,-9,5
16950,-7,28,-7
16951,-7,28,-7
16952,14,-12,-9
16953,14,-12,-9
16954,-5,12,39
16955,-6,-28,-9
16956,-6,-28,-9
16957,10,44,55
16958,-10,-14,-21
16959,-10,-14,-21
16960,22,53,31
16961,22,53,31
16962,-1,-4,24
16963,-15,12,-18
16964,-15,12,-18
16965,-16,-11,28
16966,-1,3,-21
16967,-1,3,-21
16968,15,-50,59
16969,15,-50,59
16970,6,12,16
16971,-17,-38,45
16972,-17,-38,45
16973,-31,23,-9
16974,-11,-42,-20
16975,-11,-42,-20
16976,-5,2,12
16977,-5,2,12
16978,-13,19,36
16979,11,41,-26
16980,11,41,-26
16981,-1,-28,-23
16982,-1,-28,-23
16983,29,8,-7
16984,-3,-19,-30
16985,-3,-19,-30
16986,-24,35,28
16987,-18,-23,28
16988,-18,-23,28
16989,6,-6,-17
16990,6,-6,-17
16991,11,-22,3
16992,25,18,18
16993,25,18,18
16994,1,7,18
16995,-10,58,-61
16996,-10,58,-61
16997,-26,10,-8
16998,-26,10,-8
16999,-23,-15,-7
17000,-2,-28,-1
17001,-2,-28,-1
17002,28,-18,21
17003,3,48,20
17004,3,48,20
17005,42,38,3
17006,42,38,3
17007,-9,-2,-9
17008,10,-21,-2
17009,10,-21,-2
17010,-15,-37,-6
17011,-6,-34,-24
17012,-6,-34,-24
17013,6,-18,-15
17014,6,-18,-15
17015,4,34,-43
17016,7,-43,9
17017,7,-43,9
17018,-13,-18,20
17019,1,5,17
17020,1,5,17
17021,-5,7,48
17022,-5,7,48
17023,15,18,-46
17024,-21,-13,27
17025,-21,-13,27
17026,14,41,21
17027,11,4,26
17028,11,4,26
17029,-26,5,43
17030,-26,5,43
17031,-7,-25,7
17032,17,34,-18
17033,17,34,-18
17034,38,9,-6
17035,17,-14,-2
17036,17,-14,-2
17037,2,-10,-6
17038,2,-10,-6
17039,-8,27,-7
17040,-26,4,8
17041,-26,4,8
17042,-24,29,-15
17043,22,-21,-34
17044,22,-21,-34
17045,22,0,0
17046,22,0,0
17047,10,-3,12
17048,-17,0,29
17049,-17,0,29
17050,4,-4,28
17051,11,-17,-41
17052,11,-17,-41
17053,-21,-24,4
17054,-21,-24,4
17055,-20,-26,8
17056,5,-14,27
17057,5,-14,27
17058,18,10,13
17059,-19,-18,18
17060,-19,-18,18
17061,-40,-24,-2
17062,-40,-24,-2
17063,-1,-20,-50
17064,20,7,12
17065,20,7,12
17066,16,3,9
17067,16,3,9
17068,-32,19,4
17069,-7,22,8
17070,-7,22,8
17071,-31,6,21
17072,-23,-3,36
17073,-23,-3,36
17074,-22,-28,14
17075,-22,-28,14
17076,-11,4,-39
17077,18,-3,19
17078,18,-3,19
17079,25,-18,-9
17080,20,-22,-17
17081,20,-22,-17
17082,14,7,16
17083,14,7,16
17084,9,-33,-17
17085,17,-35,32
17086,17,-35,32
17087,-12,-2,32
17088,-20,-32,43
17089,-20,-32,43
17090,19,-25,41
17091,19,-25,41
17092,10,-33,19
17093,6,43,17
17094,6,43,17
17095,-25,-17,-11
17096,-16,14,9
17097,-16,14,9
17098,-36,32,-7
17099,-36,32,-7
17100,4,27,18
17101,21,-1,74
17102,21,-1,74
17103,36,-19,9
17104,-22,13,18
17105,-22,13,18
17106,-14,33,3
