SNO,Xdata,Ydata,Zdata
0,-35,14,-15
1,3,19,17
2,-11,14,-14
3,-11,14,-14
4,-15,-6,4
5,-45,-24,3
6,-45,-24,3
7,21,31,18
8,21,31,18
9,13,21,54
10,20,51,-10
11,20,51,-10
12,-22,-15,4
13,-30,26,23
14,-30,26,23
15,-22,17,-1
16,-22,17,-1
17,-33,50,-4
18,-19,51,-15
19,-19,51,-15
20,-30,-7,44
21,-14,33,29
22,-14,33,29
23,-18,41,-14
24,-18,41,-14
25,-33,-19,7
26,-15,31,34
27,-15,31,34
28,-40,-20,29
29,-28,0,7
30,-28,0,7
31,33,20,10
32,33,20,10
33,7,-54,27
34,-45,-8,31
35,-45,-8,31
36,1,28,1
37,-39,-50,-13
38,-39,-50,-13
39,-29,59,4
40,-29,59,4
41,-25,-35,-4
42,-48,11,-12
43,-48,11,-12
44,14,15,-7
45,-29,12,-9
46,-29,12,-9
47,-44,-22,18
48,-44,-22,18
49,-24,30,-18
50,-17,-32,13
51,-17,-32,13
52,-42,12,4
53,-18,7,8
54,-18,7,8
55,-33,-5,-7
56,-33,-5,-7
57,-18,-21,-11
58,-14,-21,29
59,-14,-21,29
60,-20,19,0
61,-20,19,0
62,24,-3,19
63,7,17,-6
64,7,17,-6
65,-13,-18,-18
66,-12,19,5
67,-12,19,5
68,-30,1,-53
69,-30,1,-53
70,-12,5,-42
71,2,22,3
72,2,22,3
73,-13,-28,4
74,-26,-21,32
75,-26,-21,32
76,11,-1,34
77,11,-1,34
78,-4,-11,-9
79,-10,37,31
80,-10,37,31
81,-11,-44,-18
82,-28,31,20
83,-28,31,20
84,-31,-53,31
85,-31,-53,31
86,-8,45,9
87,11,-2,38
88,11,-2,38
89,-17,21,-78
90,-19,-12,-46
91,-19,-12,-46
92,-33,21,-29
93,-33,21,-29
94,-10,-22,52
95,-25,42,0
96,-25,42,0
97,18,6,-7
98,10,23,9
99,10,23,9
100,-10,-11,-15
101,-10,-11,-15
102,-12,-10,43
103,-9,12,-20
104,-9,12,-20
105,8,1,12
106,-16,-9,-17
107,-16,-9,-17
108,-18,3,7
109,-18,3,7
110,-26,31,-3
111,-6,-11,-21
112,-6,-11,-21
113,-10,1,5
114,-2,1,14
115,-2,1,14
116,-3,12,30
117,-3,12,30
118,-37,-15,-37
119,2,14,-1
120,2,14,-1
121,-13,17,2
122,-24,7,-15
123,-24,7,-15
124,-36,6,-26
125,-36,6,-26
126,-27,-3,9
127,-10,26,-11
128,-10,26,-11
129,9,25,-40
130,5,-15,15
131,5,-15,15
132,-35,26,-36
133,-35,26,-36
134,-22,-16,21
135,-12,6,24
136,-12,6,24
137,-4,15,-28
138,-8,0,22
139,-8,0,22
140,17,-6,11
141,17,-6,11
142,-31,-14,10
143,-52,-49,-25
144,-52,-49,-25
145,-15,-52,38
146,-15,-52,38
147,-44,46,17
148,9,-14,41
149,9,-14,41
150,-2,31,5
151,-11,-23,7
152,-11,-23,7
153,-15,6,9
154,-15,6,9
155,6,-22,-16
156,-25,48,5
157,-25,48,5
158,-4,-61,14
159,35,18,20
160,35,18,20
161,-37,-32,-20
162,-37,-32,-20
163,3,-11,20
164,-8,32,18
165,-8,32,18
166,-16,-17,-29
167,-13,-1,14
168,-13,-1,14
169,-3,4,11
170,-3,4,11
171,-28,0,-13
172,-37,8,-28
173,-37,8,-28
174,-35,-16,-24
175,-19,-25,34
176,-19,-25,34
177,-13,50,-3
178,-13,50,-3
179,-3,-21,34
180,3,21,83
181,3,21,83
182,1,-42,-20
183,12,-14,-25
184,12,-14,-25
185,12,-41,-2
186,12,-41,-2
187,0,37,32
188,-22,28,-12
189,-22,28,-12
190,-26,1,13
191,11,18,14
192,11,18,14
193,-22,-18,2
194,-22,-18,2
195,24,22,-11
196,8,18,-8
197,8,18,-8
198,0,-5,-57
199,-1,-36,4
200,-1,-36,4
201,-11,-9,-1
202,-11,-9,-1
203,15,-24,48
204,-24,56,24
205,-24,56,24
206,-21,-50,-17
207,-11,14,-37
208,-11,14,-37
209,-6,21,28
210,-6,21,28
211,-14,-39,-9
212,-73,-31,-65
213,-73,-31,-65
214,-20,8,25
215,25,33,22
216,25,33,22
217,-22,56,-34
218,-22,56,-34
219,-69,-44,-9
220,5,-3,16
221,5,-3,16
222,2,14,8
223,-12,8,13
224,-12,8,13
225,-16,16,16
226,-16,16,16
227,-1,4,-10
228,-16,-32,39
229,-16,-32,39
230,-12,-9,-39
231,-12,-9,-39
232,-12,-9,-39
233,3,37,8
234,3,37,8
235,8,-4,-25
236,-13,-21,-11
237,-13,-21,-11
238,-27,-10,-38
239,-27,-10,-38
240,11,-41,32
241,42,28,25
242,42,28,25
243,-33,-48,-55
244,12,-35,18
245,12,-35,18
246,-4,-10,23
247,-4,-10,23
248,-33,-2,1
249,-42,-44,-38
250,-42,-44,-38
251,6,-8,-28
252,-1,-2,6
253,-1,-2,6
254,-14,32,1
255,-14,32,1
256,-11,38,36
257,-24,-22,-12
258,-24,-22,-12
259,-45,-28,2
260,19,-5,-2
261,19,-5,-2
262,3,-12,-37
263,3,-12,-37
264,25,41,-23
265,4,26,-26
266,4,26,-26
267,-7,-51,-67
268,-7,4,8
269,-7,4,8
270,-47,0,0
271,-47,0,0
272,-20,-81,13
273,25,58,38
274,25,58,38
275,9,39,24
276,-49,-2,-40
277,-49,-2,-40
278,-33,-20,-26
279,-33,-20,-26
280,5,-39,-9
281,-22,-35,16
282,-22,-35,16
283,-23,-73,-27
284,13,46,27
285,13,46,27
286,22,-22,1
287,22,-22,1
288,-4,8,-27
289,-30,-21,8
290,-30,-21,8
291,-19,11,17
292,-12,-25,4
293,-12,-25,4
294,-13,-23,0
295,-13,-23,0
296,7,52,13
297,1,2,6
298,1,2,6
299,-23,-6,-15
300,-18,-22,-45
301,-18,-22,-45
302,-19,-16,-20
303,-19,-16,-20
304,-18,12,4
305,-8,-13,-1
306,-8,-13,-1
307,36,-17,1
308,-4,13,-3
309,-4,13,-3
310,4,13,18
311,4,13,18
312,-10,-5,63
313,-24,30,57
314,-24,30,57
315,-32,-13,-49
316,-25,27,-71
317,-25,27,-71
318,-2,5,-8
319,-2,5,-8
320,-18,11,-30
321,-28,8,14
322,-28,8,14
323,-47,-4,14
324,-47,-4,14
325,-21,-10,-7
326,-25,-27,-42
327,-25,-27,-42
328,0,-4,-1
329,2,-16,22
330,2,-16,22
331,-18,-11,-8
332,-18,-11,-8
333,-5,-20,10
334,10,-10,31
335,10,-10,31
336,-30,3,-15
337,-20,-21,4
338,-20,-21,4
339,-4,47,14
340,-4,47,14
341,-11,-10,-18
342,-14,2,-25
343,-14,2,-25
344,-18,-9,-17
345,-3,-16,28
346,-3,-16,28
347,33,-7,21
348,33,-7,21
349,2,36,-35
350,2,-41,-36
351,2,-41,-36
352,-18,-9,-7
353,-14,-19,16
354,-14,-19,16
355,23,14,51
356,23,14,51
357,-23,41,8
358,-17,-16,43
359,-17,-16,43
360,-27,45,-21
361,27,-15,15
362,27,-15,15
363,13,26,3
364,13,26,3
365,-27,13,-12
366,-18,-7,-6
367,-18,-7,-6
368,-2,-12,-13
369,5,-7,16
370,5,-7,16
371,16,-22,8
372,16,-22,8
373,-11,35,10
374,-31,-9,2
375,-31,-9,2
376,11,7,4
377,10,5,46
378,10,5,46
379,-9,24,50
380,-9,24,50
381,-41,-2,-33
382,8,34,16
383,8,34,16
384,26,20,39
385,-18,14,-4
386,-18,14,-4
387,-4,7,-24
388,-4,7,-24
389,3,17,-10
390,0,-39,6
391,0,-39,6
392,-6,7,-37
393,9,-4,11
394,9,-4,11
395,17,25,25
396,17,25,25
397,-12,-6,-18
398,7,29,6
399,7,29,6
400,18,21,-32
401,18,21,-32
402,18,21,-32
403,29,-14,42
404,29,-14,42
405,8,37,0
406,-13,-1,-16
407,-13,-1,-16
408,-22,1,-8
409,-22,1,-8
410,-38,-47,-16
411,-48,19,-43
412,-48,19,-43
413,-16,33,-37
414,-15,0,-49
415,-15,0,-49
416,18,-14,25
417,18,-14,25
418,22,-27,-26
419,-13,-4,23
420,-13,-4,23
421,-34,32,-23
422,-3,20,-45
423,-3,20,-45
424,16,17,-71
425,16,17,-71
426,-7,14,-10
427,0,16,13
428,0,16,13
429,-4,19,12
430,-10,0,-26
431,-10,0,-26
432,-16,-29,-18
433,-16,-29,-18
434,13,-10,20
435,-1,-24,7
436,-1,-24,7
437,46,-28,20
438,20,-17,28
439,20,-17,28
440,5,23,20
441,5,23,20
442,-24,-6,-23
443,-36,-24,1
444,-36,-24,1
445,-9,-13,-2
446,-27,23,-7
447,-27,23,-7
448,-31,-19,0
449,-31,-19,0
450,-39,21,-34
451,-30,2,-20
452,-30,2,-20
453,-17,14,45
454,19,30,83
455,19,30,83
456,40,5,-5
457,40,5,-5
458,-4,19,-26
459,-16,21,54
460,-16,21,54
461,-5,-11,9
462,5,4,1
463,5,4,1
464,-31,8,10
465,-31,8,10
466,-11,-1,5
467,-18,2,26
468,-18,2,26
469,-42,-7,-16
470,4,9,-24
471,4,9,-24
472,-6,21,4
473,-6,21,4
474,-50,17,27
475,-24,-4,40
476,-24,-4,40
477,3,-5,-42
478,-15,-49,16
479,-15,-49,16
480,12,-29,57
481,12,-29,57
482,1,-21,16
483,-21,-4,-10
484,-21,-4,-10
485,-1,-22,5
486,-11,3,57
487,-11,3,57
488,8,0,11
489,8,0,11
490,-3,17,-24
491,-2,4,38
492,-2,4,38
493,9,0,-17
494,9,0,-17
495,17,42,-6
496,11,15,28
497,11,15,28
498,29,28,-16
499,-3,-62,-24
500,-3,-62,-24
501,11,32,-8
502,11,32,-8
503,23,-42,-4
504,-6,47,-32
505,-6,47,-32
506,-1,-21,-45
507,14,26,-30
508,14,26,-30
509,-1,35,3
510,-1,35,3
511,34,72,3
512,-8,-69,24
513,-8,-69,24
514,-50,39,-14
515,-25,-77,-2
516,-25,-77,-2
517,5,50,-18
518,5,50,-18
519,-16,-27,4
520,-15,37,13
521,-15,37,13
522,-14,-22,28
523,14,-36,-39
524,14,-36,-39
525,27,3,-6
526,27,3,-6
527,-1,36,-20
528,4,8,71
529,4,8,71
530,-8,27,-25
531,-45,-43,-28
532,-45,-43,-28
533,10,63,23
534,10,63,23
535,19,3,-94
536,-12,40,-37
537,-12,40,-37
538,-27,-27,-18
539,-26,-10,28
540,-26,-10,28
541,-40,-17,-7
542,-40,-17,-7
543,-1,19,-70
544,39,27,-4
545,39,27,-4
546,30,0,15
547,5,2,20
548,5,2,20
549,4,-33,-5
550,4,-33,-5
551,-10,37,-29
552,26,-26,15
553,26,-26,15
554,-31,42,23
555,22,-15,-40
