SNO,Xdata,Ydata,Zdata
0,-11,-20,21
1,-11,-20,21
2,18,100,-97
3,-45,-74,120
4,-45,-74,120
5,73,57,-158
6,-10,-38,70
7,-10,-38,70
8,-19,-20,13
9,-19,-20,13
10,22,38,-56
11,-74,-37,142
12,-74,-37,142
13,4,-45,-82
14,-36,58,16
15,-36,58,16
16,-21,-113,53
17,-21,-113,53
18,25,59,-59
19,15,12,77
20,15,12,77
21,35,-83,72
22,54,185,-114
23,54,185,-114
24,-30,-166,136
25,-30,-166,136
26,15,93,-55
27,-28,11,57
28,-28,11,57
29,-37,-78,46
30,56,73,-111
31,56,73,-111
32,-110,-111,214
33,-110,-111,214
34,23,4,-133
35,-5,-17,33
36,-5,-17,33
37,-19,49,-4
38,24,-54,-116
39,24,-54,-116
40,-42,-2,104
41,-42,-2,104
42,48,-34,-115
43,30,49,-20
44,30,49,-20
45,12,-18,81
46,64,-26,-101
47,64,-26,-101
48,15,49,-13
49,15,49,-13
50,-4,-134,7
51,32,148,-121
52,32,148,-121
53,-43,-103,98
54,-15,-42,-24
55,-15,-42,-24
56,32,102,-17
57,32,102,-17
58,-42,-147,75
59,73,104,-133
60,73,104,-133
61,-46,-13,108
62,-46,-13,108
63,35,-47,-70
64,13,53,-9
65,13,53,-9
66,-51,-2,80
67,61,-43,-92
68,61,-43,-92
69,-42,67,91
70,-42,67,91
71,-3,-82,-46
72,38,58,-14
73,38,58,-14
74,-11,-59,51
75,-19,-68,-6
76,-19,-68,-6
77,19,117,0
78,19,117,0
79,-31,-175,91
80,30,132,-133
81,30,132,-133
82,-25,-91,116
83,14,0,52
84,14,0,52
85,12,70,-85
86,12,70,-85
87,-83,-185,88
88,89,164,-118
89,89,164,-118
90,4,20,136
91,-38,-34,-39
92,-38,-34,-39
93,-45,-2,-112
94,-45,-2,-112
95,-5,70,105
96,26,-42,-91
97,26,-42,-91
98,-54,43,109
99,56,23,36
100,56,23,36
101,5,-29,-65
102,5,-29,-65
103,-64,100,11
104,-40,-179,-4
105,-40,-179,-4
106,52,147,23
107,-17,-72,81
108,-17,-72,81
109,-4,70,-168
110,-4,70,-168
111,-5,41,81
112,-5,-58,95
113,-5,-58,95
114,29,109,-172
115,-39,-111,114
116,-39,-111,114
117,72,31,-72
118,72,31,-72
119,16,2,48
120,1,-77,60
121,1,-77,60
122,39,45,-177
123,-19,42,75
124,-19,42,75
125,30,-124,-78
126,30,-124,-78
127,-6,116,49
128,-7,-62,54
129,-7,-62,54
130,-10,-6,-18
131,5,131,-21
132,5,131,-21
133,12,-133,44
134,12,-133,44
135,36,147,-71
136,-21,-88,53
137,-21,-88,53
138,10,51,-105
139,4,28,9
140,4,28,9
141,-60,-103,122
142,-60,-103,122
143,73,148,-199
144,-41,-131,102
145,-41,-131,102
146,8,72,-79
147,8,72,-79
148,-6,-4,11
149,-44,-80,134
150,-44,-80,134
151,61,74,-168
152,-57,-73,58
153,-57,-73,58
154,26,9,14
155,26,9,14
156,-32,-45,6
157,4,72,76
158,4,72,76
159,15,-122,-18
160,18,217,-54
161,18,217,-54
162,-28,-201,153
163,-28,-201,153
164,60,101,-129
165,2,-38,73
166,2,-38,73
167,17,-8,-37
168,23,25,-13
169,23,25,-13
170,-44,-59,112
171,-44,-59,112
172,31,-7,-89
173,-43,76,41
174,-43,76,41
175,-34,-116,-14
176,66,95,-101
177,66,95,-101
178,-67,-69,179
179,-67,-69,179
180,76,33,-92
181,-17,73,71
182,-17,73,71
183,2,-81,47
184,42,71,-63
185,42,71,-63
186,-8,52,-3
187,-8,52,-3
188,11,-164,-26
189,49,284,-96
190,49,284,-96
191,3,-285,47
192,7,157,-2
193,7,157,-2
194,-7,-21,47
195,-7,-21,47
196,-18,-46,30
197,57,148,-130
198,57,148,-130
199,-59,-118,212
200,54,95,-58
201,54,95,-58
202,16,-16,-18
203,16,-16,-18
204,-3,27,89
205,89,26,-129
206,89,26,-129
207,-51,-40,220
208,72,63,-127
209,72,63,-127
210,-17,-23,-40
211,-17,-23,-40
212,-20,21,39
213,1,-60,-64
214,1,-60,-64
215,1,30,97
216,-15,-78,-16
217,-15,-78,-16
218,27,96,-106
219,27,96,-106
220,-43,-63,146
221,0,-40,-42
222,0,-40,-42
223,40,42,-35
224,-5,-74,29
225,-5,-74,29
226,89,38,-123
227,89,38,-123
228,-53,35,191
229,33,-99,-48
230,33,-99,-48
231,27,103,14
232,27,103,14
233,-25,-64,73
234,40,-37,-134
235,40,-37,-134
236,-38,70,120
237,50,-68,-63
238,50,-68,-63
239,45,56,-88
240,45,56,-88
241,3,16,102
242,22,-104,-60
243,22,-104,-60
244,-8,132,59
245,-20,-185,-6
246,-20,-185,-6
247,40,111,-119
248,40,111,-119
249,-3,-86,113
250,9,-43,-35
251,9,-43,-35
252,51,122,-46
253,-13,-188,97
254,-13,-188,97
255,48,188,-151
256,48,188,-151
257,-32,-88,87
258,22,-21,-29
259,22,-21,-29
260,43,12,-101
261,-29,18,89
262,-29,18,89
263,61,-7,-61
264,61,-7,-61
265,-42,56,168
266,6,-91,12
267,6,-91,12
268,37,7,-55
269,-11,33,29
270,-11,33,29
271,-22,-88,-30
272,-22,-88,-30
273,18,101,33
274,-21,-85,59
275,-21,-85,59
276,30,41,-107
277,-5,23,42
278,-5,23,42
279,-28,-123,39
280,-28,-123,39
281,55,125,-73
282,-55,-100,91
283,-55,-100,91
284,29,94,-98
285,-56,-35,80
286,-56,-35,80
287,-23,-48,40
288,-23,-48,40
289,61,14,-152
290,-27,22,115
291,-27,22,115
292,32,-92,-71
293,19,97,48
294,19,97,48
295,-2,-88,2
296,-2,-88,2
297,11,-42,-111
298,-23,142,59
299,-23,142,59
300,-1,-210,10
301,41,198,-49
302,41,198,-49
303,-37,-140,103
304,-37,-140,103
305,51,43,-32
306,31,78,11
307,31,78,11
308,-83,-168,46
309,-83,-168,46
310,31,154,-135
311,-18,-159,123
312,-18,-159,123
313,30,64,-84
314,7,14,-1
315,7,14,-1
316,-17,-122,106
317,-17,-122,106
318,56,110,-107
319,-34,-44,67
320,-34,-44,67
321,7,-71,-49
322,26,84,43
323,26,84,43
324,-3,-61,91
325,-3,-61,91
326,23,-10,-72
327,19,120,7
328,19,120,7
329,-7,-129,40
330,17,82,-19
331,17,82,-19
332,-22,-46,85
333,-22,-46,85
334,15,24,-3
335,-1,84,-89
336,-1,84,-89
337,-68,-70,173
338,35,121,-149
339,35,121,-149
340,-31,-65,96
341,-31,-65,96
342,22,64,-36
343,27,-11,-58
344,27,-11,-58
345,-33,6,166
