SNO,Xdata,Ydata,Zdata
0,-9,-2,10
1,-15,-18,55
2,-3,10,15
3,-3,10,15
4,-3,-9,39
5,-3,-9,39
6,26,1,21
7,2,-21,32
8,2,-21,32
9,-34,1,19
10,-6,-12,-16
11,-6,-12,-16
12,-2,7,-15
13,-2,7,-15
14,12,9,-39
15,10,12,-19
16,10,12,-19
17,3,-9,28
18,0,18,-9
19,0,18,-9
20,-28,6,7
21,-28,6,7
22,-17,-12,8
23,-28,-32,-24
24,-28,-32,-24
25,-10,-8,61
26,-10,-6,-21
27,-10,-6,-21
28,20,2,-2
29,20,2,-2
30,16,13,18
31,4,-22,3
32,4,-22,3
33,12,-10,-9
34,24,14,-9
35,24,14,-9
36,24,5,-23
37,24,5,-23
38,-22,-2,-24
39,2,26,8
40,2,26,8
41,-1,29,-5
42,2,10,-24
43,2,10,-24
44,-12,18,-29
45,-12,18,-29
46,3,36,-24
47,-18,-4,-18
48,-18,-4,-18
49,-1,2,-23
50,11,-6,-40
51,11,-6,-40
52,7,-1,8
53,7,-1,8
54,13,-24,-21
55,12,-9,-40
56,12,-9,-40
57,-11,5,-41
58,-6,-21,-12
59,-6,-21,-12
60,0,-3,16
61,0,-3,16
62,-18,-13,11
63,26,17,-67
64,26,17,-67
65,-11,10,7
66,-15,-18,4
67,-15,-18,4
68,5,27,9
69,5,27,9
70,-28,12,28
71,7,9,13
72,7,9,13
73,-17,-15,25
74,5,23,-11
75,5,23,-11
76,-5,13,-6
77,-5,13,-6
78,-18,3,49
79,-4,11,48
80,-4,11,48
81,6,4,0
82,6,4,0
83,24,-15,1
84,-9,-59,16
85,-9,-59,16
86,-21,3,27
87,-10,-44,11
88,-10,-44,11
89,-10,8,39
90,-10,8,39
91,45,24,-3
92,3,-3,-24
93,3,-3,-24
94,-31,-10,31
95,1,-14,-34
96,1,-14,-34
97,-3,-11,10
98,-3,-11,10
99,-22,-5,39
100,4,5,-32
101,4,5,-32
102,-27,-12,8
103,-23,-7,-7
104,-23,-7,-7
105,27,1,45
106,27,1,45
107,2,-11,28
108,7,6,61
109,7,6,61
110,28,18,18
111,39,-16,-33
112,39,-16,-33
113,8,-16,-20
114,8,-16,-20
115,0,-20,5
116,-2,17,2
117,-2,17,2
118,-9,38,-4
119,-16,19,52
120,-16,19,52
121,-17,21,0
122,-17,21,0
123,5,-17,-46
124,-29,-2,-25
125,-29,-2,-25
126,-30,-21,8
127,-26,-9,-17
128,-26,-9,-17
129,-20,-5,-8
130,-20,-5,-8
131,-8,26,22
132,-7,-14,-13
133,-7,-14,-13
134,3,-5,12
135,19,-3,34
136,19,-3,34
137,29,35,26
138,29,35,26
139,-23,-7,-19
140,-3,28,-14
141,-3,28,-14
142,-22,-4,-23
143,5,19,21
144,5,19,21
145,-2,-10,-19
146,-2,-10,-19
147,-15,22,-4
148,20,-37,-15
149,20,-37,-15
150,-20,5,-43
151,20,-8,-14
152,20,-8,-14
153,-2,-1,9
154,-2,-1,9
155,-10,-12,-26
156,-19,-20,-25
157,-19,-20,-25
158,-36,-22,-14
159,-21,28,32
160,-21,28,32
161,-7,-6,13
162,-7,-6,13
163,-5,25,-23
164,-14,16,7
165,-14,16,7
166,-3,9,9
167,-3,9,9
168,-14,32,-17
169,17,27,-18
170,17,27,-18
171,4,-16,-14
172,-13,4,-1
173,-13,4,-1
174,2,38,39
175,2,38,39
176,-6,-20,-30
177,8,-8,17
178,8,-8,17
179,5,8,17
180,2,9,-8
181,2,9,-8
182,6,-34,16
183,6,-34,16
184,-9,-3,41
185,-1,-4,9
186,-1,-4,9
187,-11,-6,-19
188,-5,-32,-23
189,-5,-32,-23
190,-28,-3,-3
191,-28,-3,-3
192,24,-21,1
193,-15,-24,7
194,-15,-24,7
195,27,-10,-22
196,-50,-1,-41
197,-50,-1,-41
198,16,3,37
199,16,3,37
200,8,-17,41
201,-30,13,-17
202,-30,13,-17
203,18,54,-49
204,17,9,-6
205,17,9,-6
206,-9,-2,-32
207,-9,-2,-32
208,-31,7,-12
209,1,1,40
210,1,1,40
211,-3,-20,34
212,-24,0,13
213,-24,0,13
214,4,-10,-28
215,4,-10,-28
216,31,36,-7
217,-3,18,-29
218,-3,18,-29
219,-4,-26,-39
220,-2,1,15
221,-2,1,15
222,23,-17,15
223,23,-17,15
224,40,16,-57
225,3,-23,-8
226,3,-23,-8
227,21,42,15
228,-23,-9,1
229,-23,-9,1
230,-13,20,-7
231,-13,20,-7
232,-38,39,11
233,-19,-2,-27
234,-19,-2,-27
235,-2,7,-8
236,0,14,-17
237,0,14,-17
238,19,-16,22
239,19,-16,22
240,8,7,-25
241,-4,30,26
242,-4,30,26
243,-9,5,-30
244,-4,-21,-22
245,-4,-21,-22
246,18,0,3
247,18,0,3
248,31,-14,-23
249,-6,22,7
250,-6,22,7
251,-31,-8,-10
252,-31,-8,-10
253,7,-20,8
254,0,-20,-3
255,0,-20,-3
256,40,-2,9
257,14,0,-11
258,14,0,-11
259,3,15,-27
260,3,15,-27
261,-20,23,40
262,-19,6,6
263,-19,6,6
264,-4,21,51
265,28,33,27
266,28,33,27
267,26,1,-41
268,26,1,-41
269,11,-25,-53
270,-9,13,37
271,-9,13,37
272,-3,4,54
273,9,-7,-17
274,9,-7,-17
275,32,-21,-10
276,32,-21,-10
277,11,15,9
278,-23,-12,0
279,-23,-12,0
280,-3,-14,54
281,2,-8,18
282,2,-8,18
283,-11,-16,0
284,-11,-16,0
285,15,-1,-15
286,25,57,-33
287,25,57,-33
288,-7,-20,-47
289,-22,36,-46
290,-22,36,-46
291,-3,21,-29
292,-3,21,-29
293,-10,23,2
294,13,-56,4
295,13,-56,4
296,-12,4,6
297,-6,17,20
298,-6,17,20
299,-22,31,2
300,-22,31,2
301,-11,31,2
302,-16,-27,-14
303,-16,-27,-14
304,9,-27,31
305,4,17,14
306,4,17,14
307,6,8,-49
308,6,8,-49
309,-33,5,-16
310,-30,27,34
311,-30,27,34
312,-2,7,-10
313,14,35,-25
314,14,35,-25
315,-18,-7,9
316,-18,-7,9
317,5,3,1
318,24,-18,32
319,24,-18,32
320,-17,22,-24
321,-30,-26,-2
322,-30,-26,-2
323,0,21,25
324,0,21,25
325,-5,-2,16
326,-6,25,38
327,-6,25,38
328,7,3,22
329,0,-17,-7
330,0,-17,-7
331,-9,-4,1
332,-9,-4,1
333,19,28,-7
334,0,0,44
335,0,0,44
336,-12,36,27
337,-12,36,27
338,-32,14,39
339,-14,-12,30
340,-14,-12,30
341,15,-35,-21
342,8,-10,-10
343,8,-10,-10
344,-27,-10,8
345,-27,-10,8
346,-18,23,-14
347,-26,-18,-15
348,-26,-18,-15
349,3,5,-23
350,1,10,-27
351,1,10,-27
352,-35,12,-31
353,-35,12,-31
354,-11,8,-21
355,3,-26,-20
356,3,-26,-20
357,-16,9,-9
358,-8,-13,45
359,-8,-13,45
360,-37,3,56
361,-37,3,56
362,-31,-4,36
363,-36,32,-23
364,-36,32,-23
365,-10,-1,-33
366,-5,6,-20
367,-5,6,-20
368,-4,25,-39
369,-4,25,-39
370,-3,20,-17
371,-2,-11,-28
372,-2,-11,-28
373,23,-3,44
374,-15,3,11
375,-15,3,11
376,-1,8,-46
377,-1,8,-46
378,-6,-9,-84
379,-47,-14,-9
380,-47,-14,-9
381,-20,11,-22
382,-28,-26,-62
383,-28,-26,-62
384,0,16,-10
385,0,16,-10
386,25,-6,-25
387,14,31,-65
388,14,31,-65
389,-15,-31,-42
390,-3,9,13
391,-3,9,13
392,-14,-5,-14
393,-14,-5,-14
394,-8,23,48
395,-48,-5,-45
396,-48,-5,-45
397,-47,-25,-17
398,-7,-23,29
399,-7,-23,29
400,-2,-1,-2
401,-2,-1,-2
402,2,-18,-31
403,2,-14,-24
404,2,-14,-24
405,5,6,18
406,-2,8,-13
407,-2,8,-13
408,0,-28,24
409,0,-28,24
410,15,-30,-14
411,-8,-25,18
412,-8,-25,18
413,14,-8,-13
414,-20,-11,11
415,-20,-11,11
416,-19,19,32
417,-19,19,32
418,-22,28,-7
419,28,17,12
420,28,17,12
421,-19,22,-2
422,-34,7,3
423,-34,7,3
424,-12,-27,-13
425,-12,-27,-13
426,-16,-38,-8
427,-9,40,26
428,-9,40,26
429,-20,16,-12
430,-20,16,-12
431,-16,19,26
432,-22,6,-31
433,-22,6,-31
434,-16,31,-31
435,-16,-20,-17
436,-16,-20,-17
437,-14,2,-8
438,-14,2,-8
439,-1,27,-17
440,-11,51,-55
441,-11,51,-55
442,-21,-9,40
443,-11,-4,17
444,-11,-4,17
445,16,2,-3
446,16,2,-3
447,1,1,16
448,1,16,1
449,1,16,1
450,-6,10,-25
451,-23,-11,-37
452,-23,-11,-37
453,13,24,-58
454,13,24,-58
455,20,26,-30
456,13,-35,-17
