SNO,Xdata,Ydata,Zdata
28344,-27,28,7
28345,-27,28,7
28346,-52,-9,-20
28347,-1,14,-1
28348,-1,14,-1
28349,-15,-67,-41
28350,-15,-67,-41
28351,-19,22,18
28352,-10,-29,-52
28353,-10,-29,-52
28354,-80,-16,5
28355,-47,-19,-4
28356,-47,-19,-4
28357,-23,39,1
28358,-23,39,1
28359,-17,-9,-10
28360,-41,-35,-21
28361,-41,-35,-21
28362,-44,-26,-22
28363,-2,4,-20
28364,-2,4,-20
28365,-28,27,43
28366,-28,27,43
28367,9,56,10
28368,-3,1,-21
28369,-3,1,-21
28370,-18,17,-19
28371,-37,-66,-69
28372,-37,-66,-69
28373,-16,3,30
28374,-16,3,30
28375,-56,-29,31
28376,-32,-26,-18
28377,-32,-26,-18
28378,-17,33,-65
28379,-17,33,-65
28380,-19,-42,19
28381,-27,-16,-19
28382,-27,-16,-19
28383,-25,-43,18
28384,-2,43,19
28385,-2,43,19
28386,-10,-56,-58
28387,-10,-56,-58
28388,9,38,29
28389,13,38,-57
28390,13,38,-57
28391,-7,-26,37
28392,5,8,42
28393,5,8,42
28394,-6,47,-38
28395,-6,47,-38
28396,8,-43,33
28397,-6,23,17
28398,-6,23,17
28399,-31,-9,-16
28400,-5,14,25
28401,-5,14,25
28402,-23,15,-6
28403,-23,15,-6
28404,0,-15,-10
28405,-19,-27,-10
28406,-19,-27,-10
28407,10,7,-3
28408,-11,1,-17
28409,-11,1,-17
28410,-16,5,-20
28411,-16,5,-20
28412,5,-1,-43
28413,14,14,0
28414,14,14,0
28415,18,-23,-1
28416,33,22,-24
28417,33,22,-24
28418,-19,-2,23
28419,-19,-2,23
28420,-13,-10,24
28421,-15,-42,-13
28422,-15,-42,-13
28423,-28,5,22
28424,-42,20,-12
28425,-42,20,-12
28426,-30,-4,-5
28427,-30,-4,-5
28428,-26,15,2
28429,-31,30,15
28430,-31,30,15
28431,15,16,-19
28432,-33,13,16
28433,-33,13,16
28434,-56,-44,-4
28435,-56,-44,-4
28436,-18,-3,-6
28437,-6,-15,-15
28438,-6,-15,-15
28439,-19,16,37
28440,-20,-1,1
