SNO,Xdata,Ydata,Zdata
0,0,-139,-46
1,0,-139,-46
2,13,83,52
3,46,-75,-92
4,46,-75,-92
5,-29,48,123
6,-29,48,123
7,43,4,-46
8,5,-47,-42
9,5,-47,-42
10,-12,114,104
11,33,-94,-94
12,33,-94,-94
13,-40,98,79
14,-40,98,79
15,1,-50,-12
16,-5,-46,-87
17,-5,-46,-87
18,-34,11,27
19,47,-21,-17
20,47,-21,-17
21,-30,4,-64
22,-30,4,-64
23,-10,-21,47
24,32,48,-101
25,32,48,-101
26,-26,-89,28
27,21,103,62
28,21,103,62
29,18,-84,-137
30,18,-84,-137
31,-20,72,106
32,40,22,-114
33,40,22,-114
34,-32,-44,21
35,42,46,11
36,42,46,11
37,-3,-80,-132
38,-3,-80,-132
39,-37,104,80
40,40,-89,-3
41,40,-89,-3
42,-30,54,96
43,-17,-39,10
44,-17,-39,10
45,35,-44,-61
46,35,-44,-61
47,-22,45,11
48,17,-59,9
49,17,-59,9
50,-5,2,-11
51,6,-5,26
52,6,-5,26
53,37,34,-84
54,37,34,-84
55,-28,-54,-48
56,39,111,131
57,39,111,131
58,44,-64,-175
59,-38,4,102
60,-38,4,102
61,16,124,-57
62,16,124,-57
63,-44,-122,-24
64,19,139,107
65,19,139,107
66,56,-52,-167
67,-76,-24,49
68,-76,-24,49
69,21,-67,2
70,21,-67,2
71,7,38,-45
72,-5,-20,69
73,-5,-20,69
74,11,32,-3
75,-53,4,-80
76,-53,4,-80
77,4,-55,98
78,4,-55,98
79,24,23,-27
80,1,-98,21
81,1,-98,21
82,29,85,67
83,20,-34,-114
84,20,-34,-114
85,19,44,143
86,19,44,143
87,30,-2,-161
88,-3,-32,10
89,-3,-32,10
90,28,94,-27
91,28,94,-27
92,-24,-137,-74
93,-46,119,181
94,-46,119,181
95,23,-29,-161
96,-34,-24,26
97,-34,-24,26
98,-6,130,44
99,-6,130,44
100,-1,-48,-41
101,-23,35,57
102,-23,35,57
103,28,-22,-54
104,21,53,-86
105,21,53,-86
106,19,-74,111
107,19,-74,111
108,1,60,-64
109,2,-74,-11
110,2,-74,-11
111,33,30,54
112,11,-24,-90
113,11,-24,-90
114,-33,-10,91
115,-33,-10,91
116,0,16,-77
117,-18,-57,-43
118,-18,-57,-43
119,-16,94,73
120,41,-100,-98
121,41,-100,-98
122,0,132,132
123,0,132,132
124,72,-63,-84
125,-8,-6,-35
