SNO,Xdata,Ydata,Zdata
20007,-21,-16,-26
20008,14,15,20
20009,-8,-46,-27
20010,-8,-46,-27
20011,17,19,-29
20012,17,19,-29
20013,-4,11,-50
20014,-3,26,-22
20015,-3,26,-22
20016,-11,-59,-2
20017,1,6,28
20018,1,6,28
20019,-18,-2,19
20020,-18,-2,19
20021,-26,-3,-19
20022,-12,-21,1
20023,-12,-21,1
20024,-4,21,24
20025,-4,21,24
20026,-31,-14,-65
20027,-19,26,-2
20028,-19,26,-2
20029,-11,6,23
20030,-5,-9,-14
20031,-5,-9,-14
20032,9,40,-35
20033,9,40,-35
20034,-15,-13,-3
20035,6,21,-28
20036,6,21,-28
20037,-12,-20,-18
20038,-27,-1,49
20039,-27,-1,49
20040,-6,2,2
20041,-6,2,2
20042,-39,-21,-5
20043,-5,-35,29
20044,-5,-35,29
20045,-10,-18,-61
20046,3,-6,-20
20047,3,-6,-20
20048,-1,-18,0
20049,-1,-18,0
20050,-9,-26,26
20051,-7,-2,19
20052,-7,-2,19
20053,-9,-6,-32
20054,-37,-22,-7
20055,-37,-22,-7
20056,-9,18,-17
20057,-9,18,-17
20058,-20,-36,5
20059,-18,-10,-18
20060,-18,-10,-18
20061,-48,12,-11
20062,-13,16,16
20063,-13,16,16
20064,36,35,-4
20065,36,35,-4
20066,-46,-23,-26
20067,-7,16,6
20068,-7,16,6
20069,-37,-4,31
20070,6,-43,29
20071,6,-43,29
20072,-7,-18,5
20073,-7,-18,5
20074,-12,29,15
20075,-10,-43,-30
20076,-10,-43,-30
20077,-34,-4,3
20078,25,-18,-14
20079,25,-18,-14
20080,2,32,-2
20081,2,32,-2
20082,-39,1,-8
20083,9,2,16
20084,9,2,16
20085,-16,4,-35
20086,-3,11,-12
20087,-3,11,-12
20088,4,30,19
20089,4,30,19
20090,40,8,45
20091,33,-8,53
20092,33,-8,53
20093,-35,-14,14
20094,3,-18,14
20095,3,-18,14
20096,-26,38,3
20097,-26,38,3
20098,-19,-2,21
20099,-12,3,13
20100,-12,3,13
20101,7,30,6
20102,-21,5,-1
20103,-21,5,-1
20104,4,-9,17
20105,4,-9,17
20106,3,-46,10
20107,-9,-4,-18
20108,-9,-4,-18
20109,-31,13,-8
20110,-31,13,-8
20111,14,-17,-32
20112,-8,-22,6
20113,-8,-22,6
20114,-9,2,-9
20115,-38,-3,15
20116,-38,-3,15
20117,-5,43,-2
20118,-5,43,-2
20119,-10,-10,-48
20120,7,-15,6
20121,7,-15,6
20122,-7,5,11
20123,-10,-4,-30
20124,-10,-4,-30
20125,-12,9,-20
20126,-12,9,-20
20127,-23,-29,35
20128,-3,18,39
20129,-3,18,39
20130,-4,-21,1
20131,12,-26,7
20132,12,-26,7
20133,22,28,-3
20134,22,28,-3
20135,-15,14,-26
20136,-2,41,29
20137,-2,41,29
20138,15,0,-21
20139,30,-3,-12
20140,30,-3,-12
20141,-12,44,-45
20142,-12,44,-45
20143,-2,-13,-44
20144,4,52,-45
20145,4,52,-45
20146,6,-10,-37
20147,12,-4,38
20148,12,-4,38
20149,-2,51,3
20150,-2,51,3
20151,-12,-28,7
20152,2,22,34
20153,2,22,34
20154,9,9,18
20155,7,-22,7
20156,7,-22,7
20157,0,16,2
20158,0,16,2
20159,-21,-3,-18
20160,26,20,34
20161,26,20,34
20162,5,19,53
20163,-20,-11,-18
20164,-20,-11,-18
20165,-2,19,8
20166,-2,19,8
20167,-29,-15,28
20168,-13,42,42
20169,-13,42,42
20170,-8,27,7
20171,26,0,-38
20172,26,0,-38
20173,18,34,-22
20174,18,34,-22
20175,0,-23,-21
20176,11,39,-3
20177,11,39,-3
20178,-24,-13,0
20179,5,4,6
20180,5,4,6
20181,17,-16,5
20182,17,-16,5
20183,-16,-9,-22
20184,-14,-26,23
20185,-14,-26,23
20186,-10,-5,24
20187,-19,-21,1
20188,-19,-21,1
20189,-26,-11,15
20190,-26,-11,15
20191,-2,-3,-33
20192,-18,16,28
20193,-18,16,28
20194,21,10,-25
20195,-8,15,-16
20196,-8,15,-16
20197,15,18,9
20198,15,18,9
20199,-5,23,24
20200,-18,-21,10
20201,-18,-21,10
20202,-18,45,-1
20203,-18,45,-1
20204,6,-42,37
20205,-13,9,12
20206,-13,9,12
20207,-8,-28,-22
20208,-15,14,19
20209,-15,14,19
20210,-41,14,-24
20211,-41,14,-24
20212,-49,-2,-1
20213,17,29,56
20214,17,29,56
20215,3,16,-19
20216,-3,-14,-13
20217,-3,-14,-13
20218,12,19,21
20219,12,19,21
20220,-4,7,-14
20221,-4,24,-12
20222,-4,24,-12
20223,-11,12,-16
20224,-10,-14,15
20225,-10,-14,15
20226,-5,35,5
20227,-5,35,5
20228,17,-13,-11
20229,-2,-8,20
20230,-2,-8,20
20231,9,18,-47
20232,24,-47,37
20233,24,-47,37
20234,58,44,21
20235,58,44,21
20236,15,-53,21
20237,4,11,-44
20238,4,11,-44
20239,-12,-18,-16
20240,-16,-24,-32
20241,-16,-24,-32
20242,-7,-21,-13
20243,-7,-21,-13
20244,-2,8,-26
20245,-9,-18,-26
20246,-9,-18,-26
20247,-13,1,-17
20248,-11,-29,-24
20249,-11,-29,-24
20250,13,-17,11
20251,13,-17,11
20252,28,16,-32
20253,-13,7,-18
20254,-13,7,-18
20255,-29,-18,-46
20256,6,-1,8
20257,6,-1,8
20258,5,15,43
20259,5,15,43
20260,-1,6,-7
20261,6,-9,-22
20262,6,-9,-22
20263,3,-13,-21
20264,-7,-38,-23
20265,-7,-38,-23
20266,-11,12,-9
20267,-11,12,-9
20268,-16,-20,-27
20269,10,-15,21
20270,10,-15,21
20271,9,24,-8
20272,0,-1,39
20273,0,-1,39
20274,-11,43,19
20275,-11,43,19
20276,13,-16,2
20277,-6,12,1
20278,-6,12,1
20279,-4,22,52
20280,-12,11,44
20281,-12,11,44
20282,13,11,13
20283,13,11,13
20284,-8,28,-12
20285,-2,-10,12
20286,-2,-10,12
20287,-5,6,16
20288,-5,6,16
20289,-21,-12,7
20290,-14,9,27
20291,-14,9,27
20292,-13,30,-20
20293,-27,12,-4
20294,-27,12,-4
20295,-14,44,-18
20296,-14,44,-18
20297,12,6,-43
20298,3,3,-22
20299,3,3,-22
20300,-10,11,-34
20301,-42,-80,-33
20302,-42,-80,-33
20303,-21,30,-26
20304,-21,30,-26
20305,1,4,1
20306,28,15,7
20307,28,15,7
20308,-4,-18,-14
20309,-8,-11,-38
20310,-8,-11,-38
20311,16,-21,-3
20312,16,-21,-3
20313,6,-30,-23
20314,-1,-10,11
20315,-1,-10,11
20316,10,1,4
20317,-8,-54,6
20318,-8,-54,6
20319,-10,-27,11
20320,-10,-27,11
20321,12,-19,-22
20322,1,3,14
20323,1,3,14
20324,5,-1,23
20325,10,4,-15
20326,10,4,-15
20327,0,-19,18
20328,0,-19,18
20329,25,-19,9
20330,8,-78,-2
20331,8,-78,-2
20332,4,16,9
20333,7,-15,0
20334,7,-15,0
20335,21,27,10
20336,21,27,10
20337,26,-19,6
20338,-20,-12,24
20339,-20,-12,24
20340,11,-24,-2
20341,0,-15,-36
20342,0,-15,-36
20343,3,12,-64
20344,3,12,-64
20345,4,27,-14
20346,-30,4,38
20347,-30,4,38
20348,-33,-7,-32
20349,-32,-9,-34
20350,-32,-9,-34
20351,-7,-44,-29
20352,-7,-44,-29
20353,31,-36,-32
20354,-26,-43,-11
20355,-26,-43,-11
20356,-7,34,-9
20357,11,-2,-56
20358,11,-2,-56
20359,4,-70,9
20360,4,-70,9
20361,-20,24,-10
20362,-7,-14,-4
20363,-7,-14,-4
