SNO,Xdata,Ydata,Zdata
0,0,-5,26
1,13,-12,52
2,13,-12,52
3,-44,-22,-32
4,-20,-25,-73
5,-20,-25,-73
6,1,37,-1
7,15,-19,26
8,15,-19,26
9,33,25,-62
10,33,25,-62
11,46,1,19
12,42,26,42
13,42,26,42
14,17,-28,10
15,6,-57,21
16,6,-57,21
17,-2,29,-36
18,-2,29,-36
19,-37,2,32
20,-21,-19,25
21,-21,-19,25
22,-27,40,2
23,-19,-45,25
24,-19,-45,25
25,14,44,-57
26,14,44,-57
27,-18,-22,12
28,-16,19,-6
29,-16,19,-6
30,-6,38,-1
31,40,22,0
32,40,22,0
33,59,-21,7
34,59,-21,7
35,-8,36,-4
36,-27,-102,-25
37,-27,-102,-25
38,15,82,-12
39,-15,-95,3
40,-15,-95,3
41,6,54,6
42,6,54,6
43,15,-55,11
44,19,57,15
45,19,57,15
46,32,21,21
47,-31,55,-42
48,-31,55,-42
49,-12,-83,5
50,-12,-83,5
51,11,70,33
52,24,-73,-35
53,24,-73,-35
54,-7,72,-2
55,-10,-5,-23
56,-10,-5,-23
57,-6,-7,87
58,-6,-7,87
59,13,14,17
60,17,-38,6
61,17,-38,6
62,38,58,-2
63,-23,-6,-31
64,-23,-6,-31
65,24,38,-47
66,24,38,-47
67,21,-59,-1
68,25,52,7
69,25,52,7
70,37,-52,3
71,37,-52,3
72,-17,104,20
73,6,-103,-49
74,6,-103,-49
75,-3,55,6
76,11,-83,36
77,11,-83,36
78,13,98,-8
79,13,98,-8
80,-38,-64,7
81,-3,39,45
82,-3,39,45
83,48,-17,-50
84,-25,-63,74
85,-25,-63,74
86,90,60,10
87,90,60,10
88,-13,-29,-71
89,-3,8,98
90,-3,8,98
91,-3,38,-74
92,-31,-14,79
93,-31,-14,79
94,-17,-27,-62
95,-17,-27,-62
96,-36,104,45
97,3,-40,-55
98,3,-40,-55
99,-4,41,-31
100,-6,-9,6
101,-6,-9,6
102,-29,-6,36
103,-29,-6,36
104,51,-3,-72
105,-28,-10,76
106,-28,-10,76
107,10,-22,-155
108,-15,-68,89
109,-15,-68,89
110,56,81,-20
111,56,81,-20
112,-26,-120,49
113,24,55,-67
114,24,55,-67
115,-5,-105,72
116,-13,87,-49
117,-13,87,-49
118,2,-107,70
119,2,-107,70
120,21,217,-84
121,-16,-186,30
122,-16,-186,30
123,3,165,-15
124,-49,-267,15
125,-49,-267,15
126,41,137,-34
127,41,137,-34
128,-7,-174,-5
129,57,157,-46
130,57,157,-46
131,7,-167,-41
132,15,187,-3
133,15,187,-3
134,0,-187,17
135,0,-187,17
136,0,127,-58
137,38,-103,19
138,38,-103,19
139,22,114,-46
140,32,-106,36
141,32,-106,36
142,14,75,-14
143,14,75,-14
144,-17,-127,-5
145,15,73,-53
146,15,73,-53
147,13,-69,61
148,-2,34,5
149,-2,34,5
150,11,-56,16
151,11,-56,16
152,46,37,3
153,0,-33,-49
154,0,-33,-49
155,-65,-53,-10
156,-7,-62,22
157,-7,-62,22
158,42,66,8
159,42,66,8
160,-59,-44,-56
161,2,-38,27
162,2,-38,27
163,62,66,-14
164,62,66,-14
165,-18,0,-32
166,-1,-67,-67
167,-1,-67,-67
168,0,2,7
169,24,5,-15
170,24,5,-15
171,-37,-13,-36
172,-37,-13,-36
173,-17,37,-73
174,73,0,90
175,73,0,90
176,32,98,-60
177,-60,-52,-42
178,-60,-52,-42
179,44,1,70
180,44,1,70
181,-8,70,-24
182,49,-88,-93
183,49,-88,-93
184,-24,71,108
185,-63,-52,-21
186,-63,-52,-21
187,20,50,63
188,20,50,63
189,-48,-13,-28
190,49,100,-34
191,49,100,-34
192,-32,-115,49
193,33,130,52
194,33,130,52
195,10,-131,0
196,10,-131,0
197,36,48,-20
198,44,-26,-29
199,44,-26,-29
200,-24,1,-17
201,21,9,13
202,21,9,13
203,-21,7,-8
204,-21,7,-8
205,10,-49,-4
206,5,-34,-11
207,5,-34,-11
208,15,10,-15
209,27,-31,-32
210,27,-31,-32
211,-9,61,51
212,-9,61,51
213,-3,-40,-8
214,14,16,21
215,14,16,21
216,11,26,5
217,-7,12,1
218,-7,12,1
219,41,70,24
220,41,70,24
221,-22,-18,-1
222,-21,-23,-48
223,-21,-23,-48
224,9,13,-13
225,-7,-6,46
226,-7,-6,46
227,3,31,2
228,3,31,2
229,-36,-38,-58
230,-5,14,-5
231,-5,14,-5
232,11,11,19
233,-1,18,22
234,-1,18,22
235,31,-4,60
236,31,-4,60
237,22,19,-10
238,-1,1,-37
239,-1,1,-37
240,14,15,26
241,9,-15,-4
242,9,-15,-4
243,5,-24,51
244,5,-24,51
245,39,-14,19
246,-6,-76,5
247,-6,-76,5
248,21,14,12
249,21,14,12
250,22,-38,20
251,35,-32,-29
252,35,-32,-29
253,-1,-17,45
254,12,-16,-32
255,12,-16,-32
256,7,-20,7
257,7,-20,7
258,-21,8,-53
259,2,20,-5
260,2,20,-5
261,40,30,27
262,19,-6,36
263,19,-6,36
264,6,6,11
265,6,6,11
266,14,-24,41
267,14,29,81
268,14,29,81
269,2,-60,-21
270,2,32,3
271,2,32,3
272,-26,-20,74
273,-26,-20,74
274,13,-1,-34
275,14,-17,35
276,14,-17,35
277,5,-33,-55
278,14,-25,15
279,14,-25,15
280,2,24,31
281,2,24,31
282,17,-18,-43
283,12,33,-12
284,12,33,-12
285,1,-27,49
286,1,22,30
287,1,22,30
288,-9,2,13
289,-9,2,13
290,-35,6,-16
291,11,8,-31
292,11,8,-31
293,20,36,-19
294,-10,-53,-52
295,-10,-53,-52
296,10,68,6
297,10,68,6
298,-26,-4,11
299,-34,0,-8
300,-34,0,-8
301,-12,-22,29
302,13,33,17
303,13,33,17
304,25,-34,23
305,25,-34,23
306,14,54,-73
307,21,-42,56
308,21,-42,56
309,-22,40,-29
310,2,-76,-18
311,2,-76,-18
312,-25,17,3
313,-25,17,3
314,32,36,-48
315,-4,-18,-19
316,-4,-18,-19
317,-10,-12,38
318,30,57,-13
319,30,57,-13
