SNO,Xdata,Ydata,Zdata
28560,-47,-95,117
28561,32,133,-227
28562,32,133,-227
28563,-46,-128,93
28564,24,99,-73
28565,24,99,-73
28566,-28,-22,26
28567,-4,51,34
28568,-4,51,34
28569,37,-111,34
28570,37,-111,34
28571,-1,218,-54
28572,-65,-228,60
28573,-65,-228,60
28574,25,149,-57
28575,-17,-83,55
28576,-17,-83,55
28577,-1,-137,-113
28578,-1,-137,-113
28579,19,200,-66
28580,-62,-248,93
28581,-62,-248,93
28582,59,229,-107
28583,-56,-144,13
28584,-56,-144,13
28585,2,102,-88
28586,2,102,-88
28587,49,-82,-17
28588,-24,101,141
28589,-24,101,141
28590,24,-20,-86
28591,-32,-36,79
28592,-32,-36,79
28593,-12,15,-26
28594,-12,15,-26
28595,-5,-31,-52
28596,-46,-23,123
28597,-46,-23,123
28598,-6,-25,-183
28599,-29,106,-13
28600,-29,106,-13
28601,-34,-113,33
28602,-34,-113,33
28603,25,113,-26
28604,29,25,46
28605,29,25,46
28606,-1,-73,-27
28607,48,200,-39
28608,48,200,-39
28609,-28,-214,224
28610,-28,-214,224
28611,45,92,-74
28612,3,18,70
28613,3,18,70
28614,-28,-75,1
28615,26,62,-93
28616,26,62,-93
28617,-59,-124,186
28618,-59,-124,186
28619,46,49,-112
28620,-25,-53,65
28621,-25,-53,65
28622,-28,35,48
28623,-28,35,48
28624,58,-70,-54
28625,-51,13,124
28626,-51,13,124
28627,37,-32,-149
28628,-12,45,-41
28629,-12,45,-41
28630,-24,-2,96
28631,-24,-2,96
28632,4,-58,-79
28633,-15,77,6
28634,-15,77,6
28635,-8,-86,49
28636,46,144,-118
28637,46,144,-118
28638,-21,-107,114
28639,-21,-107,114
28640,-12,-24,-25
28641,5,135,-11
28642,5,135,-11
28643,-27,-84,78
28644,66,110,-189
28645,66,110,-189
28646,-73,-56,161
28647,-73,-56,161
28648,25,-5,-32
28649,36,6,2
28650,36,6,2
28651,-2,2,82
28652,29,-68,-100
28653,29,-68,-100
28654,-40,74,123
28655,-40,74,123
28656,22,-32,-6
28657,3,11,-78
28658,3,11,-78
28659,3,-7,62
28660,4,-44,-11
28661,4,-44,-11
28662,-9,62,46
28663,-9,62,46
28664,-11,-154,40
28665,57,146,-108
28666,57,146,-108
28667,3,-52,72
28668,-32,-6,58
28669,-32,-6,58
28670,-6,95,-100
28671,-6,95,-100
28672,-58,-102,77
28673,65,88,-151
28674,65,88,-151
28675,-28,-9,135
28676,-21,1,-26
28677,-21,1,-26
28678,11,2,-86
28679,11,2,-86
28680,-55,36,88
28681,17,-55,-49
28682,17,-55,-49
28683,-17,84,114
28684,22,-43,-11
28685,22,-43,-11
28686,28,-9,-87
28687,28,-9,-87
28688,-28,56,38
28689,-27,-162,67
28690,-27,-162,67
28691,58,150,-45
28692,-36,-158,58
28693,-36,-158,58
28694,-7,38,-119
28695,-7,38,-119
28696,15,8,38
28697,-26,-99,100
28698,-26,-99,100
28699,31,147,-180
28700,31,147,-180
28701,-57,-181,68
28702,60,114,-94
28703,60,114,-94
28704,34,3,112
28705,-11,-77,89
28706,-11,-77,89
28707,41,50,-124
28708,41,50,-124
28709,-28,-8,75
28710,21,-69,-51
28711,21,-69,-51
28712,-36,38,-36
28713,-17,-12,64
28714,-17,-12,64
28715,44,-13,-23
28716,44,-13,-23
28717,-8,74,-50
28718,-24,-129,31
28719,-24,-129,31
28720,43,169,-77
28721,-63,-100,88
28722,-63,-100,88
28723,-16,-14,-102
28724,-16,-14,-102
28725,44,33,-50
28726,-35,-90,130
28727,-35,-90,130
28728,83,102,-153
28729,-60,-140,104
28730,-60,-140,104
28731,-5,108,-34
28732,-5,108,-34
28733,-24,-39,37
28734,-23,-12,124
28735,-23,-12,124
28736,31,19,-158
28737,-32,-15,23
28738,-32,-15,23
28739,-4,-87,2
28740,-4,-87,2
28741,31,26,-58
28742,16,53,90
28743,16,53,90
28744,8,-140,-105
28745,-2,107,-54
28746,-2,107,-54
28747,-38,-189,104
28748,-38,-189,104
28749,19,83,-72
28750,11,10,99
28751,11,10,99
28752,-53,-39,-32
28753,12,95,-88
28754,12,95,-88
