SNO,Xdata,Ydata,Zdata
26945,-6,-6,7
26946,1,60,-28
26947,2,6,-8
26948,2,6,-8
26949,-14,5,-18
26950,15,14,5
26951,15,14,5
26952,30,-49,-21
26953,30,-49,-21
26954,8,13,10
26955,-4,-32,-13
26956,-4,-32,-13
26957,-1,13,2
26958,-1,13,2
26959,-1,13,2
26960,-10,1,18
26961,-10,1,18
26962,6,-28,-9
26963,6,42,-28
26964,6,42,-28
26965,-20,-9,9
26966,-20,-9,9
26967,-18,35,20
26968,14,-19,-24
26969,14,-19,-24
26970,10,14,12
26971,12,-37,-3
26972,12,-37,-3
26973,6,5,-22
26974,6,5,-22
26975,20,17,-24
26976,-9,-49,-1
26977,-9,-49,-1
26978,7,45,24
26979,28,-38,26
26980,28,-38,26
26981,36,32,11
26982,36,32,11
26983,20,12,42
26984,15,1,-21
26985,15,1,-21
26986,-5,-29,24
26987,3,-23,-17
26988,3,-23,-17
26989,2,-19,-2
26990,2,-19,-2
26991,-16,2,5
26992,26,5,-6
26993,26,5,-6
26994,32,7,1
26995,94,92,44
26996,94,92,44
26997,46,76,74
26998,46,76,74
26999,-207,-514,-186
27000,92,207,47
27001,92,207,47
27002,127,60,75
27003,22,88,-4
27004,22,88,-4
27005,-26,-36,-31
27006,-26,-36,-31
27007,51,32,-11
27008,-16,-86,28
27009,-16,-86,28
27010,-54,-55,-8
27011,46,116,83
27012,46,116,83
27013,5,26,42
27014,5,26,42
27015,-17,-21,17
27016,-6,-72,11
27017,-6,-72,11
27018,-2,24,-29
27019,36,45,38
27020,36,45,38
27021,32,70,-30
27022,32,70,-30
27023,-13,-119,-80
27024,-11,9,12
27025,-11,9,12
27026,22,-6,17
27027,-17,20,-9
27028,-17,20,-9
27029,-28,-7,26
27030,-28,-7,26
27031,-9,-15,49
27032,-19,-20,-27
27033,-19,-20,-27
27034,17,-2,14
27035,21,18,-12
27036,21,18,-12
27037,-2,-25,-26
27038,-2,-25,-26
27039,8,33,4
27040,-3,-15,9
27041,-3,-15,9
27042,-12,-3,-1
27043,-20,0,16
27044,-20,0,16
27045,-32,27,-2
27046,-32,27,-2
27047,-13,-45,21
27048,-3,31,22
27049,-3,31,22
27050,-27,1,-8
27051,-27,1,-8
27052,30,46,-20
27053,19,-7,31
27054,19,-7,31
27055,24,-6,-4
27056,27,-23,32
27057,27,-23,32
27058,8,-7,-1
27059,8,-7,-1
27060,5,-23,20
27061,19,16,43
27062,19,16,43
27063,12,-1,15
27064,-20,-24,23
27065,-20,-24,23
27066,14,-10,-21
27067,14,-10,-21
27068,5,-11,4
27069,-10,12,9
27070,-10,12,9
27071,3,6,-1
27072,-21,-27,16
27073,-21,-27,16
27074,5,-26,-15
27075,5,-26,-15
27076,15,-27,-26
27077,9,4,-19
27078,9,4,-19
27079,9,0,-12
27080,-3,3,-53
27081,-3,3,-53
27082,3,-11,-61
27083,3,-11,-61
27084,36,-17,-4
27085,17,10,20
27086,17,10,20
27087,-13,-9,2
27088,-42,14,17
27089,-42,14,17
27090,-43,-42,-33
27091,-43,-42,-33
27092,-16,8,-2
27093,-2,3,35
27094,-2,3,35
27095,12,18,33
27096,-14,0,11
27097,-14,0,11
27098,-2,26,-15
27099,-2,26,-15
27100,13,14,-16
27101,-15,14,6
27102,-15,14,6
27103,-22,-8,-20
27104,-39,8,10
27105,-39,8,10
27106,0,1,11
27107,0,1,11
27108,8,-18,-15
27109,15,-36,-25
27110,15,-36,-25
27111,3,-15,14
27112,-15,-4,55
27113,-15,-4,55
27114,-34,-6,1
27115,-34,-6,1
27116,-11,-35,-51
27117,-11,29,15
27118,-11,29,15
27119,-10,-42,-33
27120,26,-33,-15
27121,26,-33,-15
27122,-3,-24,-17
27123,-3,-24,-17
27124,4,14,-17
27125,-23,13,19
27126,-23,13,19
27127,22,54,-12
27128,-2,26,-19
27129,-2,26,-19
27130,-26,-16,-40
27131,-26,-16,-40
27132,-22,-12,-28
27133,4,-16,-28
27134,4,-16,-28
27135,5,13,-4
27136,5,13,-4
27137,7,23,-15
27138,-14,16,-3
27139,-14,16,-3
27140,11,8,31
27141,1,-1,1
27142,1,-1,1
27143,-11,-5,-5
27144,-11,-5,-5
27145,3,2,-7
27146,0,-3,17
27147,0,-3,17
27148,10,-1,17
27149,9,-17,-32
27150,9,-17,-32
27151,11,2,-22
27152,11,2,-22
27153,3,-22,-38
27154,-30,17,-16
27155,-30,17,-16
27156,-18,20,29
27157,-10,14,-2
27158,-10,14,-2
27159,-8,26,-15
27160,-8,26,-15
27161,25,-12,-10
27162,3,-1,-4
