SNO,Xdata,Ydata,Zdata
15831,-18,-41,66
15832,38,30,-5
15833,38,30,-5
15834,-19,-38,35
15835,2,72,-38
15836,2,72,-38
15837,-3,-115,24
15838,8,94,-6
15839,8,94,-6
15840,-11,-130,-9
15841,-11,-130,-9
15842,6,109,-59
15843,-40,-99,25
15844,-40,-99,25
15845,2,111,-41
15846,-27,-116,51
15847,-27,-116,51
15848,-13,116,-35
15849,-13,116,-35
15850,-9,-132,11
15851,-14,108,-41
15852,-14,108,-41
15853,-13,-84,4
15854,31,102,-31
15855,31,102,-31
15856,-12,-49,9
15857,-12,-49,9
15858,16,102,1
15859,-42,-124,27
15860,-42,-124,27
15861,8,97,-51
15862,-10,-57,-6
15863,-10,-57,-6
15864,0,100,27
15865,0,100,27
15866,-40,-51,13
15867,-1,53,2
15868,-1,53,2
15869,-10,-98,13
15870,-24,40,-23
15871,-24,40,-23
15872,-32,-71,-67
15873,-32,-71,-67
15874,-1,72,1
15875,13,-16,66
15876,13,-16,66
15877,-40,-2,20
15878,-26,-43,3
15879,-26,-43,3
15880,-24,-1,-8
15881,-24,-1,-8
15882,-6,-52,-20
15883,-34,43,8
15884,-34,43,8
15885,5,-25,21
15886,5,-25,21
15887,-19,-29,81
15888,20,59,-192
15889,20,59,-192
15890,-47,-210,205
15891,58,287,-68
15892,58,287,-68
15893,-61,-347,66
15894,-61,-347,66
15895,72,229,33
15896,11,-185,-41
15897,11,-185,-41
15898,12,117,73
15899,-18,-121,-135
15900,-18,-121,-135
15901,12,190,63
15902,12,190,63
15903,38,-41,23
15904,-25,36,-51
15905,-25,36,-51
15906,-14,-31,81
15907,-30,-83,-53
15908,-30,-83,-53
15909,57,80,51
15910,57,80,51
15911,-43,-64,-76
15912,-2,35,59
15913,-2,35,59
15914,13,-75,19
15915,12,-15,47
15916,12,-15,47
15917,17,19,20
15918,17,19,20
15919,-12,-36,-65
15920,13,63,37
15921,13,63,37
15922,-33,-82,66
15923,-27,7,-15
15924,-27,7,-15
15925,-30,-51,20
15926,-30,-51,20
15927,3,96,-20
15928,1,-57,2
15929,1,-57,2
15930,-33,64,-5
15931,-14,-106,-58
15932,-14,-106,-58
15933,1,47,-9
15934,1,47,-9
15935,-9,-42,-40
15936,-32,-81,-7
15937,-32,-81,-7
15938,12,35,2
15939,15,-54,-28
15940,15,-54,-28
15941,0,74,-21
15942,0,74,-21
15943,-23,-101,-5
15944,29,41,42
15945,29,41,42
15946,-17,20,14
15947,-13,-24,26
15948,-13,-24,26
15949,-7,-15,17
15950,-7,-15,17
15951,-26,-63,9
15952,-27,56,-44
15953,-27,56,-44
15954,31,-35,-29
15955,24,158,43
15956,24,158,43
15957,-33,-124,-12
15958,-33,-124,-12
15959,64,26,24
15960,-53,-45,-1
15961,-53,-45,-1
15962,-9,-44,-3
15963,-27,-95,36
15964,-27,-95,36
15965,81,97,-33
15966,81,97,-33
15967,-58,232,-74
