SNO,Xdata,Ydata,Zdata
0,-23,-4,-3
1,11,43,-29
2,11,43,-29
3,-19,-31,15
4,-15,36,1
5,-15,36,1
6,-36,-52,-51
7,3,40,4
8,3,40,4
9,-19,-11,-10
10,-19,-11,-10
11,-35,-43,0
12,-1,-5,-12
13,-1,-5,-12
14,-7,-51,-26
15,17,-26,-7
16,17,-26,-7
17,-5,17,-9
18,-5,17,-9
19,-27,18,-13
20,-6,-6,-40
21,-6,-6,-40
22,12,29,-37
23,12,29,-37
24,-16,-34,17
25,-7,31,51
26,-7,31,51
27,3,0,-19
28,-12,-1,-5
29,-12,-1,-5
30,7,-9,-28
31,7,-9,-28
32,-12,-22,-1
33,-18,-12,-13
34,-18,-12,-13
35,-15,-25,-17
36,10,20,27
37,10,20,27
38,-10,11,18
39,-10,11,18
40,-9,6,-20
41,28,17,16
42,28,17,16
43,7,15,49
44,-4,4,11
45,-4,4,11
46,-2,-14,-17
47,-2,-14,-17
48,7,-2,-31
49,25,-7,-9
50,25,-7,-9
51,-3,-6,14
52,-17,-7,60
53,-17,-7,60
54,-9,25,12
55,-9,25,12
56,-21,-18,7
57,-19,18,0
58,-19,18,0
59,-22,-39,-21
60,-25,-23,27
61,-25,-23,27
62,-14,-26,30
63,-14,-26,30
64,-22,-32,-14
65,-10,1,11
66,-10,1,11
67,-32,-14,-23
68,-16,3,-35
69,-16,3,-35
70,7,5,-4
71,7,5,-4
72,0,2,-2
73,-13,-14,-53
74,-13,-14,-53
75,-39,25,-54
76,16,10,-33
77,16,10,-33
78,9,-20,-12
79,9,-20,-12
80,2,-4,-18
81,4,16,7
82,4,16,7
83,-8,-29,10
84,3,11,-35
85,3,11,-35
86,-16,-64,-59
87,-16,-64,-59
88,-24,38,15
89,-32,-26,1
90,-32,-26,1
91,19,20,-19
92,-12,15,2
93,-12,15,2
94,-5,0,15
95,-5,0,15
96,5,-2,28
97,5,-4,-32
98,5,-4,-32
99,1,4,-17
100,-11,-35,3
101,-11,-35,3
102,-17,10,30
103,-17,10,30
104,-7,-5,-7
105,8,13,-26
106,8,13,-26
107,-23,-18,-5
108,-23,-18,-5
109,-27,-6,-16
110,-4,36,42
111,-4,36,42
112,-12,3,-7
113,-28,-30,20
114,-28,-30,20
115,-7,24,39
116,-7,24,39
117,14,0,30
118,0,33,-9
119,0,33,-9
120,-28,-39,-13
121,-20,-29,-11
122,-20,-29,-11
123,24,-1,-9
124,24,-1,-9
125,-40,34,10
126,-7,20,27
127,-7,20,27
128,-21,-33,17
129,-19,-5,-6
130,-19,-5,-6
131,6,-7,9
132,6,-7,9
133,-42,16,24
134,26,12,16
135,26,12,16
136,14,15,28
137,22,-5,-34
138,22,-5,-34
139,-3,-7,-38
140,-3,-7,-38
141,-10,21,-45
142,21,32,-53
143,21,32,-53
144,-18,-35,18
145,-12,1,18
146,-12,1,18
147,7,61,-80
148,7,61,-80
149,37,26,8
150,-15,-4,29
151,-15,-4,29
152,10,39,-27
153,17,7,22
154,17,7,22
155,26,-5,5
156,26,-5,5
157,-16,-6,-32
158,27,-3,28
159,27,-3,28
160,-24,18,46
161,-53,-55,13
162,-53,-55,13
163,0,5,27
164,0,5,27
165,-5,1,53
166,-4,-25,-7
167,-4,-25,-7
168,-30,15,-47
169,-31,-26,-11
170,-31,-26,-11
171,-20,-36,-20
172,-20,-36,-20
173,6,23,12
174,15,-1,8
175,15,-1,8
176,4,-16,-55
177,18,-24,-79
178,18,-24,-79
179,23,8,56
180,23,8,56
181,7,41,-17
182,-8,-25,-39
183,-8,-25,-39
184,20,19,-24
185,20,19,-24
186,1,-38,-8
187,1,-1,-2
188,1,-1,-2
189,13,-22,-37
190,33,37,-38
191,33,37,-38
192,-10,-11,-68
193,-10,-11,-68
194,-3,-37,-42
195,33,20,13
196,33,20,13
197,11,-10,26
198,-51,-30,11
199,-51,-30,11
200,-10,27,2
201,-10,27,2
202,21,-17,24
203,25,-6,14
204,25,-6,14
205,3,-16,38
206,-3,19,-30
207,-3,19,-30
208,5,-9,47
209,5,-9,47
210,35,-1,19
211,-21,-2,16
212,-21,-2,16
213,-8,29,-37
214,22,-19,50
215,22,-19,50
216,-49,3,-47
217,-49,3,-47
218,-17,-17,-71
219,23,12,10
220,23,12,10
221,14,8,-35
222,-46,-7,-51
223,-46,-7,-51
224,1,32,-42
225,1,32,-42
226,19,-20,0
227,45,8,-8
228,45,8,-8
229,-13,-40,14
230,19,42,-10
231,19,42,-10
232,10,-24,-12
233,10,-24,-12
234,18,-17,-38
235,33,-26,-39
236,33,-26,-39
237,17,-51,9
238,-8,2,-6
239,-8,2,-6
240,-3,47,-50
241,-3,47,-50
242,-9,7,-27
243,-32,10,48
244,-32,10,48
245,-51,1,46
246,-27,-27,15
247,-27,-27,15
248,3,23,35
249,3,23,35
250,-7,21,10
251,-4,-14,22
252,-4,-14,22
253,-12,33,32
254,-37,-59,6
255,-37,-59,6
256,28,55,3
257,28,55,3
258,35,-33,-8
259,-3,-17,-19
260,-3,-17,-19
261,30,-32,-45
262,36,45,11
263,36,45,11
264,24,-26,3
265,24,-26,3
266,-30,-26,-27
267,-41,-28,-57
268,-41,-28,-57
269,3,2,-17
270,3,2,-17
271,3,2,-17
272,10,47,18
273,10,47,18
274,-8,-13,-16
275,-3,40,-36
276,-3,40,-36
277,1,-47,-39
278,1,-47,-39
279,4,53,-8
280,23,-11,-30
281,23,-11,-30
282,-26,-20,-30
283,-32,-14,0
284,-32,-14,0
285,-20,7,-25
286,-20,7,-25
287,-9,-35,1
288,-7,26,17
289,-7,26,17
290,17,-40,12
291,12,18,-18
292,12,18,-18
293,-4,-13,6
294,-4,-13,6
295,-10,-23,39
296,-29,-19,25
297,-29,-19,25
298,19,-19,-10
299,-5,10,-5
300,-5,10,-5
301,-4,27,-37
302,-4,27,-37
303,13,-1,-31
304,72,-1,30
305,72,-1,30
306,-29,-47,-17
307,-47,-37,-11
308,-47,-37,-11
309,3,15,27
310,3,15,27
311,12,19,5
312,0,-15,-15
313,0,-15,-15
314,1,-22,-18
315,-4,-15,40
316,-4,-15,40
317,-19,41,20
318,-19,41,20
319,-31,1,-81
320,31,49,-19
321,31,49,-19
322,-3,-15,13
323,12,29,6
324,12,29,6
325,5,-16,-18
326,5,-16,-18
