SNO,Xdata,Ydata,Zdata
15866,-10,207,-102
15867,-38,-141,110
15868,-16,-40,-154
15869,-16,-40,-154
15870,18,234,101
15871,18,234,101
15872,-14,-256,-53
15873,-15,139,-58
15874,-15,139,-58
15875,-22,2,48
15876,-31,-104,-2
15877,-31,-104,-2
15878,31,153,-23
15879,31,153,-23
15880,-10,-170,42
15881,11,3,-109
15882,11,3,-109
15883,-10,64,215
15884,37,-36,-203
15885,37,-36,-203
15886,-60,-97,79
15887,-60,-97,79
15888,51,234,1
15889,-42,-320,-16
15890,-42,-320,-16
15891,27,401,50
15892,-1,-403,-60
15893,-1,-403,-60
15894,26,370,-83
15895,26,370,-83
15896,-4,-286,86
15897,13,223,-14
15898,13,223,-14
15899,0,-177,-35
15900,18,194,91
15901,18,194,91
15902,-27,-223,-111
15903,-27,-223,-111
15904,50,315,119
15905,-30,-364,-59
15906,-30,-364,-59
15907,-17,376,-58
15908,-57,-303,103
15909,-57,-303,103
15910,-8,142,-121
15911,-8,142,-121
15912,-56,4,138
15913,-16,14,-84
15914,-16,14,-84
15915,-24,-164,0
15916,42,332,82
15917,42,332,82
15918,-2,-390,-45
15919,-2,-390,-45
15920,-39,344,55
15921,8,-254,-91
15922,8,-254,-91
15923,20,163,-39
15924,-13,94,44
15925,-13,94,44
15926,-23,-48,-5
15927,-23,-48,-5
15928,-24,11,-35
15929,-13,117,96
15930,-13,117,96
15931,-45,-160,-132
15932,-43,162,109
15933,-43,162,109
15934,32,-124,8
15935,32,-124,8
15936,29,33,-86
15937,-12,87,113
15938,-12,87,113
15939,35,-166,-89
15940,-53,130,25
15941,-53,130,25
15942,24,-17,6
15943,24,-17,6
15944,-39,-91,-78
15945,-27,264,-13
15946,-27,264,-13
15947,-4,-277,-34
15948,-86,275,-32
15949,-86,275,-32
15950,36,-64,94
15951,36,-64,94
15952,-78,-15,-114
15953,-72,86,124
15954,-72,86,124
15955,49,-36,61
15956,49,-36,61
15957,-56,-105,-79
15958,49,193,51
15959,49,193,51
15960,3,-239,-83
15961,-33,136,35
15962,-33,136,35
15963,54,-1,148
15964,54,-1,148
15965,-31,-101,-193
15966,10,219,149
15967,10,219,149
15968,-3,-178,-77
15969,-50,62,35
15970,-50,62,35
15971,15,82,85
15972,15,82,85
15973,-5,-283,-81
15974,-21,255,46
15975,-21,255,46
15976,1,-163,-29
15977,-41,-14,-13
15978,-41,-14,-13
15979,19,145,4
15980,19,145,4
15981,13,-218,-1
15982,-40,83,-43
15983,-40,83,-43
15984,25,21,3
15985,-27,-139,-62
15986,-27,-139,-62
15987,6,298,-6
15988,6,298,-6
15989,66,-168,-41
15990,-3,-83,16
15991,-3,-83,16
15992,23,190,160
15993,-4,-251,-76
15994,-4,-251,-76
15995,-29,200,65
15996,-29,200,65
15997,28,-42,-7
15998,-62,-75,-26
15999,-62,-75,-26
16000,-19,123,139
16001,-12,-62,-110
16002,-12,-62,-110
16003,-58,5,10
16004,-58,5,10
16005,49,151,28
16006,-72,-214,-26
16007,-72,-214,-26
16008,-1,221,-2
16009,11,-155,-37
16010,11,-155,-37
16011,-15,35,-122
16012,-15,35,-122
16013,1,12,99
16014,-10,-65,14
16015,-10,-65,14
16016,-7,84,-26
16017,8,-1,62
16018,8,-1,62
16019,-8,-99,-125
16020,-8,-99,-125
16021,-44,124,117
16022,15,-78,-69
16023,15,-78,-69
16024,-42,31,7
16025,24,141,31
16026,24,141,31
16027,37,-158,-99
16028,37,-158,-99
16029,-62,212,117
16030,47,-195,-42
16031,47,-195,-42
16032,-7,29,-35
16033,22,88,34
16034,22,88,34
16035,16,-173,-28
16036,16,-173,-28
16037,-23,113,-22
16038,5,-46,54
16039,5,-46,54
16040,-16,-26,-123
16041,-16,-26,-123
16042,-29,126,49
16043,-46,-97,17
16044,-46,-97,17
16045,-58,50,-98
16046,4,35,130
16047,4,35,130
16048,18,-12,-129
16049,18,-12,-129
16050,-47,30,74
16051,29,-85,5
16052,29,-85,5
16053,-1,-67,-106
16054,14,136,73
16055,14,136,73
16056,-3,-193,-29
16057,-3,-193,-29
16058,-84,111,30
16059,35,1,7
16060,35,1,7
16061,-35,-139,-53
16062,-5,279,-7
16063,-5,279,-7
16064,-10,-248,21
16065,-10,-248,21
16066,-23,174,-16
16067,-5,-54,15
16068,-5,-54,15
16069,-19,20,-87
16070,-36,-10,32
16071,-36,-10,32
16072,-2,-48,57
16073,-2,-48,57
16074,-41,-101,-82
16075,-17,137,40
16076,-17,137,40
16077,11,-166,-111
16078,-36,85,55
16079,-36,85,55
16080,0,6,134
16081,0,6,134
16082,-17,-141,-60
16083,-35,199,51
16084,-35,199,51
16085,29,-126,-38
16086,-69,65,-74
16087,-69,65,-74
16088,29,88,10
16089,29,88,10
16090,-18,-159,-109
16091,-54,224,0
16092,-54,224,0
16093,10,-185,17
16094,-66,54,0
16095,-66,54,0
16096,-29,104,15
16097,-29,104,15
16098,-30,-172,-28
16099,-47,104,-27
16100,-47,104,-27
16101,-6,39,131
16102,-5,-212,-91
16103,-5,-212,-91
16104,0,295,46
16105,0,295,46
16106,-44,-209,8
16107,-66,-9,-101
16108,-66,-9,-101
16109,-26,84,151
16110,15,-134,-125
16111,15,-134,-125
16112,-2,168,96
16113,-2,168,96
16114,29,-84,30
16115,-48,-109,-67
16116,-48,-109,-67
16117,-27,232,98
16118,2,-241,-86
16119,2,-241,-86
16120,6,82,-26
16121,6,82,-26
16122,58,43,81
16123,-8,-148,-32
16124,-8,-148,-32
16125,21,178,-29
16126,21,178,-29
16127,-30,-140,36
16128,-53,25,-110
16129,-53,25,-110
16130,-5,19,128
16131,-29,-158,-63
16132,-29,-158,-63
16133,-6,121,-68
16134,-6,121,-68
16135,-16,87,38
16136,6,-246,-74
16137,6,-246,-74
16138,-16,276,182
16139,1,-235,-98
16140,1,-235,-98
16141,-27,22,1
16142,-27,22,1
16143,20,156,0
16144,23,-221,-25
16145,23,-221,-25
16146,-35,163,113
16147,63,-8,-103
16148,63,-8,-103
16149,-17,-105,-86
16150,-17,-105,-86
16151,15,255,-3
16152,-1,-219,-36
16153,-1,-219,-36
16154,-23,160,-44
16155,-6,62,49
16156,-6,62,49
16157,-23,-160,-95
16158,-23,-160,-95
16159,-36,167,98
16160,-12,-107,16
16161,-12,-107,16
16162,-34,-69,-89
16163,-3,76,101
16164,-3,76,101
16165,9,-124,-90
16166,9,-124,-90
16167,-51,100,59
16168,69,22,-2
16169,69,22,-2
16170,-59,-193,-59
16171,-15,279,56
16172,-15,279,56
16173,20,-290,17
16174,20,-290,17
16175,-32,185,-16
16176,20,-6,-10
16177,20,-6,-10
16178,-17,-52,-44
16179,-46,75,-6
16180,-46,75,-6
16181,-9,-37,33
16182,-9,-37,33
16183,-23,-125,-33
16184,6,188,99
16185,6,188,99
16186,28,-235,-157
16187,9,205,108
16188,9,205,108
16189,47,-61,21
16190,47,-61,21
16191,-9,-46,-92
16192,-12,127,66
16193,-12,127,66
16194,16,-81,-62
16195,-56,-45,-16
16196,-56,-45,-16
16197,15,192,85
16198,15,192,85
16199,1,-144,-136
16200,-16,102,55
16201,-16,102,55
16202,60,-41,-1
16203,3,-78,-23
16204,3,-78,-23
16205,25,163,53
16206,25,163,53
16207,-4,-258,-46
16208,-29,247,-82
16209,-29,247,-82
16210,22,-120,104
16211,-26,55,-60
16212,-26,55,-60
16213,-33,91,-46
16214,-33,91,-46
16215,-36,-73,22
16216,-51,-5,-146
16217,-51,-5,-146
16218,-66,45,157
16219,-66,45,157
16220,8,-43,-121
16221,-19,130,44
16222,-19,130,44
16223,37,-119,31
16224,-38,-136,-133
16225,-38,-136,-133
16226,15,219,246
16227,15,219,246
16228,12,-203,-190
16229,-41,145,69
16230,-41,145,69
16231,29,-76,6
16232,-34,50,58
16233,-34,50,58
16234,-1,80,-24
16235,-1,80,-24
16236,-3,-73,-9
16237,-2,4,-127
16238,-2,4,-127
16239,-19,61,116
16240,-47,-150,5
16241,-47,-150,5
16242,-9,148,-45
16243,-9,148,-45
16244,-15,-24,32
16245,-22,-109,-23
16246,-22,-109,-23
