SNO,Xdata,Ydata,Zdata
0,-18,20,8
1,-18,20,8
2,11,-27,-11
3,-8,-17,-2
4,-8,-17,-2
5,4,-27,15
6,4,-27,15
7,-3,13,17
8,2,-4,-2
9,2,-4,-2
10,-4,0,-29
11,-2,-10,-2
12,-2,-10,-2
13,11,5,18
14,11,5,18
15,15,-26,0
16,-12,13,12
17,-12,13,12
18,-20,12,9
19,-16,6,-56
20,-16,6,-56
21,-24,-17,-68
22,-24,-17,-68
23,-4,14,2
24,-7,-14,-7
25,-7,-14,-7
26,-7,1,-10
27,-7,-12,0
28,-7,-12,0
29,15,48,66
30,15,48,66
31,6,-16,-10
32,0,-23,-11
33,0,-23,-11
34,12,-1,-21
35,4,15,-3
36,4,15,-3
37,-1,-14,-6
38,-1,-14,-6
39,-8,-2,-17
40,-4,-31,-4
41,-4,-31,-4
42,-10,-5,-4
43,10,10,7
44,10,10,7
45,-11,-16,-24
46,-11,-16,-24
47,1,-8,14
48,-5,-10,-11
49,-5,-10,-11
50,4,-32,-21
51,-6,1,8
52,-6,1,8
53,-26,-16,7
54,-26,-16,7
55,6,19,10
56,23,1,-27
57,23,1,-27
58,-28,22,-18
59,-11,0,-36
60,-11,0,-36
61,-21,17,-4
62,-21,17,-4
63,21,11,-7
64,3,-16,-33
65,3,-16,-33
66,14,-22,-20
67,-10,14,-18
68,-10,14,-18
69,12,12,-16
70,12,12,-16
71,25,14,-36
72,6,-6,-5
73,6,-6,-5
74,-11,13,34
75,-11,5,-11
76,-11,5,-11
77,7,10,4
78,7,10,4
79,-1,3,4
80,10,3,15
81,10,3,15
82,22,-24,46
83,28,7,-28
84,28,7,-28
85,26,-3,1
86,26,-3,1
87,4,-5,37
88,13,33,5
89,13,33,5
90,26,12,-1
91,26,12,-1
92,0,-22,1
93,-1,15,36
94,-1,15,36
95,16,37,12
96,9,-13,12
97,9,-13,12
98,26,-18,21
99,26,-18,21
100,26,21,35
101,8,15,6
102,8,15,6
103,-2,18,-71
104,-3,-35,-30
105,-3,-35,-30
106,-4,-3,51
107,-4,-3,51
108,-26,-2,26
109,1,-22,14
110,1,-22,14
111,14,-10,14
112,27,-1,13
113,27,-1,13
114,7,-2,-3
115,7,-2,-3
116,-42,8,-36
117,-11,-3,3
118,-11,-3,3
119,-20,-13,45
120,-1,-10,-21
121,-1,-10,-21
122,27,20,3
123,27,20,3
124,35,14,-8
125,-5,8,8
126,-5,8,8
127,-26,-16,-23
128,12,19,-15
129,12,19,-15
130,9,-3,-21
131,9,-3,-21
132,4,43,41
133,-21,9,21
134,-21,9,21
135,-8,-4,12
136,10,-27,19
137,10,-27,19
138,-6,-1,18
139,-6,-1,18
140,5,16,-55
141,3,-16,-48
142,3,-16,-48
143,-23,10,-14
144,-11,-5,-7
145,-11,-5,-7
146,-22,-10,4
147,-22,-10,4
148,-11,-22,-32
149,-11,0,23
150,-11,0,23
151,-33,-23,-4
152,-11,-3,-4
153,-11,-3,-4
154,-3,-6,22
155,-3,-6,22
156,-17,22,-21
157,12,19,58
158,12,19,58
159,-11,4,30
160,-7,10,-23
161,-7,10,-23
162,0,11,-22
163,0,11,-22
164,34,27,16
165,3,-7,36
166,3,-7,36
167,5,-15,14
168,7,2,0
169,7,2,0
170,-30,-14,-21
171,-30,-14,-21
172,-12,-4,-30
173,-19,-18,1
174,-19,-18,1
175,9,14,12
176,9,14,12
177,-9,13,-51
178,23,19,-8
179,23,19,-8
180,14,22,-4
181,10,23,-13
182,10,23,-13
183,8,-7,12
184,8,-7,12
185,16,-13,-28
186,13,4,6
187,13,4,6
188,1,-19,-14
189,13,38,20
190,13,38,20
191,20,-5,35
192,20,-5,35
