SNO,Xdata,Ydata,Zdata
0,-2,15,-24
1,-5,-32,-19
2,-5,-32,-19
3,12,6,21
4,12,6,21
5,21,12,18
6,10,0,-18
7,10,0,-18
8,10,16,13
9,-26,42,-39
10,-26,42,-39
11,-18,8,5
12,-18,8,5
13,-13,20,16
14,2,14,-10
15,2,14,-10
16,-12,3,-25
17,7,2,3
18,7,2,3
19,-34,-19,17
20,-34,-19,17
21,-26,-5,-3
22,-2,-24,-6
23,-2,-24,-6
24,-22,12,-28
25,12,-4,2
26,12,-4,2
27,42,-3,13
28,42,-3,13
29,34,-25,5
30,-18,-4,49
31,-18,-4,49
32,-24,10,-3
33,-26,-41,10
34,-26,-41,10
35,-9,-15,-26
36,-9,-15,-26
37,0,-24,10
38,-13,-55,-11
39,-13,-55,-11
40,-11,-20,-10
41,16,-25,53
42,16,-25,53
43,40,21,10
44,40,21,10
45,41,-15,16
46,-10,-4,-51
47,-10,-4,-51
48,-11,17,4
49,-25,-15,14
50,-25,-15,14
51,-27,24,0
52,-27,24,0
53,22,29,29
54,-15,23,33
55,-15,23,33
56,15,-36,-15
57,17,-1,14
58,17,-1,14
59,27,-1,14
60,27,-1,14
61,34,15,-10
62,6,-5,21
63,6,-5,21
64,-4,12,36
65,14,18,-39
66,14,18,-39
67,23,6,-14
68,23,6,-14
69,-7,10,0
70,25,9,13
71,25,9,13
72,23,-16,31
73,23,-16,31
74,-18,34,-6
75,18,3,-32
76,18,3,-32
77,20,-39,6
78,4,5,8
79,4,5,8
80,8,8,33
81,8,8,33
82,35,7,19
83,16,-4,-11
84,16,-4,-11
85,31,5,-18
86,22,24,-1
87,22,24,-1
88,20,16,-45
89,20,16,-45
90,229,161,160
91,-266,-90,-254
92,-266,-90,-254
93,-240,-377,14
94,216,251,120
95,216,251,120
96,146,184,81
97,146,184,81
98,-66,-147,-95
99,-23,-87,39
100,-23,-87,39
101,68,163,46
102,-24,-139,-10
103,-24,-139,-10
104,-56,33,-55
105,-56,33,-55
106,71,105,36
107,-15,-2,-34
108,-15,-2,-34
109,-36,-48,11
110,-17,-56,6
111,-17,-56,6
112,-19,9,-15
113,-19,9,-15
114,61,84,98
115,7,7,-25
116,7,7,-25
117,-35,-165,-46
118,28,37,-28
119,28,37,-28
120,33,20,-3
121,33,20,-3
122,18,27,6
123,42,45,-61
124,42,45,-61
125,-39,-33,-59
126,0,-9,12
127,0,-9,12
128,-11,25,9
129,-11,25,9
130,-19,-7,22
131,-3,-9,42
132,-3,-9,42
133,-7,7,-27
134,-16,-25,-18
135,-16,-25,-18
136,39,82,13
137,39,82,13
138,39,-13,-14
139,-23,-37,-50
140,-23,-37,-50
141,36,-40,19
142,-4,16,0
143,-4,16,0
144,-8,-13,-4
145,-8,-13,-4
146,-24,22,4
147,-6,-28,-26
148,-6,-28,-26
149,-38,-31,-44
150,-21,3,-10
151,-21,3,-10
152,-28,-29,-36
153,-28,-29,-36
154,-3,-1,7
155,10,0,53
156,10,0,53
157,-3,-14,-16
158,-3,-14,-16
159,1,7,45
160,31,64,-10
161,31,64,-10
162,-18,12,11
163,0,8,-14
164,0,8,-14
165,-18,5,21
166,-18,5,21
167,12,-19,1
168,1,20,-2
169,1,20,-2
170,8,-36,-13
171,2,-14,14
172,2,-14,14
173,-10,-13,32
174,-10,-13,32
175,-7,-3,30
176,-10,27,-37
177,-10,27,-37
178,-29,15,-9
179,-11,13,26
180,-11,13,26
181,-14,19,33
182,-14,19,33
183,-18,39,39
184,-5,7,-7
185,-5,7,-7
186,-3,41,-14
187,-8,-8,29
188,-8,-8,29
189,-12,-34,15
190,-12,-34,15
191,-10,-11,-7
192,-1,-6,-43
193,-1,-6,-43
194,15,-1,-22
195,-12,67,24
196,-12,67,24
197,-3,-197,-85
198,-3,-197,-85
199,31,230,36
200,7,-186,28
201,7,-186,28
202,21,165,-28
203,18,-159,-10
204,18,-159,-10
205,2,186,-13
206,2,186,-13
207,8,-181,-7
208,3,173,-7
209,3,173,-7
210,-4,-116,38
211,17,75,2
212,17,75,2
213,-13,-11,20
214,-13,-11,20
215,23,16,-7
216,1,-61,10
217,1,-61,10
218,13,51,22
219,-2,-31,14
220,-2,-31,14
221,4,2,-9
222,4,2,-9
223,-13,22,42
224,2,-30,27
225,2,-30,27
226,-22,14,8
227,26,22,57
228,26,22,57
229,-2,-41,-8
230,-2,-41,-8
231,0,28,-9
232,20,4,1
233,20,4,1
234,16,-13,-9
235,16,-13,-9
236,-11,30,-49
237,-8,-4,-37
238,-8,-4,-37
239,37,-3,21
240,9,17,54
241,9,17,54
242,-10,8,13
243,-10,8,13
244,-18,-13,-4
245,34,16,29
246,34,16,29
247,-15,-20,-76
248,13,-1,-1
249,13,-1,-1
250,17,36,54
251,17,36,54
252,-14,22,7
253,12,-162,-57
254,12,-162,-57
255,20,202,22
256,-10,-142,-2
257,-10,-142,-2
258,21,90,-6
259,21,90,-6
260,-32,-64,3
261,-3,104,-11
262,-3,104,-11
263,21,-95,-2
264,-16,44,23
265,-16,44,23
266,16,-7,12
267,16,-7,12
268,44,20,-12
269,24,5,-17
270,24,5,-17
271,-7,8,-14
272,25,-37,12
273,25,-37,12
274,9,49,-9
275,9,49,-9
276,-15,-49,30
277,20,44,-1
278,20,44,-1
279,9,-31,-32
280,9,21,-35
281,9,21,-35
282,17,-37,-1
283,17,-37,-1
284,28,-13,-1
285,1,0,-26
286,1,0,-26
287,-41,-22,5
288,19,6,61
289,19,6,61
290,-27,-35,16
291,-27,-35,16
292,-21,24,29
293,11,-34,4
294,11,-34,4
295,-10,8,16
296,-14,-13,-15
297,-14,-13,-15
298,-15,-2,-38
299,-15,-2,-38
300,21,-4,-41
301,-20,-1,-14
302,-20,-1,-14
303,19,59,64
304,5,-31,-101
305,5,-31,-101
306,11,81,59
307,11,81,59
308,7,15,-73
309,-40,-53,95
310,-40,-53,95
311,-9,106,10
312,14,-63,23
313,14,-63,23
314,14,113,-10
315,14,113,-10
316,-13,-160,2
317,20,153,14
318,20,153,14
319,-35,-189,-29
320,-35,-189,-29
321,52,167,3
322,20,-80,-19
323,20,-80,-19
324,11,63,-12
325,5,-47,-10
326,5,-47,-10
327,-3,75,-58
328,-3,75,-58
329,-14,-64,53
330,14,75,-29
331,14,75,-29
332,-28,-51,14
333,-4,6,-37
334,-4,6,-37
335,6,-38,-12
336,6,-38,-12
337,7,31,29
338,19,-72,8
339,19,-72,8
340,14,25,-19
341,-4,-71,10
342,-4,-71,10
343,6,47,49
344,6,47,49
345,28,-21,19
346,21,5,40
347,21,5,40
348,1,-34,36
349,18,18,9
350,18,18,9
351,7,-22,9
352,7,-22,9
353,5,10,-2
354,17,-16,5
355,17,-16,5
356,-29,-18,17
357,11,100,103
358,11,100,103
359,-3,-124,-130
360,-3,-124,-130
361,-10,46,33
362,-18,-19,-72
363,-18,-19,-72
364,-41,-64,3
365,7,58,37
366,7,58,37
367,3,-47,-16
368,3,-47,-16
369,31,117,41
370,-12,-119,-51
371,-12,-119,-51
372,30,107,11
373,-9,-114,31
374,-9,-114,31
375,32,75,31
376,32,75,31
377,22,-59,52
378,2,-9,-11
379,2,-9,-11
380,26,0,-4
381,2,38,-20
382,2,38,-20
383,1,-4,-3
384,1,-4,-3
385,12,40,29
386,4,-16,3
387,4,-16,3
388,-11,15,45
389,12,13,0
390,12,13,0
391,7,-56,17
392,7,-56,17
393,1,14,-27
394,2,2,7
395,2,2,7
396,-7,-7,-1
397,36,-15,64
398,36,-15,64
399,0,21,24
400,0,21,24
401,-12,-32,-54
402,-32,19,-8
403,-32,19,-8
404,-28,-41,-38
405,-28,-41,-38
406,9,14,-5
407,13,26,-12
408,13,26,-12
409,14,-23,-36
410,-17,-12,41
411,-17,-12,41
412,-6,18,-104
413,-6,18,-104
414,-22,-105,-16
415,4,117,6
416,4,117,6
417,6,-136,-31
418,-8,124,43
419,-8,124,43
420,-32,-97,-21
421,-32,-97,-21
422,2,66,-42
423,17,-66,15
424,17,-66,15
425,22,71,14
426,3,-34,3
427,3,-34,3
428,2,56,-2
429,2,56,-2
430,10,-1,22
431,12,5,2
432,12,5,2
433,26,-1,18
434,11,43,2
435,11,43,2
436,18,-53,-55
437,18,-53,-55
438,5,41,-53
439,20,10,20
440,20,10,20
441,17,40,-16
442,13,-6,13
443,13,-6,13
444,45,40,4
445,45,40,4
446,11,-38,-5
447,33,-3,9
448,33,-3,9
449,2,2,-8
450,-12,34,25
451,-12,34,25
452,-20,2,-6
453,-20,2,-6
454,4,-34,20
455,23,-24,48
456,23,-24,48
457,30,26,45
458,29,-11,-5
459,29,-11,-5
460,28,13,-9
461,28,13,-9
462,33,13,27
463,-13,47,94
464,-13,47,94
465,44,-29,-116
466,-10,26,10
467,-10,26,10
468,-14,66,-1
469,-14,66,-1
470,19,-46,25
471,27,32,31
472,27,32,31
473,46,-23,-23
474,44,42,48
475,44,42,48
476,-17,-87,10
477,-17,-87,10
478,37,60,23
479,-20,-24,-40
480,-20,-24,-40
481,15,36,-46
482,19,-3,46
483,19,-3,46
484,9,-20,13
485,9,-20,13
486,-9,-23,-45
487,20,15,17
488,20,15,17
489,19,-18,45
490,19,-18,45
491,-5,49,3
492,-8,-14,25
493,-8,-14,25
494,-10,-46,-21
495,6,-11,34
496,6,-11,34
497,-9,-18,17
498,-9,-18,17
499,-14,-70,-1
500,-4,17,41
501,-4,17,41
502,8,1,-12
503,38,15,45
504,38,15,45
505,-6,-29,-71
506,-6,-29,-71
507,6,0,-24
508,24,-29,52
509,24,-29,52
510,12,42,15
511,-7,4,-6
512,-7,4,-6
513,-11,42,-21
514,-11,42,-21
515,22,-7,-8
516,24,5,-4
517,24,5,-4
518,22,-9,-20
519,30,28,-11
520,30,28,-11
521,-14,14,-4
522,-14,14,-4
523,-44,7,7
524,-10,-39,-20
525,-10,-39,-20
526,-4,34,1
527,-12,-32,-39
528,-12,-32,-39
529,41,-8,-33
530,41,-8,-33
531,3,-36,-34
532,10,-13,7
533,10,-13,7
534,19,6,16
535,23,-13,53
536,23,-13,53
537,-1,7,8
538,-1,7,8
539,8,19,-9
540,-10,24,-49
541,-10,24,-49
542,7,12,-14
543,42,18,25
544,42,18,25
545,39,42,-56
546,39,42,-56
547,14,-14,-36
548,-5,34,-16
549,-5,34,-16
550,9,-17,-34
551,6,-3,-22
552,6,-3,-22
553,2,21,-18
554,2,21,-18
555,29,17,10
556,36,14,18
557,36,14,18
558,22,-23,22
559,18,5,-12
560,18,5,-12
561,19,-9,43
562,19,-9,43
563,39,31,17
564,34,31,-12
565,34,31,-12
566,7,57,-28
567,-34,-29,-13
568,-34,-29,-13
569,-14,-46,-30
570,-14,-46,-30
571,25,80,-12
572,-17,-3,70
573,-17,-3,70
574,-43,20,-24
575,-43,20,-24
576,-22,-50,-29
577,-11,-2,-55
578,-11,-2,-55
579,-9,-39,29
580,19,37,43
581,19,37,43
582,12,6,-1
583,12,6,-1
584,0,-5,-4
585,-7,13,-12
586,-7,13,-12
587,53,11,7
588,25,53,-31
589,25,53,-31
590,4,-48,-26
591,4,-48,-26
592,-14,-22,-10
593,33,31,-21
594,33,31,-21
595,-3,2,24
596,3,4,2
597,3,4,2
598,-22,-9,0
599,-22,-9,0
600,-23,-46,6
601,-12,-28,2
602,-12,-28,2
603,29,-2,-22
604,43,-10,-5
605,43,-10,-5
606,12,17,-11
607,12,17,-11
608,25,-20,-76
609,30,51,-18
610,30,51,-18
611,29,-5,32
612,2,-5,36
613,2,-5,36
614,0,36,-20
615,0,36,-20
616,-27,25,13
617,-5,42,52
618,-5,42,52
619,17,17,2
620,-4,-37,-9
621,-4,-37,-9
622,31,-8,-23
623,31,-8,-23
624,10,1,-12
625,37,35,-22
626,37,35,-22
627,5,-22,-19
628,-5,18,-1
629,-5,18,-1
630,18,-31,-15
631,18,-31,-15
632,10,13,-11
633,30,-28,49
634,30,-28,49
635,25,-18,26
