SNO,Xdata,Ydata,Zdata
0,17,20,40
1,17,20,40
2,36,24,18
3,36,24,18
4,-1,-20,-31
5,-15,18,10
6,-15,18,10
7,12,-56,-83
8,12,-56,-83
9,7,12,11
10,-15,-37,-33
11,-15,-37,-33
12,0,-31,13
13,-18,-17,-25
14,-18,-17,-25
15,5,33,-12
16,5,33,-12
17,-34,-28,24
18,-39,3,33
19,-39,3,33
20,19,0,39
21,51,60,2
22,51,60,2
23,14,-34,-14
24,14,-34,-14
25,-12,13,-9
26,23,-28,-5
27,23,-28,-5
28,1,23,-32
29,-27,-64,-42
30,-27,-64,-42
31,10,36,-5
32,10,36,-5
33,6,-56,-26
34,-24,22,9
35,-24,22,9
36,-24,-24,3
37,30,35,6
38,30,35,6
39,-36,-48,2
40,-36,-48,2
41,-9,42,-46
42,2,-29,39
43,2,-29,39
44,-7,54,-26
45,-27,-54,29
46,-27,-54,29
47,-10,57,-20
48,-10,57,-20
49,21,-82,-16
50,43,65,42
51,43,65,42
52,-29,-35,-39
53,31,92,54
54,31,92,54
55,-27,-71,-8
56,-27,-71,-8
57,10,87,1
58,22,-102,-27
59,22,-102,-27
60,45,84,-5
61,-7,-80,-20
62,-7,-80,-20
63,10,64,5
64,10,64,5
65,4,-52,6
66,5,103,15
67,5,103,15
68,-28,-62,27
69,-12,113,10
70,-12,113,10
71,0,-34,22
72,0,-34,22
73,-29,64,6
74,6,-53,5
75,6,-53,5
76,-16,48,-23
77,-29,-32,15
78,-29,-32,15
79,8,7,-26
80,8,7,-26
81,-5,-6,-20
82,-5,35,15
83,-5,35,15
84,-1,-36,15
85,10,27,-14
86,10,27,-14
87,-9,-11,-1
88,-9,-11,-1
89,19,33,-22
90,9,-61,29
91,9,-61,29
92,10,50,25
93,10,50,25
94,-2,-16,23
95,-27,26,-60
96,-27,26,-60
97,-12,-3,30
98,9,14,33
99,9,14,33
100,-6,-7,-24
101,-6,-7,-24
102,-3,3,31
103,-9,-4,42
104,-9,-4,42
105,-18,-46,5
106,5,5,-15
107,5,5,-15
108,-33,-14,19
109,-33,-14,19
110,-32,-12,23
111,-27,-21,11
112,-27,-21,11
113,-12,8,-38
114,-3,-10,1
115,-3,-10,1
116,9,-12,-12
117,9,-12,-12
118,6,-6,-9
119,8,-8,30
120,8,-8,30
121,0,4,-26
122,-11,24,-25
123,-11,24,-25
124,13,23,-33
125,13,23,-33
126,-3,11,-40
127,-14,-15,21
128,-14,-15,21
129,-8,17,7
130,-8,-14,23
131,-8,-14,23
132,-13,-26,-41
133,-13,-26,-41
134,18,-22,28
135,-10,5,60
136,-10,5,60
137,-27,-9,33
138,3,24,63
139,3,24,63
140,0,6,70
141,0,6,70
142,-15,1,25
143,-28,-42,13
144,-28,-42,13
145,-19,44,-28
146,-1,-10,1
147,-1,-10,1
148,16,18,28
149,16,18,28
150,14,-27,-4
151,10,9,22
152,10,9,22
153,-11,-54,-22
154,-37,25,-6
155,-37,25,-6
156,-14,-28,-15
157,-14,-28,-15
158,4,2,53
159,-7,-57,27
160,-7,-57,27
161,1,34,19
162,-7,-10,36
163,-7,-10,36
164,25,4,-33
165,25,4,-33
166,13,-17,-4
167,-12,-30,31
168,-12,-30,31
169,-25,31,3
170,-13,-12,-58
171,-13,-12,-58
172,20,20,-38
173,20,20,-38
174,-10,16,-1
175,-18,-8,2
176,-18,-8,2
177,-1,5,-29
178,-1,5,-29
179,30,-1,-10
180,-5,-22,-5
181,-5,-22,-5
182,-28,-15,10
183,0,33,25
184,0,33,25
185,12,-7,-11
186,12,-7,-11
187,-4,-9,48
188,8,-2,-21
189,8,-2,-21
190,41,36,-19
191,-2,-4,4
192,-2,-4,4
193,39,21,-23
194,39,21,-23
195,20,-23,27
196,29,-3,-18
197,29,-3,-18
198,35,1,-15
199,-17,25,36
200,-17,25,36
201,33,10,-18
202,33,10,-18
203,2,9,-56
204,-6,8,-4
205,-6,8,-4
206,-31,18,3
207,-22,-20,9
208,-22,-20,9
209,14,38,25
210,14,38,25
211,-8,0,-23
212,-22,-6,-16
213,-22,-6,-16
214,-2,-9,-31
215,-20,27,26
216,-20,27,26
217,-32,-1,27
218,-32,-1,27
219,-5,-6,-15
220,10,-30,28
221,10,-30,28
222,-10,26,-18
223,-3,-17,-5
224,-3,-17,-5
225,-26,16,1
226,-26,16,1
227,-24,-16,14
228,-11,20,-12
229,-11,20,-12
230,-16,-8,3
231,8,8,50
232,8,8,50
233,23,-23,58
234,23,-23,58
235,-49,-18,5
236,-15,-28,-20
237,-15,-28,-20
238,-16,-9,14
239,11,-8,11
240,11,-8,11
241,12,9,6
242,12,9,6
243,-10,-19,-33
244,6,5,-39
245,6,5,-39
246,-11,-23,-72
247,8,42,-54
248,8,42,-54
249,17,-9,-12
250,17,-9,-12
251,6,-36,-14
252,33,-7,14
253,33,-7,14
254,1,21,40
255,1,21,40
256,12,-19,27
257,12,10,10
258,12,10,10
259,10,12,8
260,-15,-15,33
261,-15,-15,33
262,2,16,-9
263,2,16,-9
