SNO,Xdata,Ydata,Zdata
0,-27,179,-36
1,-27,179,-36
2,-58,-120,82
3,-2,-8,-135
4,-2,-8,-135
5,-57,51,41
6,-57,51,41
7,5,-63,-52
8,-19,64,-66
9,-19,64,-66
10,-36,11,133
11,-36,11,133
12,-30,-139,-146
13,-85,153,40
14,-85,153,40
15,-21,-93,15
16,-31,77,-19
17,-31,77,-19
18,-2,26,52
19,-2,26,52
20,-9,-175,-52
21,-13,208,-92
22,-13,208,-92
23,6,-164,111
24,0,56,-62
25,0,56,-62
26,-68,21,-14
27,-68,21,-14
28,-43,-146,95
29,-37,138,-151
30,-37,138,-151
31,-59,-49,193
32,13,13,-56
33,13,13,-56
34,-53,93,-74
35,-53,93,-74
36,-49,-53,65
37,-14,14,-138
38,-14,14,-138
39,-23,47,108
40,63,-63,-68
41,63,-63,-68
42,-24,66,-22
43,-24,66,-22
44,-7,-24,32
45,12,-112,-61
46,12,-112,-61
47,-20,83,64
48,-19,-173,-23
49,-19,-173,-23
50,-28,86,-118
51,-28,86,-118
52,-44,-63,125
53,-32,-45,26
54,-32,-45,26
55,-25,125,-85
56,-36,-94,124
57,-36,-94,124
58,18,95,-157
59,18,95,-157
60,-75,-24,102
61,-17,-54,-12
62,-17,-54,-12
63,-11,40,-140
64,-8,2,63
65,-8,2,63
66,2,-38,-96
67,2,-38,-96
68,-55,64,112
69,45,-120,-44
70,45,-120,-44
71,-22,47,-52
72,-39,44,35
73,-39,44,35
74,21,-178,8
75,21,-178,8
76,-32,219,77
77,4,-166,1
78,4,-166,1
79,-7,40,6
80,16,103,15
81,16,103,15
82,-10,-130,83
83,-10,-130,83
84,-14,135,-71
85,-8,-97,110
86,-8,-97,110
87,56,-12,-50
88,-10,89,41
89,-10,89,41
90,-32,-105,55
91,-32,-105,55
92,-30,54,-130
93,-49,0,83
94,-49,0,83
95,8,-96,-89
96,8,-96,-89
97,-32,103,4
98,33,-29,2
99,33,-29,2
100,-13,-80,-101
101,-30,141,-38
102,-30,141,-38
103,-21,-238,31
104,-21,-238,31
105,-47,177,42
106,-28,-55,49
107,-28,-55,49
108,-43,-140,0
109,-33,186,-61
110,-33,186,-61
111,-2,-159,80
112,-2,-159,80
113,1,55,-67
114,5,31,41
115,5,31,41
116,48,-102,18
117,-31,87,-57
118,-31,87,-57
119,-65,-113,100
120,-65,-113,100
121,34,-58,-126
122,7,180,75
123,7,180,75
124,66,-87,3
125,-34,27,12
126,-34,27,12
127,-10,53,75
128,-10,53,75
129,29,-145,-59
130,-26,163,45
131,-26,163,45
132,25,-108,-11
133,-34,-44,-27
134,-34,-44,-27
135,53,149,-77
136,53,149,-77
137,22,-286,54
138,32,268,-71
139,32,268,-71
140,-29,-169,112
141,2,28,-62
142,2,28,-62
143,-5,42,-70
144,-5,42,-70
145,-6,-136,112
146,15,73,-156
147,15,73,-156
148,-58,33,155
149,29,-147,-79
