SNO,Xdata,Ydata,Zdata
12879,13,17,-4
12880,-14,13,-47
12881,-14,13,-47
12882,-3,24,-12
12883,-26,46,0
12884,-26,46,0
12885,-20,-20,-11
12886,-20,-20,-11
12887,0,-19,-27
12888,-19,5,-37
12889,-19,5,-37
12890,21,-1,14
12891,-23,-16,12
12892,-23,-16,12
12893,13,-10,-49
12894,13,-10,-49
12895,-30,17,6
12896,10,24,-18
12897,10,24,-18
12898,3,-11,5
12899,3,0,35
12900,3,0,35
12901,10,4,0
12902,10,4,0
12903,-43,6,4
12904,-9,13,25
12905,-9,13,25
12906,-21,8,24
12907,-2,22,2
12908,-2,22,2
12909,5,5,-49
12910,5,5,-49
12911,14,-20,13
12912,-1,-35,-24
12913,-1,-35,-24
12914,-30,8,12
12915,-14,7,27
12916,-14,7,27
12917,9,5,-36
12918,9,5,-36
12919,19,-24,14
12920,-8,-14,25
12921,-8,-14,25
12922,-15,-24,13
12923,-6,-3,18
12924,-6,-3,18
12925,-14,10,6
12926,-14,10,6
12927,-19,-10,8
12928,5,8,19
12929,5,8,19
12930,18,4,29
12931,25,16,39
12932,25,16,39
12933,-12,23,-10
12934,-12,23,-10
12935,1,33,-12
12936,29,-6,-20
12937,29,-6,-20
12938,16,9,-36
12939,16,9,-36
12940,-11,-13,1
12941,14,-2,-4
12942,14,-2,-4
12943,11,-8,-3
12944,2,-31,43
12945,2,-31,43
12946,-17,-28,-31
12947,-17,-28,-31
12948,35,-8,-12
12949,10,-2,0
12950,10,-2,0
12951,18,-13,11
12952,-9,21,0
12953,-9,21,0
12954,-49,6,-56
12955,-49,6,-56
12956,1,8,-10
12957,-17,-1,12
12958,-17,-1,12
12959,-6,5,43
12960,-39,-10,-7
12961,-39,-10,-7
12962,2,17,-36
12963,2,17,-36
12964,-18,-17,-27
12965,6,2,-39
12966,6,2,-39
12967,1,-32,-29
12968,-31,26,1
12969,-31,26,1
12970,12,-14,14
12971,12,-14,14
12972,32,8,24
12973,10,-16,-10
