SNO,Xdata,Ydata,Zdata
22991,18,-75,-150
22992,3,73,108
22993,42,-133,-90
22994,42,-133,-90
22995,-31,104,105
22996,38,-7,1
22997,38,-7,1
22998,-6,-202,-49
22999,-6,-202,-49
23000,-36,271,8
23001,18,-217,-31
23002,18,-217,-31
23003,-26,115,25
23004,44,9,-38
23005,44,9,-38
23006,34,-155,-64
23007,34,-155,-64
23008,-19,187,18
23009,4,-105,36
23010,4,-105,36
23011,-8,-19,-75
23012,-3,76,58
23013,-3,76,58
23014,19,-117,-56
23015,19,-117,-56
23016,-34,38,34
23017,-8,18,82
23018,-8,18,82
23019,-1,-149,-131
23020,-38,191,55
23021,-38,191,55
23022,42,-137,-33
23023,42,-137,-33
23024,-43,22,24
23025,26,116,84
23026,26,116,84
23027,14,-233,-58
23028,-22,245,-50
23029,-22,245,-50
23030,2,-186,69
23031,2,-186,69
23032,-54,93,-40
23033,-11,67,17
23034,-11,67,17
23035,5,-141,16
23036,-22,116,-60
23037,-22,116,-60
23038,17,-57,93
23039,17,-57,93
23040,13,-72,-114
23041,-34,128,37
23042,-34,128,37
23043,20,-92,-5
23044,-15,24,-50
23045,-15,24,-50
23046,-37,77,132
23047,-37,77,132
23048,-2,-129,-139
23049,-53,130,21
23050,-53,130,21
23051,12,-31,46
23052,6,-78,-50
23053,6,-78,-50
23054,29,174,125
23055,29,174,125
23056,50,-195,-43
23057,6,142,-43
23058,6,142,-43
23059,17,-91,73
23060,-16,-33,-42
23061,-16,-33,-42
23062,25,122,-6
23063,25,122,-6
23064,-11,-94,89
23065,27,93,-117
23066,27,93,-117
23067,21,17,134
23068,13,-84,-12
23069,13,-84,-12
23070,18,131,-59
23071,18,131,-59
23072,22,-122,56
23073,6,-29,-164
23074,6,-29,-164
23075,-53,138,94
23076,-53,138,94
23077,19,-171,-63
23078,-3,104,8
23079,-3,104,8
23080,-7,11,57
23081,38,-115,-76
23082,38,-115,-76
23083,0,175,74
23084,0,175,74
23085,45,-175,-38
23086,12,39,-35
23087,12,39,-35
23088,5,77,41
23089,-35,-179,54
23090,-35,-179,54
23091,-10,200,-33
23092,-10,200,-33
23093,3,-136,41
23094,2,71,-165
23095,2,71,-165
23096,1,6,133
23097,7,-99,56
23098,7,-99,56
23099,-9,43,-148
23100,-9,43,-148
23101,-3,-2,78
23102,0,-91,-112
23103,0,-91,-112
23104,-32,140,91
23105,37,-108,-21
23106,37,-108,-21
23107,8,-32,-61
23108,8,-32,-61
23109,-40,142,117
23110,0,-209,-46
23111,0,-209,-46
23112,-68,211,99
23113,-6,-110,-17
23114,-6,-110,-17
23115,-21,-93,-111
23116,-21,-93,-111
23117,-9,212,6
23118,2,-208,27
23119,2,-208,27
23120,3,139,-2
23121,15,0,66
23122,15,0,66
23123,18,-141,-109
23124,18,-141,-109
23125,-2,144,91
