SNO,Xdata,Ydata,Zdata
0,-5,27,52
1,-14,-8,19
2,-14,-8,19
3,-31,-49,-67
4,-38,-16,32
5,-38,-16,32
6,6,1,12
7,6,1,12
8,-4,-6,11
9,-22,-40,-30
10,-22,-40,-30
11,0,4,-12
12,-6,-8,3
13,-6,-8,3
14,-1,21,45
15,-1,21,45
16,-19,-9,-19
17,-4,35,40
18,-4,35,40
19,-7,32,13
20,12,12,14
21,12,12,14
22,7,40,20
23,7,40,20
24,-7,2,-1
25,-4,-1,-16
26,-4,-1,-16
27,-6,-42,-43
28,-3,17,-13
29,-3,17,-13
30,-4,1,-19
31,-4,1,-19
32,-26,-20,-43
33,-8,-51,-32
34,-8,-51,-32
35,-2,-39,-20
36,14,-43,-24
37,14,-43,-24
38,-25,-20,12
39,-25,-20,12
40,-2,-13,-17
41,-39,-38,-4
42,-39,-38,-4
43,-37,6,29
44,-16,5,-45
45,-16,5,-45
46,-43,19,2
47,-43,19,2
48,-7,8,-28
49,-13,-20,-7
50,-13,-20,-7
51,3,39,-4
52,20,8,-7
53,20,8,-7
54,4,-20,-15
55,4,-20,-15
56,1,-28,15
57,-15,14,-16
58,-15,14,-16
59,-17,23,-16
60,-22,27,-31
61,-22,27,-31
62,-56,-35,7
63,-56,-35,7
64,-23,-26,13
65,2,2,-20
66,2,2,-20
67,-12,44,3
68,-12,44,3
69,6,96,-21
70,-47,9,-43
71,-47,9,-43
72,-57,-16,-43
73,-8,24,31
74,-8,24,31
75,12,50,25
76,12,50,25
77,-8,-3,-6
78,-39,55,-16
79,-39,55,-16
80,-1,5,-23
81,-50,39,-26
82,-50,39,-26
83,-73,9,-3
84,-73,9,-3
85,-45,-36,-26
86,7,-2,39
87,7,-2,39
88,-13,-20,4
89,-38,-50,-24
90,-38,-50,-24
91,10,33,-19
92,10,33,-19
93,38,44,-31
94,16,-1,16
95,16,-1,16
96,-15,-36,26
97,32,53,25
98,32,53,25
99,-24,3,0
100,-24,3,0
101,-26,-104,-35
102,73,58,58
103,73,58,58
104,66,75,47
105,-15,-20,-76
106,-15,-20,-76
107,-8,-3,-16
108,-8,-3,-16
109,52,15,47
110,37,3,28
111,37,3,28
112,1,-35,-16
113,49,64,-36
114,49,64,-36
115,20,28,40
116,20,28,40
117,-50,-9,-1
118,0,4,14
119,0,4,14
120,2,39,38
121,23,39,-13
122,23,39,-13
123,11,43,-18
124,11,43,-18
125,23,-20,7
126,37,28,-4
127,37,28,-4
128,26,-5,29
129,12,-44,52
130,12,-44,52
131,-6,-43,8
132,-6,-43,8
133,15,-8,4
134,-19,-47,-2
135,-19,-47,-2
136,41,4,0
137,-2,-15,28
138,-2,-15,28
139,17,-16,-1
140,17,-16,-1
141,8,-19,-32
142,30,2,13
143,30,2,13
144,32,-18,13
145,6,-32,-21
146,6,-32,-21
