SNO,Xdata,Ydata,Zdata
13833,19,-46,23
13834,0,-28,29
13835,5,9,2
13836,5,9,2
13837,17,-16,-40
13838,17,-16,-40
13839,-32,22,15
13840,26,6,-12
13841,26,6,-12
13842,25,54,-1
13843,-28,30,-16
13844,-28,30,-16
13845,-9,44,19
13846,-9,44,19
13847,-9,-28,58
13848,-15,11,33
13849,-15,11,33
13850,22,-35,54
13851,-24,-41,6
13852,-24,-41,6
13853,-16,-35,29
13854,-16,-35,29
13855,27,34,-3
13856,5,-13,3
13857,5,-13,3
13858,10,19,-11
13859,-7,-16,10
13860,-7,-16,10
13861,-20,11,-9
13862,-20,11,-9
13863,-24,-8,-20
13864,-30,57,-17
13865,-30,57,-17
13866,-22,-16,21
13867,-7,49,4
13868,-7,49,4
13869,-2,-16,-19
13870,-2,-16,-19
13871,32,14,-30
13872,-20,-12,-20
13873,-20,-12,-20
13874,3,-14,-1
13875,-4,-73,-23
13876,-4,-73,-23
13877,16,-32,-72
13878,16,-32,-72
13879,12,-41,2
13880,-39,-1,-20
13881,-39,-1,-20
13882,-12,-43,-20
13883,-10,-21,-40
13884,-10,-21,-40
13885,-34,-13,-20
13886,-34,-13,-20
13887,15,42,11
13888,-28,1,-20
13889,-28,1,-20
13890,-33,22,11
13891,-18,9,56
13892,-18,9,56
13893,-3,40,25
13894,-3,40,25
13895,14,10,3
13896,-5,49,-8
13897,-5,49,-8
13898,4,5,1
13899,-29,-13,-6
13900,-29,-13,-6
13901,11,-21,6
13902,11,-21,6
13903,36,-23,-1
13904,34,20,-8
13905,34,20,-8
13906,-13,-28,-21
13907,-1,-1,28
13908,-1,-1,28
13909,9,-19,47
13910,9,-19,47
13911,21,-9,-1
13912,2,11,-16
13913,2,11,-16
13914,-10,9,30
13915,-10,9,30
13916,13,42,66
13917,26,35,-6
13918,26,35,-6
13919,26,1,24
13920,-7,-6,34
13921,-7,-6,34
13922,-2,-28,33
13923,-2,-28,33
13924,5,-25,24
13925,-18,2,-17
13926,-18,2,-17
13927,50,-13,10
13928,28,15,-47
13929,28,15,-47
13930,19,-11,-57
13931,19,-11,-57
13932,-16,0,13
13933,-5,1,8
13934,-5,1,8
13935,-4,0,8
13936,-9,8,-25
13937,-9,8,-25
13938,1,40,1
13939,1,40,1
13940,5,-12,-1
13941,0,16,-30
13942,0,16,-30
13943,5,-35,22
13944,0,11,-29
13945,0,11,-29
13946,-24,-19,-34
13947,-24,-19,-34
13948,1,16,-33
13949,-37,-18,12
13950,-37,-18,12
13951,6,25,-25
13952,-22,-7,15
13953,-22,-7,15
13954,-10,-6,16
13955,-10,-6,16
13956,6,-44,-25
13957,-13,37,13
13958,-13,37,13
13959,-8,0,-56
13960,38,32,-37
13961,38,32,-37
13962,-12,22,-4
13963,-12,22,-4
13964,-29,25,45
13965,-5,7,-1
13966,-5,7,-1
13967,30,24,-14
13968,1,12,-17
13969,1,12,-17
13970,-20,2,-48
13971,-20,2,-48
13972,2,16,-64
13973,15,3,-32
13974,15,3,-32
13975,-1,-3,27
13976,9,-29,-24
13977,9,-29,-24
13978,-26,-46,15
13979,-26,-46,15
13980,-21,9,-29
13981,4,-23,-42
13982,4,-23,-42
13983,-9,10,20
13984,20,10,22
13985,20,10,22
13986,-18,35,-19
13987,-18,35,-19
13988,1,12,-4
13989,34,-12,-40
13990,34,-12,-40
13991,8,1,16
13992,17,-18,39
13993,17,-18,39
13994,-1,-29,33
13995,-1,-29,33
13996,8,2,51
13997,-5,11,-5
13998,-5,11,-5
13999,7,-5,-10
14000,7,-5,-10
14001,5,48,34
14002,-20,41,-42
14003,-20,41,-42
14004,-4,-3,-24
14005,1,40,2
14006,1,40,2
14007,0,-9,-10
14008,0,-9,-10
14009,11,-4,6
14010,7,-13,24
14011,7,-13,24
14012,4,-11,-12
14013,39,-10,-10
14014,39,-10,-10
14015,-3,-10,1
14016,-3,-10,1
14017,8,-15,50
14018,9,-5,-8
14019,9,-5,-8
14020,-40,-11,31
14021,10,27,-34
14022,10,27,-34
14023,-4,-12,-17
14024,-4,-12,-17
14025,20,46,-11
14026,-5,-13,-40
14027,-5,-13,-40
14028,5,2,-5
14029,23,7,27
14030,23,7,27
14031,-21,26,-21
14032,-21,26,-21
14033,-15,-28,46
14034,34,32,28
14035,34,32,28
14036,16,-48,-1
14037,7,13,-28
14038,7,13,-28
14039,-18,-53,9
14040,-18,-53,9
14041,-15,25,16
14042,-26,-14,48
14043,-26,-14,48
14044,-7,27,-11
14045,29,-18,35
14046,29,-18,35
14047,11,30,-20
14048,11,30,-20
14049,-15,-21,-35
14050,-11,49,3
14051,-11,49,3
14052,-21,-18,3
14053,0,56,-5
14054,0,56,-5
14055,-11,-9,5
14056,-11,-9,5
14057,44,39,33
14058,40,-13,57
14059,40,-13,57
14060,-7,24,-5
14061,-5,-34,36
14062,-5,-34,36
