SNO,Xdata,Ydata,Zdata
0,17,-37,-78
1,17,-37,-78
2,12,138,77
3,15,-208,-87
4,15,-208,-87
5,-13,146,61
6,52,-125,-6
7,52,-125,-6
8,10,-17,-48
9,10,-17,-48
10,-17,185,82
11,-30,-209,-52
12,-30,-209,-52
13,-10,72,-19
14,11,-73,65
15,11,-73,65
16,15,-37,-123
17,15,-37,-123
18,5,85,76
19,47,-71,58
20,47,-71,58
21,27,-44,-56
22,27,-44,-56
23,18,84,112
24,8,-88,-96
25,8,-88,-96
26,-27,100,14
27,-1,-63,51
28,-1,-63,51
29,-6,-68,-90
30,-6,-68,-90
31,4,117,83
32,44,-159,-87
33,44,-159,-87
34,-13,97,3
35,44,7,-2
36,44,7,-2
37,31,-53,-17
38,31,-53,-17
39,-36,164,17
40,-19,-199,17
41,-19,-199,17
42,-42,95,0
43,-3,57,24
44,-3,57,24
45,19,-80,-42
46,19,-80,-42
47,-28,124,-16
48,27,-68,149
49,27,-68,149
50,24,-34,-123
51,-14,120,110
52,-14,120,110
53,2,-134,-50
54,2,-134,-50
55,-22,119,55
56,-14,-11,149
57,-14,-11,149
58,31,-135,-119
59,-57,185,113
60,-57,185,113
61,40,-167,-23
62,40,-167,-23
63,-65,-38,21
64,26,76,-5
65,26,76,-5
66,-4,-170,9
67,-56,246,-45
68,-56,246,-45
69,50,-172,48
70,50,-172,48
71,-9,46,-10
72,26,108,11
73,26,108,11
74,13,-110,8
75,-28,135,-63
76,-28,135,-63
77,0,20,80
78,0,20,80
79,-13,-114,-70
80,-42,110,98
81,-42,110,98
82,37,-75,-36
83,-34,-70,-85
84,-34,-70,-85
85,-1,108,105
86,-1,108,105
87,57,-207,-118
88,-12,145,28
89,-12,145,28
90,77,-20,-20
91,-19,-99,-47
92,-19,-99,-47
93,22,192,63
94,22,192,63
95,37,-228,42
96,-23,162,-42
97,-23,162,-42
98,61,-4,88
99,-44,-82,-16
100,-44,-82,-16
101,-16,139,-52
102,-16,139,-52
103,30,-125,47
104,-14,41,-166
105,-14,41,-166
106,3,116,103
107,3,116,103
108,41,-119,-29
109,-11,43,-30
110,-11,43,-30
111,31,25,59
112,-10,-173,-50
113,-10,-173,-50
114,-8,211,133
115,-8,211,133
116,18,-169,-68
117,-90,17,-42
118,-90,17,-42
119,22,82,73
120,7,-200,-103
121,7,-200,-103
122,-19,175,68
123,-19,175,68
124,6,-152,70
