SNO,Xdata,Ydata,Zdata
0,-17,-33,24
1,-20,6,20
2,-3,-21,-19
3,-3,-21,-19
4,-21,20,-72
5,-21,20,-72
6,18,-46,12
7,8,46,53
8,8,46,53
9,47,1,-56
10,26,32,-55
11,26,32,-55
12,15,-26,-48
13,15,-26,-48
14,-4,-11,-11
15,11,-38,-12
16,11,-38,-12
17,33,44,-44
18,7,1,-43
19,7,1,-43
20,12,42,-19
21,12,42,-19
22,11,-23,-12
23,14,32,26
24,14,32,26
25,3,34,-36
26,-11,41,23
27,-11,41,23
28,18,-30,17
29,18,-30,17
30,-16,-26,18
31,2,-9,-36
32,2,-9,-36
33,-16,3,-48
34,-16,3,-48
35,-18,-3,4
36,5,-11,7
37,5,-11,7
38,18,25,24
39,19,-16,21
40,19,-16,21
41,-3,-2,-28
42,-3,-2,-28
43,-18,0,9
44,5,7,12
45,5,7,12
46,-23,9,-11
47,15,19,-17
48,15,19,-17
49,6,-3,22
50,6,-3,22
51,-23,3,8
52,15,-10,-46
53,15,-10,-46
54,-52,14,-36
55,12,-1,-18
56,12,-1,-18
57,10,44,-3
58,10,44,-3
59,-18,-42,3
60,-24,33,26
61,-24,33,26
62,-3,-33,10
63,-9,65,28
64,-9,65,28
65,18,17,-7
66,18,17,-7
67,-26,43,73
68,2,-21,-17
69,2,-21,-17
70,-34,-3,24
71,-6,-27,15
72,-6,-27,15
73,-1,17,11
74,-1,17,11
75,20,-2,-12
76,15,-19,-9
77,15,-19,-9
78,-6,24,-9
79,-34,23,16
80,-34,23,16
81,14,-2,8
82,14,-2,8
83,32,33,-26
84,20,46,-4
85,20,46,-4
86,-7,2,-4
87,-33,1,16
88,-33,1,16
89,-42,5,32
90,-42,5,32
91,2,11,9
92,18,-2,22
93,18,-2,22
94,-22,43,-40
95,4,-39,-19
96,4,-39,-19
97,-30,61,14
98,-30,61,14
99,-1,20,-28
100,-10,-25,9
101,-10,-25,9
102,8,-8,22
103,-12,35,27
104,-12,35,27
105,23,-40,-24
106,23,-40,-24
107,1,27,8
108,26,-5,63
109,26,-5,63
110,16,8,30
111,16,8,30
112,-12,-25,72
113,-14,50,-4
114,-14,50,-4
115,-2,-25,14
116,-12,11,39
117,-12,11,39
118,1,-11,36
119,1,-11,36
120,1,9,18
121,16,7,-51
122,16,7,-51
123,-22,19,-45
124,-7,-5,34
125,-7,-5,34
126,-7,24,-50
127,-7,24,-50
