SNO,Xdata,Ydata,Zdata
217,126,67,-40
21218,-38,-44,-83
21219,-38,-44,-83
21220,-92,111,14
21221,67,-135,154
21222,67,-135,154
21223,-87,57,-55
21224,-87,57,-55
21225,77,-52,-23
21226,-94,-6,18
21227,-94,-6,18
21228,-19,18,-59
21229,45,-112,119
21230,45,-112,119
21231,-47,72,-66
21232,-47,72,-66
21233,74,-32,-56
21234,-38,83,70
21235,-38,83,70
21236,21,-115,-54
21237,53,48,61
21238,53,48,61
21239,52,-22,-106
21240,52,-22,-106
21241,-11,121,-32
21242,-28,-22,148
21243,-28,-22,148
21244,-48,-25,-46
21245,68,-12,33
21246,68,-12,33
21247,-68,34,27
21248,-68,34,27
21249,-39,-30,-62
21250,-44,-33,137
21251,-44,-33,137
21252,-26,-68,-48
21253,5,5,-21
21254,5,5,-21
21255,-18,19,-19
21256,-18,19,-19
21257,-34,-32,-90
21258,-30,-44,137
21259,-30,-44,137
21260,-21,-15,-55
21261,84,39,-105
21262,84,39,-105
21263,-42,81,144
21264,-42,81,144
21265,-21,-33,-24
21266,61,-26,69
21267,61,-26,69
21268,-21,14,-19
21269,-21,14,-19
21270,32,23,-140
21271,-21,13,131
21272,-21,13,131
21273,-9,-43,-27
21274,71,-38,-25
21275,71,-38,-25
21276,-36,49,-20
21277,-36,49,-20
21278,-25,14,-121
21279,3,-45,138
21280,3,-45,138
21281,9,-12,17
21282,100,-24,-91
21283,100,-24,-91
21284,-44,44,16
21285,-44,44,16
21286,-60,7,-20
21287,36,-52,118
21288,36,-52,118
21289,0,5,18
21290,27,-35,-75
21291,27,-35,-75
21292,-77,63,104
21293,-77,63,104
21294,-45,-39,-89
21295,19,-56,108
21296,19,-56,108
21297,-1,-3,-4
21298,18,-2,-115
21299,18,-2,-115
21300,-24,14,135
21301,-24,14,135
21302,-33,-34,-16
21303,65,-40,24
21304,65,-40,24
21305,-13,40,48
21306,-11,-10,-56
21307,-11,-10,-56
21308,-18,-8,101
21309,-18,-8,101
21310,-27,-50,37
21311,50,-54,-89
21312,50,-54,-89
21313,-14,15,40
21314,-75,29,-55
21315,-75,29,-55
21316,39,-37,116
21317,39,-37,116
21318,-50,17,80
21319,60,-71,-159
21320,60,-71,-159
21321,-12,66,101
21322,-58,-9,2
21323,-58,-9,2
21324,44,-32,48
21325,44,-32,48
21326,14,44,46
21327,5,-18,-181
21328,5,-18,-181
21329,-26,50,129
21330,-41,-33,33
21331,-41,-33,33
21332,73,-68,78
21333,73,-68,78
21334,51,47,59
21335,-53,-14,-135
21336,-53,-14,-135
21337,-16,-6,82
21338,-9,-17,36
21339,-9,-17,36
21340,47,-21,-99
21341,47,-21,-99
21342,35,76,74
21343,-35,6,-33
21344,-35,6,-33
21345,20,-82,88
21346,20,-82,88
21347,6,-19,124
21348,40,-62,-117
21349,40,-62,-117
21350,-45,67,118
21351,-64,-27,11
21352,-64,-27,11
21353,50,-85,28
21354,50,-85,28
21355,-15,50,49
