SNO,Xdata,Ydata,Zdata
15059,-104,196,95
15060,13,-199,63
15061,-97,115,133
15062,-97,115,133
15063,88,-150,-124
15064,88,-150,-124
15065,-104,150,13
15066,35,-46,-54
15067,35,-46,-54
15068,-31,-22,218
15069,122,-70,-150
15070,122,-70,-150
15071,66,150,-99
15072,66,150,-99
15073,-44,36,22
15074,20,8,33
15075,20,8,33
15076,14,-31,85
15077,42,15,-132
15078,42,15,-132
15079,-62,-29,21
15080,-62,-29,21
15081,-40,51,-29
15082,2,-117,82
15083,2,-117,82
15084,9,83,-26
15085,44,-65,-157
15086,44,-65,-157
15087,-134,101,61
15088,-134,101,61
15089,51,-117,9
15090,-29,96,101
15091,-29,96,101
15092,86,-132,-139
15093,-37,94,-31
15094,-37,94,-31
15095,-25,-22,42
15096,-25,-22,42
15097,14,-59,132
15098,52,17,-5
15099,52,17,-5
15100,22,19,-103
15101,-56,10,52
15102,-56,10,52
15103,-20,-56,19
15104,-20,-56,19
15105,-19,-55,111
15106,96,-30,-126
15107,96,-30,-126
15108,-64,79,15
15109,-26,2,-26
15110,-26,2,-26
15111,1,-63,88
15112,1,-63,88
15113,-25,34,23
15114,39,15,-108
15115,39,15,-108
15116,-59,67,55
15117,-3,-47,11
15118,-3,-47,11
15119,59,-24,114
15120,59,-24,114
15121,69,-35,-146
15122,-35,12,-43
15123,-35,12,-43
15124,-37,39,29
15125,-27,-114,106
15126,-27,-114,106
15127,-9,51,1
15128,-9,51,1
15129,20,-46,-150
15130,-99,100,48
15131,-99,100,48
15132,44,-54,44
15133,44,-54,44
15134,-14,13,85
15135,70,-20,-126
15136,70,-20,-126
15137,-21,75,-17
15138,-25,43,10
15139,-25,43,10
15140,24,-83,84
15141,24,-83,84
15142,28,46,10
15143,82,-19,-107
15144,82,-19,-107
15145,-113,89,36
15146,8,-55,12
15147,8,-55,12
15148,6,-17,113
15149,6,-17,113
15150,65,-37,-120
15151,9,47,-9
15152,9,47,-9
15153,-39,24,75
15154,-19,-96,133
15155,-19,-96,133
15156,22,21,56
15157,22,21,56
15158,60,0,-151
15159,-57,86,30
15160,-57,86,30
15161,5,-16,-13
15162,6,-38,118
15163,6,-38,118
15164,67,-8,-130
15165,67,-8,-130
15166,-4,-28,-61
15167,-26,60,26
15168,-26,60,26
15169,-35,-109,65
15170,-18,24,14
15171,-18,24,14
15172,93,-48,-145
15173,93,-48,-145
15174,-94,89,-2
15175,0,-49,-11
15176,0,-49,-11
15177,-2,-4,147
15178,35,-15,-81
15179,35,-15,-81
15180,11,44,-12
15181,11,44,-12
15182,-22,30,8
15183,-15,-39,108
15184,-15,-39,108
15185,-36,28,39
15186,24,-26,-127
15187,24,-26,-127
15188,-43,94,39
15189,-43,94,39
15190,16,-27,42
15191,-7,-40,144
15192,-7,-40,144
15193,63,26,-102
15194,-13,-10,-64
15195,-13,-10,-64
15196,-52,29,54
15197,-52,29,54
15198,7,-65,89
15199,-20,20,0
15200,-20,20,0
15201,70,-39,-117
15202,-72,97,21
15203,-72,97,21
15204,32,-16,38
15205,32,-16,38
15206,6,-53,100
