SNO,Xdata,Ydata,Zdata
0,18,-122,36
1,18,-122,36
2,28,69,-44
3,-32,19,-69
4,-32,19,-69
5,-30,15,76
6,-30,15,76
7,2,32,-22
8,24,-126,94
9,24,-126,94
10,84,71,-160
11,-74,-18,-44
12,-74,-18,-44
13,-86,8,38
14,-86,8,38
15,58,-99,46
16,-21,83,-42
17,-21,83,-42
18,108,-99,-95
19,-91,162,96
20,-91,162,96
21,36,-177,-4
22,36,-177,-4
23,-5,95,60
24,105,-93,-119
25,105,-93,-119
26,-92,161,-4
27,23,-83,41
28,23,-83,41
29,-79,39,13
30,-79,39,13
31,119,-38,-107
32,-11,101,-59
33,-11,101,-59
34,-78,-30,-25
35,19,44,146
36,19,44,146
37,-25,-114,-15
38,-25,-114,-15
39,45,52,-71
40,-11,27,-33
41,-11,27,-33
42,-54,7,67
43,16,-26,95
44,16,-26,95
45,9,9,-131
46,9,9,-131
47,-2,-67,-15
48,-50,114,32
49,-50,114,32
50,4,-133,59
51,24,54,40
52,24,54,40
53,60,-55,-102
54,60,-55,-102
55,-49,79,-1
56,20,-50,23
57,20,-50,23
58,-48,-24,147
59,92,-65,-119
60,92,-65,-119
61,13,52,27
62,13,52,27
63,-81,117,-127
64,22,-209,208
65,22,-209,208
66,-59,230,92
67,186,-348,-179
68,186,-348,-179
69,-191,443,20
70,-191,443,20
71,123,-385,-23
72,-148,352,111
73,-148,352,111
74,178,-448,-71
75,-81,326,-25
76,-81,326,-25
77,17,-171,-77
78,17,-171,-77
79,-126,258,133
80,91,-388,28
81,91,-388,28
82,-69,387,-145
83,-69,387,-145
84,94,-358,-55
85,-202,369,-10
86,-202,369,-10
87,49,-372,132
88,-29,261,-134
89,-29,261,-134
90,178,-248,-81
91,178,-248,-81
92,-176,336,36
93,111,-329,-37
94,111,-329,-37
95,-96,256,167
96,147,-229,-269
97,147,-229,-269
98,-52,132,62
99,-52,132,62
100,-37,0,-30
101,-59,-77,36
102,-59,-77,36
103,8,52,77
104,76,-99,-218
105,76,-99,-218
106,-62,125,42
107,-62,125,42
108,40,-106,87
109,-40,15,61
110,-40,15,61
111,130,-50,-152
112,-53,133,0
113,-53,133,0
114,-17,-31,23
115,-17,-31,23
116,28,16,157
117,17,-42,-25
118,17,-42,-25
119,67,16,-125
120,-59,18,23
121,-59,18,23
122,-30,-64,-22
123,-30,-64,-22
124,17,-27,201
125,67,8,-127
126,67,8,-127
127,3,-5,-68
128,-20,132,11
129,-20,132,11
130,-16,-174,93
131,-16,-174,93
132,-20,110,51
133,116,-114,-157
134,116,-114,-157
