SNO,Xdata,Ydata,Zdata
0,48,-131,-87
1,-29,146,49
2,-29,146,49
3,100,-43,-164
4,-171,-5,154
5,-171,-5,154
6,82,73,77
7,82,73,77
8,39,-34,-66
9,-76,24,44
10,-76,24,44
11,77,-20,9
12,-61,131,-223
13,-61,131,-223
14,-58,-11,241
15,-58,-11,241
16,20,-100,13
17,20,73,-241
18,20,73,-241
19,-32,27,196
20,-24,-119,-78
21,-24,-119,-78
22,-44,58,74
23,-44,58,74
24,40,-97,-28
25,-1,84,-99
26,-1,84,-99
27,-27,33,47
28,-27,33,47
29,-12,-115,98
30,56,108,6
31,56,108,6
32,40,52,-111
33,-70,51,10
34,-70,51,10
35,78,-80,-20
36,78,-80,-20
37,-88,60,171
38,86,-63,-160
39,86,-63,-160
40,-10,38,-87
41,-150,139,29
42,-150,139,29
43,80,-150,19
44,80,-150,19
45,-90,79,135
46,49,-22,-219
47,49,-22,-219
48,-9,69,68
49,-85,25,29
50,-85,25,29
51,65,-91,75
52,65,-91,75
53,58,39,-19
54,-67,11,-139
55,-67,11,-139
56,-15,81,8
57,-12,-99,85
58,-12,-99,85
59,-35,19,15
60,-35,19,15
61,164,-62,-134
62,-149,172,12
63,-149,172,12
64,60,-72,-23
65,19,-33,139
66,19,-33,139
67,2,-10,-143
68,2,-10,-143
69,82,28,-52
70,-109,65,37
71,-109,65,37
72,41,-99,-1
73,-31,83,176
74,-31,83,176
75,44,-70,-282
76,44,-70,-282
77,-59,159,98
78,-46,-2,26
79,-46,-2,26
80,23,-88,20
81,50,114,79
82,50,114,79
83,58,-114,-176
84,58,-114,-176
85,-19,66,49
86,46,-75,72
87,46,-75,72
88,-5,-24,-16
89,76,32,-54
90,76,32,-54
91,-106,55,24
92,-106,55,24
93,-53,-22,9
94,-37,-22,176
95,-37,-22,176
96,-20,11,-139
97,66,-17,-99
98,66,-17,-99
99,-99,104,114
100,-99,104,114
101,21,-153,-88
102,-6,62,194
103,-6,62,194
104,52,-38,-203
105,52,-38,-203
106,14,71,46
107,-64,6,81
108,-64,6,81
109,12,-72,52
110,53,30,101
111,53,30,101
112,22,-69,-123
113,22,-69,-123
114,-85,123,46
115,14,-79,75
116,14,-79,75
117,-99,11,13
118,73,8,-120
119,73,8,-120
120,-94,7,32
121,-94,7,32
122,-71,37,-21
123,57,-92,121
124,57,-92,121
125,-54,75,-63
126,114,2,-143
127,114,2,-143
128,-106,113,139
129,-106,113,139
130,-28,-142,-78
131,5,19,138
132,5,19,138
133,28,-60,-168
134,10,79,-72
135,10,79,-72
136,-51,-18,118
137,-51,-18,118
138,-33,-84,22
139,24,5,59
140,24,5,59
141,6,-42,-64
142,-57,85,-33
143,-57,85,-33
144,34,-39,117
145,34,-39,117
146,-14,-13,77
147,112,40,-106
148,112,40,-106
149,-24,-1,26
150,-64,30,-35
151,-64,30,-35
152,105,-92,105
153,105,-92,105
154,-38,20,16
155,89,-34,-187
156,89,-34,-187
157,-70,97,152
158,-42,-68,-72
159,-42,-68,-72
160,15,-58,97
161,15,-58,97
162,-10,-8,-44
163,38,17,-156
164,38,17,-156
165,-21,-4,96
166,-8,-92,18
167,-8,-92,18
168,28,21,20
169,28,21,20
170,26,-11,-62
171,-90,87,-42
172,-90,87,-42
173,-1,-91,99
174,-1,-91,99
175,6,10,69
176,50,-18,-89
177,50,-18,-89
178,19,128,-48
179,-56,-33,-17
180,-56,-33,-17
181,54,-29,51
182,54,-29,51
183,1,-31,93
184,31,3,-172
185,31,3,-172
186,-23,-8,49
187,-42,-5,61
188,-42,-5,61
189,12,-96,69
190,12,-96,69
191,-1,76,-5
192,24,-40,-136
193,24,-40,-136
194,-67,61,31
195,14,-120,52
196,14,-120,52
