SNO,Xdata,Ydata,Zdata
0,-77,96,30
1,1,15,10
2,1,15,10
3,-7,-76,140
4,-7,-76,140
5,33,10,-20
6,0,26,-69
7,0,26,-69
8,-62,98,-3
9,16,-108,11
10,16,-108,11
11,-20,61,51
12,-20,61,51
13,104,-53,-104
14,-62,108,14
15,-62,108,14
16,30,-25,-30
17,-13,-17,89
18,-13,-17,89
19,61,-16,-88
20,61,-16,-88
21,33,4,-22
22,-44,40,60
23,-44,40,60
24,5,-57,44
25,-26,-22,37
26,-26,-22,37
27,44,-43,-191
28,44,-43,-191
29,-78,74,83
30,-6,0,-24
31,-6,0,-24
32,39,-55,90
33,58,20,-54
34,58,20,-54
35,53,-44,-76
36,53,-44,-76
37,-56,79,56
38,38,-64,3
39,38,-64,3
40,-16,8,52
41,-16,8,52
42,102,-38,-98
43,-65,70,-6
44,-65,70,-6
45,-21,-10,12
46,-24,-47,94
47,-24,-47,94
48,21,17,-32
49,21,17,-32
50,34,19,-29
51,-82,102,11
52,-82,102,11
53,22,-77,57
54,-14,36,33
55,-14,36,33
56,75,-46,-182
57,75,-46,-182
58,-49,83,-1
59,12,-53,-55
60,12,-53,-55
61,4,-59,124
62,22,-6,-21
63,22,-6,-21
64,47,-2,-99
65,47,-2,-99
66,-34,64,52
67,17,-88,-42
68,17,-88,-42
69,0,15,90
70,78,5,-128
71,78,5,-128
72,-36,87,-15
73,-36,87,-15
74,-20,13,14
75,-7,-60,125
76,-7,-60,125
77,41,31,-54
78,27,6,-106
79,27,6,-106
80,-78,85,2
81,-78,85,2
82,11,-73,62
83,-36,8,97
84,-36,8,97
85,75,2,-119
86,-3,60,-17
87,-3,60,-17
88,-18,38,-23
89,-18,38,-23
90,8,-92,117
91,41,18,-17
92,41,18,-17
93,60,-47,-135
94,-81,122,76
95,-81,122,76
96,29,-111,9
97,29,-111,9
98,-29,14,83
99,78,-69,-159
100,78,-69,-159
101,-36,63,-21
102,-14,43,-25
103,-14,43,-25
104,33,-48,90
105,33,-48,90
106,73,29,-7
107,42,4,-81
108,42,4,-81
109,-61,53,43
110,17,-37,28
111,17,-37,28
112,-14,2,116
113,-14,2,116
114,66,-7,-139
115,-32,-9,-3
116,-32,-9,-3
117,-59,19,22
118,-59,19,22
119,32,-79,79
120,21,25,-7
121,21,25,-7
122,70,-62,-105
123,-47,73,53
124,-47,73,53
125,1,-54,7
126,1,-54,7
127,-29,37,81
128,110,-26,-99
129,110,-26,-99
130,-5,48,10
131,-21,34,21
132,-21,34,21
133,38,-102,70
134,38,-102,70
135,16,38,43
136,32,-22,-121
137,32,-22,-121
138,-71,109,37
139,4,-83,26
140,4,-83,26
141,-36,-29,75
142,-36,-29,75
143,70,-25,-156
144,-47,57,2
145,-47,57,2
146,-41,44,0
147,-32,-39,85
148,-32,-39,85
149,2,19,-7
150,2,19,-7
151,39,-18,-126
152,-62,41,50
153,-62,41,50
154,-32,-55,-14
155,-8,-63,104
156,-8,-63,104
157,58,-31,-98
158,58,-31,-98
159,35,-46,-79
160,-47,67,36
161,-47,67,36
162,10,-151,53
163,3,90,2
164,3,90,2
165,87,9,-129
166,87,9,-129
167,-75,126,14
168,21,-28,35
169,21,-28,35
170,-21,26,66
171,61,1,-98
172,61,1,-98
173,15,-21,-37
174,15,-21,-37
175,-26,60,17
176,8,-105,103
177,8,-105,103
178,-5,63,12
179,135,-161,-111
180,135,-161,-111
181,-29,51,60
182,-29,51,60
183,19,-44,-10
184,-12,-41,133
185,-12,-41,133
186,44,12,-143
187,-6,17,-68
188,-6,17,-68
189,-38,64,55
190,-38,64,55
191,29,-179,24
192,-120,261,48
193,-120,261,48
194,100,-145,-146
195,100,-145,-146
196,-109,174,-7
197,35,-117,47
198,35,-117,47
199,-19,60,95
200,77,-5,-49
201,77,-5,-49
202,15,95,-80
203,15,95,-80
204,-19,46,-36
205,12,-31,98
206,12,-31,98
207,1,30,32
208,56,-14,-130
209,56,-14,-130
210,-76,-36,68
211,-76,-36,68
212,3,34,20
213,5,-50,121
214,5,-50,121
215,1,4,-108
216,-14,-6,-39
217,-14,-6,-39
218,-45,122,70
219,-45,122,70
220,4,-83,21
221,7,-58,87
222,7,-58,87
223,49,-68,-163
224,-62,89,15
225,-62,89,15
226,10,-20,26
227,10,-20,26
228,-20,-34,55
229,14,54,-4
230,14,54,-4
231,15,-26,-61
232,-52,61,39
233,-52,61,39
234,-16,-107,49
235,-16,-107,49
236,-16,49,2
237,85,-34,-130
238,85,-34,-130
239,-54,72,-13
240,-36,-44,15
241,-36,-44,15
242,-39,-66,104
243,-39,-66,104
244,34,0,-106
245,-12,8,-42
246,-12,8,-42
247,-46,119,17
248,24,-76,35
249,24,-76,35
250,-5,56,88
251,-5,56,88
252,70,-55,-192
253,-47,84,39
254,-47,84,39
255,-2,-13,42
256,-6,-38,86
257,-6,-38,86
258,33,6,-22
259,33,6,-22
260,27,25,-106
261,-71,70,52
262,-71,70,52
263,7,-80,44
264,-2,0,41
265,-2,0,41
266,55,-24,-115
267,55,-24,-115
268,-62,25,16
269,-6,-1,30
270,-6,-1,30
271,-26,-68,109
272,-26,-68,109
273,13,21,-92
274,20,-15,-55
275,20,-15,-55
276,-55,83,3
277,32,-118,63
278,32,-118,63
279,-25,6,59
280,-25,6,59
281,99,-63,-160
282,-36,105,19
283,-36,105,19
284,-22,-69,-13
285,11,-65,153
286,11,-65,153
287,40,27,-54
288,40,27,-54
289,22,-8,-90
290,-85,105,72
291,-85,105,72
292,9,-93,53
293,-33,56,127
294,-33,56,127
295,77,-41,-127
296,77,-41,-127
297,-86,55,24
298,-8,31,-10
299,-8,31,-10
300,1,-41,102
301,76,-43,-79
302,76,-43,-79
303,36,0,-91
304,36,0,-91
305,-73,95,52
306,-1,-74,23
307,-1,-74,23
308,4,13,77
309,88,7,-111
310,88,7,-111
311,-56,56,62
312,-56,56,62
313,-58,34,21
314,-19,-84,72
315,-19,-84,72
316,14,61,13
317,56,-53,-118
318,56,-53,-118
319,-90,105,33
320,-90,105,33
321,4,-52,2
322,-37,31,87
323,-37,31,87
324,68,6,-90
325,-30,11,-1
326,-30,11,-1
327,-52,-16,15
328,-52,-16,15
329,-11,-50,35
330,52,39,58
331,52,39,58
332,50,-10,-191
333,-73,39,86
334,-73,39,86
335,44,-43,10
336,44,-43,10
337,-36,-36,172
338,99,-24,-163
339,99,-24,-163
340,-34,6,-17
341,-34,6,-17
342,-57,80,-17
343,70,-150,80
344,70,-150,80
345,-9,54,20
346,79,-105,-109
347,79,-105,-109
348,-90,134,44
349,-90,134,44
350,14,-145,13
351,-19,45,87
352,-19,45,87
353,60,-63,-127
354,-60,90,-70
355,-60,90,-70
356,13,-22,45
357,13,-22,45
358,-33,6,103
359,9,-23,41
360,9,-23,41
361,4,40,-83
362,-58,6,-20
363,-58,6,-20
364,-25,-52,62
365,-25,-52,62
366,-1,-55,18
367,26,31,-105
368,26,31,-105
369,12,-14,-54
370,-45,70,3
371,-45,70,3
372,-6,-71,60
373,-6,-71,60
374,8,90,33
375,86,-67,-154
376,86,-67,-154
377,-74,118,88
378,-2,-96,-31
379,-2,-96,-31
380,-16,-22,89
381,-16,-22,89
382,87,-27,-102
383,12,-3,-59
384,12,-3,-59
385,-56,60,45
386,22,-94,51
387,22,-94,51
388,14,36,22
389,14,36,22
390,42,-43,-98
391,-96,95,-34
392,-96,95,-34
393,-26,-75,20
394,-34,19,113
395,-34,19,113
396,44,38,-122
397,44,38,-122
398,-33,18,0
399,-15,21,26
400,-15,21,26
401,-12,-87,53
402,19,5,-6
403,19,5,-6
404,58,-38,-157
405,58,-38,-157
406,-69,73,75
407,9,-33,3
408,9,-33,3
409,-26,-25,122
410,18,27,-74
411,18,27,-74
412,-3,5,-84
413,-3,5,-84
414,-78,44,22
415,15,-106,3
416,15,-106,3
417,-16,44,72
418,-16,44,72
419,74,-65,-172
420,-75,75,-3
421,-75,75,-3
422,-36,-39,19
423,-46,-45,90
424,-46,-45,90
425,51,-1,-56
426,51,-1,-56
427,-8,-7,-53
428,-48,47,53
429,-48,47,53
430,-15,-92,28
431,-16,25,30
432,-16,25,30
433,67,-29,-124
434,67,-29,-124
435,-111,106,46
436,14,-16,-57
437,14,-16,-57
438,1,-38,124
439,46,16,-86
440,46,16,-86
441,13,4,-65
442,13,4,-65
443,-43,98,65
444,32,-104,-17
445,32,-104,-17
446,-26,17,131
447,59,-51,-127
448,59,-51,-127
449,-101,136,14
450,-101,136,14
451,-22,-73,4
452,-26,-39,89
453,-26,-39,89
454,16,-20,-43
455,-8,6,-92
456,-8,6,-92
457,-66,51,25
458,-66,51,25
459,-37,-82,-5
460,-20,5,38
461,-20,5,38
462,73,-38,-93
463,-54,66,17
464,-54,66,17
465,-28,-12,32
466,-28,-12,32
467,-34,-36,147
468,39,10,-95
469,39,10,-95
470,31,23,-14
471,-95,32,54
472,-95,32,54
473,4,-101,13
474,4,-101,13
475,-20,33,99
476,47,-17,-143
477,47,-17,-143
478,-41,101,80
479,-33,-1,7
480,-33,-1,7
481,13,-57,90
482,13,-57,90
483,11,67,-17
484,13,-15,-149
485,13,-15,-149
486,-89,129,29
487,8,-133,29
488,8,-133,29
489,-9,28,86
490,-9,28,86
491,98,-106,-90
492,-87,59,3
493,-87,59,3
494,-39,-47,12
495,-39,-47,12
496,-28,-73,131
497,64,-4,-78
498,64,-4,-78
499,19,-8,-55
500,-43,74,37
501,-43,74,37
502,6,-74,19
503,6,-74,19
504,-57,19,96
505,67,-44,-182
506,67,-44,-182
507,-73,52,7
508,-69,-5,-11
509,-69,-5,-11
510,-1,-50,75
511,-1,-50,75
512,20,32,-29
513,37,-25,-126
514,37,-25,-126
515,-80,69,45
516,12,-67,-18
517,12,-67,-18
518,2,14,68
519,2,14,68
520,69,-11,-107
521,-35,68,5
522,-35,68,5
523,-45,42,34
524,-11,-100,106
525,-11,-100,106
526,-7,19,-89
527,-7,19,-89
528,32,-70,-76
529,-75,102,70
530,-75,102,70
531,29,-96,-11
532,-23,18,18
533,-23,18,18
534,70,-29,-175
535,70,-29,-175
536,-20,62,4
537,-31,20,19
538,-31,20,19
539,4,-47,114
540,33,41,-1
541,33,41,-1
542,37,-48,-127
543,37,-48,-127
544,-71,105,112
545,22,-119,-12
546,22,-119,-12
547,10,-3,55
548,72,-25,-119
549,72,-25,-119
550,-65,49,-28
551,-65,49,-28
552,-37,15,6
553,30,-53,43
554,30,-53,43
555,35,23,-5
556,30,-8,-87
557,30,-8,-87
558,-90,69,-7
559,-90,69,-7
560,-29,-44,28
561,-34,-1,96
562,-34,-1,96
563,54,9,-158
564,-25,28,21
565,-25,28,21
