SNO,Xdata,Ydata,Zdata
0,-244,1140,-13
1,-244,1140,-13
2,174,814,-31
3,174,814,-31
4,-227,-289,-60
5,186,-1093,96
6,186,-1093,96
7,14,708,-33
8,-29,695,87
9,-29,695,87
10,70,-603,-106
11,70,-603,-106
12,-198,-515,26
13,152,571,19
14,152,571,19
15,-76,475,-8
16,-104,-216,8
17,-104,-216,8
18,155,-624,9
19,155,-624,9
20,-97,608,25
21,79,133,-27
22,79,133,-27
23,-19,-568,-70
24,-27,45,-36
25,-27,45,-36
26,122,204,-33
27,122,204,-33
28,-33,216,45
29,6,-547,-36
30,6,-547,-36
31,39,2,37
32,-49,399,-9
33,-49,399,-9
34,-25,-32,1
35,-25,-32,1
36,11,-268,-38
37,43,-3,-56
38,43,-3,-56
39,243,-196,-5
40,-672,973,-62
41,-672,973,-62
42,589,-920,309
43,589,-920,309
44,-288,741,-434
45,137,-561,206
46,137,-561,206
47,-166,363,-50
48,89,-294,-34
49,89,-294,-34
50,-37,162,-92
51,-37,162,-92
52,40,1,68
53,2,-123,8
54,2,-123,8
55,-42,186,-2
56,62,-106,20
57,62,-106,20
58,-30,210,51
59,-30,210,51
60,77,-309,-25
61,-162,349,11
62,-162,349,11
63,146,-227,-64
64,-113,149,62
65,-113,149,62
66,148,-185,-139
67,148,-185,-139
68,-63,187,185
69,37,-164,-94
70,37,-164,-94
71,12,41,76
72,28,-44,-54
73,28,-44,-54
74,-40,69,18
75,-40,69,18
76,56,-157,-4
77,-39,94,-14
78,-39,94,-14
79,30,-137,33
80,30,-137,33
81,-19,105,-15
82,58,-185,-9
83,58,-185,-9
84,-62,201,1
85,23,-33,10
86,23,-33,10
87,-2,77,-26
88,-2,77,-26
89,45,-14,-66
90,-6,-26,62
91,-6,-26,62
92,12,39,13
93,53,-136,9
94,53,-136,9
95,-43,83,-34
96,-43,83,-34
97,49,-13,-20
98,-25,9,60
99,-25,9,60
100,2,1,18
101,-20,-12,-11
102,-20,-12,-11
103,48,-31,-28
104,48,-31,-28
105,-19,38,-19
106,-24,-10,-9
107,-24,-10,-9
108,-16,-21,-26
109,36,-15,-33
110,36,-15,-33
111,0,58,-37
112,0,58,-37
113,-35,35,-24
114,-1,18,2
115,-1,18,2
116,9,-12,6
117,10,44,33
118,10,44,33
119,19,-78,-25
120,19,-78,-25
121,-23,74,24
122,13,-37,-8
123,13,-37,-8
124,-1,7,16
125,21,21,-33
126,21,21,-33
127,-20,33,-37
128,-20,33,-37
129,-19,22,-1
130,-30,45,24
131,-30,45,24
132,34,-71,-21
133,-7,-29,-53
134,-7,-29,-53
135,9,-21,36
136,9,-21,36
137,-26,16,31
138,18,-18,29
139,18,-18,29
140,0,-1,-43
141,7,-20,26
142,7,-20,26
143,-18,26,24
144,-18,26,24
145,-7,-28,-2
146,-13,-9,2
147,-13,-9,2
148,12,-52,-10
149,5,11,18
150,5,11,18
151,-26,-1,-39
152,-26,-1,-39
153,-36,5,-1
154,0,10,-8
155,0,10,-8
156,7,21,11
157,7,21,11
158,2,37,-14
159,6,-14,-38
160,6,-14,-38
161,-7,-9,-1
162,-4,-14,15
163,-4,-14,15
164,12,-32,-32
165,12,-32,-32
166,-21,-31,-23
167,-3,-7,-7
168,-3,-7,-7
169,0,-22,23
170,4,-31,-3
171,4,-31,-3
172,8,-30,-15
173,8,-30,-15
174,7,-9,-52
175,-30,18,-3
176,-30,18,-3
177,16,-15,35
178,-18,-8,4
179,-18,-8,4
180,25,-8,-66
181,25,-8,-66
182,-5,45,-33
183,3,34,52
184,3,34,52
185,43,17,18
186,-31,-36,27
187,-31,-36,27
188,-30,22,48
189,-30,22,48
190,12,-24,-22
191,-64,-37,30
192,-64,-37,30
193,-4,-22,1
194,-4,-23,49
195,-4,-23,49
196,-11,-25,32
197,-11,-25,32
198,27,52,-52
199,7,53,-67
200,7,53,-67
201,-14,-19,35
202,-16,-12,-39
203,-16,-12,-39
204,-44,29,38
205,-44,29,38
206,3,38,10
207,-10,-5,8
208,-10,-5,8
209,2,-10,8
210,18,-36,-1
211,18,-36,-1
212,43,-3,-31
213,43,-3,-31
214,14,-5,39
215,20,12,27
216,20,12,27
217,3,48,17
218,-8,30,23
219,-8,30,23
220,19,-2,-4
221,19,-2,-4
222,6,6,-6
223,-9,38,16
224,-9,38,16
225,-3,-11,-50
226,-13,17,28
227,-13,17,28
228,-23,49,-11
229,-23,49,-11
230,23,-16,-24
231,-28,-43,-4
232,-28,-43,-4
233,19,-14,-1
234,19,-14,-1
235,3,-49,28
236,-11,-7,-35
237,-11,-7,-35
238,12,-30,-38
239,12,20,-38
240,12,20,-38
241,-14,72,-2
242,-14,72,-2
243,27,8,-39
244,-5,15,51
245,-5,15,51
246,-20,1,46
247,-31,12,-47
248,-31,12,-47
249,-14,21,-15
250,-14,21,-15
251,2,-11,-10
252,-27,14,-3
253,-27,14,-3
254,-10,30,-20
255,0,7,-67
256,0,7,-67
257,-2,-36,-17
258,-2,-36,-17
259,21,9,-22
260,60,-12,-18
261,60,-12,-18
262,-9,-92,115
263,-15,131,-147
264,-15,131,-147
265,-48,-169,127
266,-48,-169,127
267,-36,157,-7
268,46,-109,-79
269,46,-109,-79
270,-55,158,66
271,6,-95,-13
272,6,-95,-13
273,-72,80,95
274,-72,80,95
275,55,-40,-31
276,20,26,8
277,20,26,8
278,-21,-77,25
279,11,4,6
280,11,4,6
281,25,-57,-28
282,25,-57,-28
283,23,-10,-20
284,6,-16,13
285,6,-16,13
286,-20,21,-8
287,-1,-8,46
288,-1,-8,46
289,-6,52,15
290,-6,52,15
291,-5,20,-37
292,-42,40,9
293,-42,40,9
294,2,27,5
295,4,-49,-27
296,4,-49,-27
297,9,29,-17
298,9,29,-17
299,5,-76,-16
300,15,24,31
301,15,24,31
302,37,-66,-43
303,37,-66,-43
304,8,25,17
305,42,-68,2
306,42,-68,2
307,-5,50,-9
308,12,-34,5
309,12,-34,5
310,-7,139,5
311,-7,139,5
312,44,13,0
313,-41,64,39
314,-41,64,39
315,16,-48,27
316,-34,61,-17
317,-34,61,-17
318,-9,-49,-33
319,-9,-49,-33
320,6,-5,-26
321,-18,-81,13
322,-18,-81,13
323,23,45,10
324,45,-8,14
325,45,-8,14
326,13,-15,7
327,13,-15,7
328,12,-53,-29
329,1,43,-10
330,1,43,-10
331,6,21,7
332,-19,62,11
333,-19,62,11
334,-15,15,32
335,-15,15,32
336,-8,14,23
337,-5,-1,-4
338,-5,-1,-4
339,-41,0,19
340,21,-67,-25
341,21,-67,-25
342,19,-22,0
343,19,-22,0
344,2,-53,-17
345,15,-54,33
346,15,-54,33
347,39,-20,43
348,-1,17,-15
349,-1,17,-15
350,-7,-5,-27
351,-7,-5,-27
352,-4,101,25
353,-1,24,-15
354,-1,24,-15
355,-33,51,54
356,-5,11,37
357,-5,11,37
358,-33,-36,2
359,-33,-36,2
360,-13,-25,20
361,-5,-4,-29
362,-5,-4,-29
363,-2,-6,-24
364,-19,-28,7
365,-19,-28,7
366,35,-46,-13
367,35,-46,-13
368,43,-33,-2
369,25,-20,-12
370,25,-20,-12
371,33,31,-6
372,34,49,20
373,34,49,20
374,-13,32,17
375,-13,32,17
376,-12,53,7
377,-26,64,29
378,-26,64,29
379,-40,24,0
380,-40,24,0
381,12,0,6
382,-9,-11,20
383,-9,-11,20
384,-1,-46,28
385,-34,-31,-5
386,-34,-31,-5
387,-2,-38,-46
388,-2,-38,-46
389,0,-10,9
390,-2,-4,-11
391,-2,-4,-11
392,-19,30,6
393,-3,13,-2
394,-3,13,-2
395,3,39,53
396,3,39,53
397,-12,23,33
398,-9,43,-24
399,-9,43,-24
400,-32,-16,-70
401,-8,24,-38
402,-8,24,-38
403,1,-24,1
404,1,-24,1
405,17,-49,37
406,20,-67,36
407,20,-67,36
408,-6,-13,-9
409,21,-2,-24
410,21,-2,-24
411,-15,22,35
412,-15,22,35
413,8,6,30
414,-30,45,-16
415,-30,45,-16
416,-36,51,-18
417,-14,54,-34
418,-14,54,-34
419,-15,38,-46
420,-15,38,-46
421,12,-8,-2
422,-23,-40,-28
423,-23,-40,-28
424,-28,-43,-29
425,24,-62,-59
426,24,-62,-59
427,25,-97,-40
428,25,-97,-40
429,-18,-45,0
430,-6,-9,-14
431,-6,-9,-14
432,42,59,-23
433,35,26,-4
434,35,26,-4
435,1,22,-8
436,1,22,-8
437,-24,37,2
438,-12,22,14
439,-12,22,14
440,-3,25,-8
441,22,8,-3
442,22,8,-3
443,13,-18,10
444,13,-18,10
445,10,-14,-12
446,12,-23,27
447,12,-23,27
448,2,-37,6
449,5,-39,22
450,5,-39,22
451,16,-11,-28
452,16,-11,-28
453,10,-23,-24
454,14,8,9
455,14,8,9
456,1,7,25
457,1,7,25
458,-10,29,23
459,7,5,11
460,7,5,11
461,-23,19,-27
462,-30,22,-4
463,-30,22,-4
464,4,14,-13
465,4,14,-13
466,-1,-31,-8
467,25,-14,-14
468,25,-14,-14
469,19,-59,-5
470,28,-57,66
471,28,-57,66
472,23,-55,-33
473,23,-55,-33
474,-67,-7,-47
475,54,0,-67
476,54,0,-67
477,-58,-29,-16
478,-40,69,136
479,-40,69,136
480,65,55,-177
481,65,55,-177
482,-129,120,15
483,24,-53,194
484,24,-53,194
485,42,42,-216
486,-61,59,75
487,-61,59,75
488,38,-113,35
489,38,-113,35
490,4,24,-78
491,13,4,19
492,13,4,19
493,25,-135,-10
494,-43,128,-1
495,-43,128,-1
496,23,-109,-115
497,23,-109,-115
498,-80,85,62
499,40,-58,-72
500,40,-58,-72
501,-41,57,37
502,3,-12,35
503,3,-12,35
504,-69,115,-45
505,-69,115,-45
506,-7,-60,105
507,67,2,-49
508,67,2,-49
509,7,-56,35
510,-33,69,39
511,-33,69,39
512,43,-130,-84
513,43,-130,-84
514,-34,62,68
515,64,-63,-66
516,64,-63,-66
517,-5,-23,-45
518,-33,41,-31
519,-33,41,-31
520,44,24,-41
521,44,24,-41
522,-20,34,79
523,-17,32,-52
524,-17,32,-52
525,-5,6,-31
526,-79,68,41
527,-79,68,41
528,32,-68,-8
529,32,-68,-8
530,34,-6,-54
531,-32,-63,51
532,-32,-63,51
533,43,55,22
534,43,55,22
535,-28,-55,-10
536,-18,44,-58
537,-18,44,-58
538,16,-49,-16
539,-46,80,40
540,-46,80,40
541,16,-15,-70
542,16,-15,-70
543,-43,65,-64
544,7,-34,-28
545,7,-34,-28
546,-46,67,10
547,25,-55,13
548,25,-55,13
549,-36,67,1
550,-36,67,1
551,17,-53,-30
552,-17,14,-7
553,-17,14,-7
554,4,-49,-25
555,-5,-28,-36
556,-5,-28,-36
557,26,-79,10
558,26,-79,10
559,-1,80,36
560,25,27,-44
561,25,27,-44
562,3,-36,119
563,7,52,-68
564,7,52,-68
565,-17,-3,-11
566,-17,-3,-11
567,-24,3,41
568,-6,35,7
569,-6,35,7
570,-36,-19,15
571,-38,30,36
572,-38,30,36
573,-9,-29,-1
574,-9,-29,-1
575,-11,-47,17
576,4,0,-1
577,4,0,-1
578,32,-28,-14
579,10,-3,20
580,10,-3,20
581,44,-3,-52
582,44,-3,-52
583,4,-17,8
584,-4,34,18
585,-4,34,18
586,13,10,17
587,-34,15,-3
588,-34,15,-3
589,-10,32,-3
590,-10,32,-3
591,-9,22,1
592,-29,26,4
593,-29,26,4
594,-31,38,-49
595,1,-71,-28
596,1,-71,-28
597,-20,-18,-38
598,-20,-18,-38
599,22,-51,-32
600,17,-14,15
601,17,-14,15
602,66,-19,-38
603,66,-19,-38
604,32,-8,-43
605,5,2,-16
606,5,2,-16
607,-10,-19,-13
608,-5,39,11
609,-5,39,11
610,-41,40,-4
611,-41,40,-4
612,-11,-14,-27
613,-48,-8,46
614,-48,-8,46
615,-17,11,61
616,-25,47,3
617,-25,47,3
618,-16,-23,-6
619,-16,-23,-6
620,39,13,25
621,43,5,-12
622,43,5,-12
623,28,-4,-27
624,30,-35,10
625,30,-35,10
626,4,-43,-7
627,4,-43,-7
628,28,-22,-17
629,-5,17,-9
630,-5,17,-9
631,-20,-15,14
632,-48,12,17
633,-48,12,17
634,-36,24,8
635,-36,24,8
636,-20,-33,18
637,11,-11,0
638,11,-11,0
639,-25,-26,-7
640,-14,-10,43
641,-14,-10,43
642,1,14,16
643,1,14,16
644,-4,8,-19
645,42,-14,16
646,42,-14,16
647,7,6,11
648,17,-1,27
649,17,-1,27
650,-4,-7,-35
651,-4,-7,-35
652,-23,2,11
653,-34,16,55
654,-34,16,55
655,-74,28,-30
656,-29,-5,-2
657,-29,-5,-2
658,-20,26,-24
659,-20,26,-24
660,3,-35,-9
661,12,13,-15
662,12,13,-15
663,12,8,-1
664,-8,8,-28
665,-8,8,-28
666,8,-39,-1
667,8,-39,-1
668,11,-12,-23
669,25,-8,-20
670,25,-8,-20
671,0,9,-43
672,10,-32,-26
673,10,-32,-26
674,0,-2,47
675,0,-2,47
676,-29,0,-1
677,-12,-17,-44
678,-12,-17,-44
679,-22,15,-7
680,-22,15,-7
681,-41,-22,5
682,4,-26,0
683,4,-26,0
684,0,-21,14
685,33,-24,9
686,33,-24,9
687,40,-15,-10
688,40,-15,-10
689,-10,12,-8
690,-10,-7,2
691,-10,-7,2
692,-3,7,-32
693,0,2,-8
694,0,2,-8
695,-18,-13,-6
696,-18,-13,-6
697,-21,2,6
698,-8,44,43
699,-8,44,43
700,-1,-15,-12
701,-22,7,-18
702,-22,7,-18
703,-3,-27,-14
704,-3,-27,-14
705,-15,10,0
706,4,9,-46
707,4,9,-46
708,-9,21,-42
709,-15,3,14
710,-15,3,14
711,-2,17,53
712,-2,17,53
713,12,-23,-18
714,47,-9,8
715,47,-9,8
716,16,-23,23
717,1,1,0
718,1,1,0
719,10,-46,-29
720,10,-46,-29
721,12,-20,2
722,8,-18,12
723,8,-18,12
724,-13,13,26
725,-6,22,-41
726,-6,22,-41
727,-9,16,-15
728,-9,16,-15
729,-26,14,-4
730,-31,35,-4
731,-31,35,-4
732,33,-11,-64
733,-25,3,-31
734,-25,3,-31
735,15,-15,-9
736,15,-15,-9
737,-25,20,14
738,1,-12,-11
739,1,-12,-11
740,-18,1,-20
741,-7,6,-27
742,-7,6,-27
743,32,-8,7
744,32,-8,7
745,11,-41,-13
746,-2,12,-34
747,-2,12,-34
748,12,-14,8
749,6,-32,36
750,6,-32,36
751,13,39,-23
752,13,39,-23
753,22,29,-13
754,-12,25,-11
755,-12,25,-11
756,-1,26,21
757,-1,26,21
758,2,41,-66
759,19,-13,-54
760,19,-13,-54
761,-16,-13,-51
