SNO,Xdata,Ydata,Zdata
0,45,-6,-23
1,21,6,-81
2,21,6,-81
3,-47,71,-3
4,-7,-50,10
5,-7,-50,10
6,-24,10,101
7,65,-19,-142
8,65,-19,-142
9,-84,77,5
10,-84,77,5
11,-20,32,-34
12,52,-77,64
13,52,-77,64
14,39,50,-20
15,67,-51,-116
16,67,-51,-116
17,-73,130,50
18,-73,130,50
19,19,-101,17
20,-23,16,53
21,-23,16,53
22,66,-35,-138
23,-34,55,41
24,-34,55,41
25,-54,58,1
26,-54,58,1
27,-22,-82,73
28,-11,44,-30
29,-11,44,-30
30,54,-55,-128
31,54,-55,-128
32,54,-55,-128
33,-9,-87,-7
34,-9,-87,-7
35,-41,-6,93
36,80,-40,-191
37,80,-40,-191
38,-48,50,2
39,-48,50,2
40,-43,7,-3
41,29,-101,38
42,29,-101,38
43,38,64,-34
44,60,-28,-131
45,60,-28,-131
46,-87,139,30
47,-87,139,30
48,-19,-82,-13
49,-25,-1,88
50,-25,-1,88
51,87,-46,-117
52,-13,14,-44
53,-13,14,-44
54,-32,44,-6
55,-32,44,-6
56,-7,-71,46
57,35,61,-16
58,35,61,-16
59,61,-62,-118
60,-52,92,11
61,-52,92,11
62,-40,-3,30
63,-40,-3,30
64,18,-69,132
65,75,15,-155
66,75,15,-155
67,-38,-5,28
68,-30,159,-68
69,-30,159,-68
70,-13,-207,69
71,-13,-207,69
72,-15,179,45
73,96,-124,-141
74,96,-124,-141
75,-89,187,93
76,32,-186,-39
77,32,-186,-39
78,-40,143,194
79,-40,143,194
80,118,-75,-152
81,-26,93,30
82,-26,93,30
83,-15,-58,-6
84,7,16,47
85,7,16,47
86,-10,-48,-2
87,-10,-48,-2
88,30,7,-138
89,-11,12,-21
90,-11,12,-21
91,6,30,5
92,18,-124,80
93,18,-124,80
94,30,41,-90
95,30,41,-90
96,-39,-49,21
97,-101,118,34
98,-101,118,34
99,-8,-138,90
100,0,68,13
101,0,68,13
102,76,-26,-89
103,76,-26,-89
104,-44,70,27
105,6,-30,5
106,6,-30,5
107,10,-50,116
108,10,-50,116
109,29,-6,-126
110,-13,-42,-1
111,-13,-42,-1
112,-31,120,19
113,37,-81,10
114,37,-81,10
115,35,42,29
116,35,42,29
117,74,-18,-122
118,-46,105,38
119,-46,105,38
120,9,-45,23
121,-33,-42,24
122,-33,-42,24
123,49,-5,-84
124,49,-5,-84
125,0,13,-44
126,-63,78,-5
127,-63,78,-5
128,-14,-69,55
129,-2,33,49
130,-2,33,49
131,84,-57,-112
132,84,-57,-112
133,-50,91,-4
134,32,-36,-37
135,32,-36,-37
136,-2,-13,79
137,42,-17,-57
138,42,-17,-57
139,-17,-30,-70
140,-17,-30,-70
141,-35,21,4
142,28,-74,47
143,28,-74,47
144,6,19,78
145,46,-56,-133
146,46,-56,-133
147,-42,70,27
148,-42,70,27
149,-14,-7,32
150,-43,-9,68
151,-43,-9,68
152,19,1,-116
153,24,32,-46
154,24,32,-46
155,-11,101,4
156,-11,101,4
157,-9,-70,55
158,-1,11,54
159,-1,11,54
160,82,1,-125
161,-81,85,31
162,-81,85,31
163,-39,-8,-18
164,-39,-8,-18
165,-2,-55,93
166,40,29,-116
167,40,29,-116
168,52,-15,-82
169,-49,115,66
170,-49,115,66
171,16,-106,67
172,16,-106,67
173,20,59,77
174,97,-55,-153
175,97,-55,-153
176,-87,91,28
177,-22,-22,9
178,-22,-22,9
179,-15,-82,87
180,-15,-82,87
181,34,5,-68
182,39,23,-72
183,39,23,-72
184,-50,93,23
185,-50,93,23
186,-25,-52,58
187,13,44,-8
188,13,44,-8
189,56,-25,-136
190,-38,29,20
191,-38,29,20
192,10,25,-46
193,10,25,-46
194,-21,-53,73
195,75,64,-79
196,75,64,-79
197,63,-30,-104
198,-58,74,57
199,-58,74,57
200,43,-77,60
201,43,-77,60
202,27,-1,115
203,70,-24,-146
204,70,-24,-146
205,-51,85,-48
206,-67,-8,19
207,-67,-8,19
208,-27,-38,118
209,-27,-38,118
210,11,6,-55
211,33,15,-118
212,33,15,-118
213,-61,98,-5
214,-5,-73,35
215,-5,-73,35
216,48,-11,55
217,48,-11,55
218,72,-21,-93
219,-31,63,-21
220,-31,63,-21
221,-3,-14,-35
222,6,-65,113
223,6,-65,113
224,9,15,-29
225,9,15,-29
226,33,-25,-107
227,-62,67,34
228,-62,67,34
229,-10,-46,-48
230,-14,7,55
231,-14,7,55
232,72,-24,-167
233,72,-24,-167
234,-47,42,-2
235,-26,58,-28
236,-26,58,-28
237,-8,-32,54
238,29,-9,-37
239,29,-9,-37
240,59,-57,-93
241,59,-57,-93
242,-73,112,21
243,-35,-70,11
244,-35,-70,11
245,-16,-22,68
246,102,-7,-114
247,102,-7,-114
248,-9,71,-11
249,-9,71,-11
250,-16,17,32
251,-17,-47,103
252,-17,-47,103
253,8,32,-29
254,12,-10,-49
255,12,-10,-49
256,-77,115,51
257,-77,115,51
258,17,-27,-11
259,-21,-23,80
260,-21,-23,80
261,26,-47,-138
262,-38,2,6
263,-38,2,6
264,-14,51,24
265,-14,51,24
266,18,-33,33
267,20,45,-20
268,20,45,-20
269,88,-69,-97
270,88,-69,-97
