SNO,Xdata,Ydata,Zdata
0,-3,-70,145
1,37,61,-87
2,37,61,-87
3,30,4,-94
4,-39,-17,147
5,-39,-17,147
6,19,7,-123
7,-5,23,16
8,-5,23,16
9,0,-21,136
10,0,-21,136
11,45,10,-224
12,-39,14,130
13,-39,14,130
14,44,-44,68
15,7,59,-142
16,7,59,-142
17,-49,2,161
18,-49,2,161
19,105,-58,-194
20,-86,96,48
21,-86,96,48
22,31,-80,143
23,30,49,-158
24,30,49,-158
25,-76,70,83
26,-76,70,83
27,91,-143,15
28,-68,131,-49
29,-68,131,-49
30,20,-74,16
31,20,3,-100
32,20,3,-100
33,-58,119,1
34,-58,119,1
35,71,-145,48
36,-17,69,-65
37,-17,69,-65
38,-42,-125,119
39,12,-28,27
40,12,-28,27
41,-64,-1,-59
42,-64,-1,-59
43,-25,-53,103
44,80,25,-146
45,80,25,-146
46,-27,-45,65
47,39,44,6
48,39,44,6
49,72,5,-55
50,72,5,-55
51,-50,13,119
52,20,-18,-120
53,20,-18,-120
54,-56,8,7
55,-56,8,7
56,-28,-15,43
57,6,-3,-43
58,6,-3,-43
59,-46,9,66
60,11,-28,-8
61,11,-28,-8
62,-9,89,-85
63,-9,89,-85
64,-18,-77,93
65,-21,36,-15
66,-21,36,-15
67,-1,39,-65
68,23,-98,91
69,23,-98,91
70,-25,110,-136
71,-25,110,-136
72,-27,-86,95
73,11,7,-9
74,11,7,-9
75,6,33,-42
76,-21,-26,100
77,-21,-26,100
78,54,-18,-105
79,54,-18,-105
80,-71,34,145
81,15,-42,-62
82,15,-42,-62
83,21,6,1
84,-39,55,94
85,-39,55,94
86,102,-71,-31
87,102,-71,-31
88,-66,148,-34
89,34,-91,15
90,34,-91,15
91,-2,99,-116
92,-84,-16,13
93,-84,-16,13
94,6,-48,6
95,6,-48,6
96,-29,91,-85
97,30,-122,150
98,30,-122,150
99,-21,37,-106
100,-8,-68,57
101,-8,-68,57
102,-19,-13,107
103,-19,-13,107
104,36,43,-154
105,-39,-17,100
106,-39,-17,100
107,33,2,-80
108,-49,33,-25
109,-49,33,-25
110,-6,-16,71
111,-6,-16,71
112,41,-21,-112
113,-41,70,27
114,-41,70,27
115,3,-106,36
116,-2,73,-39
117,-2,73,-39
118,-27,-13,55
119,-27,-13,55
120,18,-1,-23
121,-19,106,-40
122,-19,106,-40
123,-20,-102,88
124,59,-1,-82
125,59,-1,-82
126,-69,52,54
127,-69,52,54
128,27,-89,-51
129,-30,60,-58
130,-30,60,-58
131,-14,-6,153
132,-14,-6,153
133,63,6,-92
134,-49,36,15
135,-49,36,15
136,-44,-3,35
137,114,-28,-54
138,114,-28,-54
139,-51,37,113
140,-51,37,113
141,30,-53,-79
142,13,64,-17
143,13,64,-17
144,-21,-29,77
145,25,-30,-14
146,25,-30,-14
147,-55,7,37
148,-55,7,37
149,24,-107,8
150,-33,95,-120
151,-33,95,-120
152,9,-51,114
153,-4,17,-10
154,-4,17,-10
155,-16,65,-98
156,-16,65,-98
157,-24,-52,52
158,32,91,-115
159,32,91,-115
160,-14,-69,89
161,30,-18,29
162,30,-18,29
163,49,13,-91
164,49,13,-91
165,-67,12,52
166,28,-5,-115
167,28,-5,-115
168,-109,100,49
169,28,-80,12
170,28,-80,12
171,2,49,-74
172,2,49,-74
173,-71,38,32
174,52,-43,5
175,52,-43,5
176,3,73,-69
177,4,-64,92
178,4,-64,92
179,48,9,-112
180,48,9,-112
181,25,-12,0
182,-21,-11,105
183,-21,-11,105
184,87,24,-148
185,-24,6,107
186,-24,6,107
187,25,25,-80
188,25,25,-80
