SNO,Xdata,Ydata,Zdata
0,-4,49,-26
1,-4,49,-26
2,-10,-45,-22
3,-10,-45,-22
4,14,-62,-67
5,-26,11,-6
6,-26,11,-6
7,-2,21,-6
8,-3,23,-4
9,-3,23,-4
10,-7,-49,30
11,-7,-49,30
12,-9,-100,0
13,-38,-32,26
14,-38,-32,26
15,24,70,43
16,21,6,-22
17,21,6,-22
18,10,19,-24
19,10,19,-24
20,-3,48,7
21,9,1,3
22,9,1,3
23,13,-24,-3
24,-32,-26,4
25,-32,-26,4
26,-11,-7,26
27,-11,-7,26
28,3,40,-22
29,-6,65,-9
30,-6,65,-9
31,16,-58,29
32,-29,-3,0
33,-29,-3,0
34,-11,54,7
35,-11,54,7
36,13,16,-12
37,-10,29,22
38,-10,29,22
39,24,-89,7
40,24,-89,7
41,-7,93,45
42,40,-10,-13
43,40,-10,-13
44,-21,52,5
45,-26,-33,67
46,-26,-33,67
47,-6,10,1
48,-6,10,1
49,30,-21,-16
50,15,-21,6
51,15,-21,6
52,9,21,52
53,15,64,-23
54,15,64,-23
55,8,0,-31
56,8,0,-31
57,4,-59,44
58,-31,36,1
59,-31,36,1
60,31,-10,-9
61,10,-4,-25
62,10,-4,-25
63,33,-23,-39
64,33,-23,-39
65,8,41,1
66,0,7,15
67,0,7,15
68,-9,-5,-29
69,-42,37,22
70,-42,37,22
71,-29,-4,20
72,-29,-4,20
73,-14,12,39
74,-29,-6,39
75,-29,-6,39
76,-38,52,20
77,20,-27,-34
78,20,-27,-34
79,-6,8,-8
80,-6,8,-8
81,-43,3,32
82,-17,-6,12
83,-17,-6,12
84,8,-15,-63
85,38,-27,-51
86,38,-27,-51
87,-16,22,-4
88,-16,22,-4
89,-6,-25,-2
90,6,20,-25
91,6,20,-25
92,3,1,-28
93,-26,-32,37
94,-26,-32,37
95,4,15,-48
96,4,15,-48
97,-29,-29,6
98,-46,64,9
99,-46,64,9
100,18,-33,-35
101,-21,13,38
102,-21,13,38
103,-1,-14,10
104,-1,-14,10
105,-42,-26,1
106,-29,11,-5
107,-29,11,-5
108,6,-28,-30
109,39,8,32
110,39,8,32
111,37,5,-15
112,37,5,-15
113,4,-22,40
114,-12,8,-7
115,-12,8,-7
116,-13,-21,27
117,-18,-38,-23
118,-18,-38,-23
119,-34,8,18
120,-34,8,18
121,32,-28,21
122,-39,68,-18
123,-39,68,-18
124,22,-42,-33
125,22,-42,-33
126,3,19,-9
127,-7,-1,22
128,-7,-1,22
129,-30,4,-31
130,-12,-4,20
131,-12,-4,20
132,-61,-29,10
133,-61,-29,10
134,5,-8,-33
135,0,-8,-20
136,0,-8,-20
