SNO,Xdata,Ydata,Zdata
0,19,-13,-62
1,19,-13,-62
2,8,22,68
3,8,22,68
4,51,-2,-1
5,-28,22,15
6,-28,22,15
7,-1,-26,-31
8,-22,37,-71
9,-22,37,-71
10,11,-39,-3
11,11,-39,-3
12,-12,21,-37
13,-16,12,1
14,-16,12,1
15,-5,25,-6
16,34,-60,-2
17,34,-60,-2
18,-29,12,-6
19,-29,12,-6
20,-16,-37,14
21,-12,71,-6
22,-12,71,-6
23,-16,-26,-8
24,10,44,-17
25,10,44,-17
26,18,-52,40
27,18,-52,40
28,18,30,38
29,-6,-28,3
30,-6,-28,3
31,1,39,-11
32,20,-72,-16
33,20,-72,-16
34,-28,46,-42
35,-28,46,-42
36,15,-57,-39
37,-10,25,5
38,-10,25,5
39,19,-63,-69
40,19,-63,-69
41,-19,22,-19
42,-3,-33,-38
43,-3,-33,-38
44,-12,42,-25
45,-8,-21,-46
46,-8,-21,-46
47,-30,19,7
48,-30,19,7
49,-13,18,1
50,-3,5,-5
51,-3,5,-5
52,5,19,11
53,17,-55,35
54,17,-55,35
55,-24,21,26
56,-24,21,26
57,-24,-67,-52
58,2,22,-13
59,2,22,-13
60,18,-44,-64
61,-43,49,-12
62,-43,49,-12
63,-32,-54,28
64,-32,-54,28
65,-14,88,11
66,-22,-57,1
67,-22,-57,1
68,11,50,48
69,-3,-56,-24
70,-3,-56,-24
71,-77,28,65
72,-77,28,65
73,20,-56,-68
74,-17,19,-7
75,-17,19,-7
76,15,-55,-5
77,-16,31,25
78,-16,31,25
79,-11,-2,-48
80,-11,-2,-48
81,-9,22,-33
82,-6,-27,-35
83,-6,-27,-35
84,-43,16,-8
85,-32,-16,22
86,-32,-16,22
87,21,10,-26
88,21,10,-26
89,-12,-30,1
90,-18,2,-37
91,-18,2,-37
92,-24,-62,8
93,-12,15,-6
94,-12,15,-6
95,14,-25,-24
96,14,-25,-24
97,-18,-13,32
98,-20,-15,14
99,-20,-15,14
100,-47,-3,28
101,-16,-43,-19
102,-16,-43,-19
103,7,1,-66
104,7,1,-66
105,1,-21,-28
106,-11,4,-39
107,-11,4,-39
108,7,-25,-16
109,-16,-34,46
110,-16,-34,46
111,-11,17,-20
112,-11,17,-20
113,36,-42,-35
114,-20,-3,18
115,-20,-3,18
116,-32,-60,-26
117,-32,-60,-26
118,11,4,-5
119,3,-54,-13
120,3,-54,-13
121,-5,28,24
122,-8,-49,-10
123,-8,-49,-10
