SNO,Xdata,Ydata,Zdata
0,20,-16,26
1,-1,-4,17
2,-1,-4,17
3,1,-30,-35
4,14,-32,12
5,14,-32,12
6,10,-16,6
7,10,-16,6
8,-10,-40,-7
9,-10,0,23
10,-10,0,23
11,-2,-9,13
12,-21,0,-5
13,-21,0,-5
14,-34,4,83
15,-34,4,83
16,-13,6,47
17,-22,-25,-14
18,-22,-25,-14
19,-8,20,9
20,15,3,-6
21,15,3,-6
22,6,4,-24
23,6,4,-24
24,8,-4,-32
25,-2,3,8
26,-2,3,8
27,9,-11,0
28,-13,-4,-30
29,-13,-4,-30
30,-13,-19,-3
31,-13,-19,-3
32,5,-16,7
33,-10,-1,-5
34,-10,-1,-5
35,8,-1,-18
36,-38,-34,-36
37,-38,-34,-36
38,7,17,51
39,7,17,51
40,-30,-9,-47
41,-34,-8,12
42,-34,-8,12
43,-1,-30,-1
44,3,17,10
45,3,17,10
46,24,-8,-11
47,24,-8,-11
48,-13,11,10
49,-36,-19,8
50,-36,-19,8
51,13,-2,31
52,13,-2,31
53,9,-14,-32
54,7,-7,49
55,7,-7,49
56,4,-24,-7
57,-1,2,48
58,-1,2,48
59,6,-14,1
60,6,-14,1
61,1,-6,34
62,-9,-21,2
63,-9,-21,2
64,-8,-14,-51
65,4,12,-20
66,4,12,-20
67,-12,-44,49
68,-12,-44,49
69,36,3,23
70,47,-28,-81
71,47,-28,-81
72,-2,16,18
73,60,25,-59
74,60,25,-59
75,-39,-109,76
76,-39,-109,76
77,30,75,7
78,110,-104,-194
79,110,-104,-194
80,-89,113,147
81,76,-107,110
82,76,-107,110
83,25,78,-185
84,25,78,-185
85,-70,15,139
86,10,-141,59
87,10,-141,59
88,-40,161,-60
89,31,-56,61
90,31,-56,61
91,4,-52,11
92,4,-52,11
93,-3,114,-90
94,-12,-71,-5
95,-12,-71,-5
96,53,27,91
97,34,-31,-117
98,34,-31,-117
99,14,4,48
100,14,4,48
101,43,-48,-32
102,-34,17,-92
103,-34,17,-92
104,-16,-82,74
105,4,-9,-11
106,4,-9,-11
107,-47,31,40
108,-47,31,40
109,-40,28,59
110,3,-106,-51
111,3,-106,-51
112,-68,123,55
113,8,-20,36
114,8,-20,36
115,-44,-45,-34
116,-44,-45,-34
117,-12,68,-36
118,54,-64,5
119,54,-64,5
120,-13,14,40
121,37,-1,-50
122,37,-1,-50
123,8,-32,2
124,8,-32,2
125,-47,46,18
126,61,14,-50
127,61,14,-50
128,-20,-7,59
129,-20,-7,59
130,-17,2,60
131,14,6,10
132,14,6,10
133,-49,47,-2
134,9,-35,-17
135,9,-35,-17
136,-39,25,-10
137,-39,25,-10
138,-54,37,-4
139,29,29,-32
140,29,29,-32
141,25,-14,-18
142,-3,20,29
143,-3,20,29
144,4,-61,7
145,4,-61,7
146,-36,16,33
147,-51,-42,44
148,-51,-42,44
149,20,-56,23
150,19,-22,11
151,19,-22,11
152,21,-15,30
153,21,-15,30
154,15,-31,-21
155,2,47,10
156,2,47,10
157,-4,11,60
158,-28,-43,-1
159,-28,-43,-1
160,-11,-4,-16
161,-11,-4,-16
162,-26,-13,3
163,-33,-29,-48
164,-33,-29,-48
165,-27,12,10
166,45,-34,16
167,45,-34,16
168,-9,-18,50
169,-9,-18,50
170,-18,22,12
171,-7,-49,4
172,-7,-49,4
173,5,-3,-29
174,25,-13,-4
175,25,-13,-4
176,-4,-49,-22
177,-4,-49,-22
178,-11,7,-11
179,-1,28,-56
180,-1,28,-56
181,34,-23,-53
182,13,-2,25
183,13,-2,25
184,28,-2,71
185,28,-2,71
186,23,-22,38
187,11,-17,21
188,11,-17,21
189,-18,-11,31
190,0,-24,6
191,0,-24,6
192,5,-9,10
193,5,-9,10
194,16,-6,26
195,14,-22,8
196,14,-22,8
197,27,-21,-50
198,43,-11,-9
199,43,-11,-9
200,27,-33,-26
201,27,-33,-26
202,1,-31,15
203,-9,35,12
204,-9,35,12
205,16,-21,18
206,18,-2,7
207,18,-2,7
208,26,-39,23
209,26,-39,23
210,23,-23,9
211,9,-36,-12
212,9,-36,-12
213,13,8,-36
214,13,8,-36
215,40,-2,17
216,-8,-21,16
217,-8,-21,16
218,7,-36,5
219,22,-47,14
220,22,-47,14
221,12,-24,-32
222,12,-24,-32
223,34,-18,26
224,18,11,-37
225,18,11,-37
226,6,9,-31
227,23,-25,-44
228,23,-25,-44
229,-18,41,-87
230,-18,41,-87
231,-8,-26,-8
232,-5,-34,-17
233,-5,-34,-17
234,-17,10,-27
235,-20,30,-30
236,-20,30,-30
237,-30,-16,-70
238,-30,-16,-70
239,-24,-8,-2
240,-5,-18,16
241,-5,-18,16
242,-9,-25,-17
243,17,26,-51
244,17,26,-51
245,-6,-2,-51
246,-6,-2,-51
247,15,49,-26
248,-4,6,-2
249,-4,6,-2
250,-17,34,36
251,14,-18,14
252,14,-18,14
253,-22,-9,-46
254,-22,-9,-46
255,1,-35,-19
256,12,-17,-1
257,12,-17,-1
258,-11,-3,-9
259,1,10,67
260,1,10,67
261,12,-12,-3
262,12,-12,-3
263,4,-2,0
264,-29,-16,0
265,-29,-16,0
266,-23,-47,-41
267,16,0,17
268,16,0,17
269,9,-29,-38
270,9,-29,-38
271,-21,-7,3
272,-7,-35,-33
273,-7,-35,-33
274,-20,24,-43
275,-5,-2,22
276,-5,-2,22
