SNO,Xdata,Ydata,Zdata
0,16,22,86
1,16,22,86
2,-40,14,-32
3,36,-42,-8
4,36,-42,-8
5,-47,82,92
6,-47,82,92
7,0,-37,-85
8,7,47,72
9,7,47,72
10,-32,10,-56
11,-32,10,-56
12,-20,-57,27
13,33,44,22
14,33,44,22
15,-1,-40,-55
16,-1,8,13
17,-1,8,13
18,-5,-50,3
19,-5,-50,3
20,-22,-26,21
21,20,-1,-20
22,20,-1,-20
23,-48,53,11
24,43,-9,-70
25,43,-9,-70
26,-5,42,46
27,-5,42,46
28,-16,7,-26
29,27,-21,8
30,27,-21,8
31,-2,38,22
32,11,-93,-72
33,11,-93,-72
34,-11,41,121
35,-11,41,121
36,7,-51,-42
37,-11,22,-12
38,-11,22,-12
39,-14,23,-5
40,-11,-56,12
41,-11,-56,12
42,-21,26,16
43,-21,26,16
44,-36,-57,6
45,12,-10,-38
46,12,-10,-38
47,1,9,41
48,-28,-9,-8
49,-28,-9,-8
50,33,-1,-58
51,33,-1,-58
52,-3,18,92
53,13,1,-38
54,13,1,-38
55,2,-5,69
56,-12,32,-38
57,-12,32,-38
58,78,-58,-58
59,78,-58,-58
60,4,51,80
61,32,-53,-90
62,32,-53,-90
63,12,42,100
64,-26,-27,-24
65,-26,-27,-24
66,-14,9,-46
67,-14,9,-46
68,-20,23,67
69,-11,-54,-7
70,-11,-54,-7
71,21,47,45
72,-1,-52,-7
73,-1,-52,-7
74,4,-4,-48
75,4,-4,-48
76,56,7,50
77,-47,31,29
78,-47,31,29
79,28,-23,16
80,3,23,-17
81,3,23,-17
82,-68,26,-68
83,-68,26,-68
84,13,-22,70
85,0,40,21
86,0,40,21
87,39,-44,-123
88,39,-44,-123
89,-5,28,22
90,-21,-23,-79
91,-21,-23,-79
92,28,-18,2
93,19,19,-8
94,19,19,-8
95,29,15,-86
96,29,15,-86
97,40,49,50
98,-23,-52,-36
99,-23,-52,-36
100,-1,16,31
101,44,12,-14
102,44,12,-14
103,-48,-28,-30
104,-48,-28,-30
105,53,-5,-22
106,-62,-10,55
107,-62,-10,55
108,2,-12,-16
109,53,14,-53
110,53,14,-53
111,-63,60,4
112,-63,60,4
113,52,-13,13
114,-53,56,67
115,-53,56,67
116,-27,-18,-104
117,43,9,2
118,43,9,2
119,-45,15,-26
120,-45,15,-26
121,-6,-32,-9
122,13,46,30
123,13,46,30
124,-10,-41,-82
125,20,34,1
126,20,34,1
127,-21,11,-65
128,-21,11,-65
129,-37,-50,77
130,5,13,-7
131,5,13,-7
132,-20,-4,-22
133,-15,-18,-15
134,-15,-18,-15
135,6,11,60
136,6,11,60
137,7,39,-72
138,7,-30,-3
139,7,-30,-3
140,-27,-4,38
141,31,1,-66
142,31,1,-66
143,-5,3,63
144,-5,3,63
145,-20,-24,0
146,7,-10,-46
147,7,-10,-46
148,-13,41,-2
149,-5,-88,-16
150,-5,-88,-16
151,-12,62,50
152,-12,62,50
153,-11,-71,-8
154,7,43,-10
155,7,43,-10
156,-12,35,2
157,-57,-50,77
158,-57,-50,77
159,37,18,4
160,37,18,4
161,7,32,26
162,-4,7,-42
163,-4,7,-42
164,23,-20,-5
165,23,-20,-5
166,-41,2,20
167,59,-27,-56
168,59,-27,-56
169,-41,6,59
170,-33,17,-66
171,-33,17,-66
172,-9,-28,45
173,-9,-28,45
174,-32,15,55
175,31,-53,-77
176,31,-53,-77
177,-8,53,70
178,-9,-54,-44
179,-9,-54,-44
180,22,63,-6
181,22,63,-6
182,-9,-33,-24
183,-4,22,-52
184,-4,22,-52
185,25,7,30
186,-42,-9,15
187,-42,-9,15
188,7,15,27
189,7,15,27
190,34,-18,-11
191,-39,26,-25
192,-39,26,-25
193,44,-43,27
194,-20,-5,69
195,-20,-5,69
196,22,-53,-45
197,22,-53,-45
198,33,11,21
199,-49,39,-66
200,-49,39,-66
201,12,-46,0
202,-11,49,38
203,-11,49,38
204,-25,-134,-9
205,-25,-134,-9
206,26,167,-95
207,-24,-135,-29
208,-24,-135,-29
209,-9,109,71
210,74,-129,-25
211,74,-129,-25
212,-22,115,29
213,-22,115,29
214,18,-82,-108
215,-25,80,35
216,-25,80,35
217,-4,-66,-55
218,62,-51,38
219,62,-51,38
220,-48,9,37
221,-48,9,37
222,54,-49,-25
223,-43,14,109
224,-43,14,109
225,21,-41,-74
226,28,-22,15
227,28,-22,15
228,-46,110,11
229,-46,110,11
230,-20,-80,-39
231,-35,20,107
232,-35,20,107
233,20,-74,-129
234,6,52,48
235,6,52,48
236,-20,51,-21
237,-20,51,-21
238,-25,-97,-45
239,45,45,72
240,45,45,72
241,-30,-56,-50
242,2,39,-24
243,2,39,-24
244,25,-41,36
245,25,-41,36
246,-39,53,0
247,30,-51,10
248,30,-51,10
249,-37,75,-36
250,-37,75,-36
251,-3,-72,-94
252,-16,40,46
253,-16,40,46
254,-29,-35,-36
255,13,38,9
256,13,38,9
257,2,33,40
258,2,33,40
259,20,4,-52
260,-8,4,71
261,-8,4,71
262,-23,1,-38
263,7,-1,-26
264,7,-1,-26
265,-19,59,-1
266,-19,59,-1
267,-12,-60,-40
268,9,59,22
269,9,59,22
270,21,-88,-69
271,-3,79,-37
272,-3,79,-37
273,25,-44,-34
274,25,-44,-34
275,-68,41,50
276,33,-38,21
277,33,-38,21
278,-2,-6,78
279,-13,16,-40
280,-13,16,-40
281,16,-5,-31
282,16,-5,-31
283,-60,17,20
284,65,-31,-58
285,65,-31,-58
286,-1,62,103
287,-35,-23,-16
288,-35,-23,-16
289,6,-13,49
290,6,-13,49
291,-35,20,20
292,5,6,-69
293,5,6,-69
294,10,47,76
295,12,-30,-15
296,12,-30,-15
297,24,12,46
298,24,12,46
299,13,-60,26
300,-24,16,-28
301,-24,16,-28
302,56,-12,-13
303,-28,-7,12
304,-28,-7,12
305,-6,-55,-54
306,-6,-55,-54
307,34,1,-24
308,-56,22,16
309,-56,22,16
310,71,-45,-17
311,-31,34,71
312,-31,34,71
313,26,-71,-45
314,26,-71,-45
315,11,30,18
316,-44,37,-74
317,-44,37,-74
318,-1,-75,-16
319,-9,38,5
320,-9,38,5
321,-4,-40,-66
322,-4,-40,-66
323,18,-7,16
324,13,-10,28
325,13,-10,28
326,-7,-16,112
327,-7,-16,112
328,41,4,-12
329,-35,-18,52
330,-35,-18,52
331,16,-30,-36
332,8,-8,37
333,8,-8,37
334,3,-10,47
335,3,-10,47
336,44,-51,-27
337,-51,55,6
338,-51,55,6
339,0,-70,-64
340,-43,33,77
341,-43,33,77
342,-10,-11,-42
343,-10,-11,-42
344,-8,31,-20
345,-55,48,8
346,-55,48,8
347,0,-31,-27
348,5,60,37
349,5,60,37
350,-19,-40,-35
351,-19,-40,-35
352,8,-13,-15
353,-4,14,10
354,-4,14,10
355,-47,-25,-8
356,53,15,23
357,53,15,23
358,15,-30,2
359,15,-30,2
360,-17,4,-109
361,1,-2,52
362,1,-2,52
363,-58,16,39
364,34,-57,-50
365,34,-57,-50
366,-23,12,35
367,-23,12,35
368,1,-64,-75
369,-18,8,47
370,-18,8,47
371,-57,5,-6
372,-6,-13,-20
373,-6,-13,-20
374,-33,31,53
375,-33,31,53
376,-14,-67,-45
377,5,35,77
378,5,35,77
379,38,-38,-21
380,-13,23,-11
381,-13,23,-11
382,25,16,37
383,25,16,37
384,-33,-23,-3
385,-4,6,34
386,-4,6,34
387,23,-31,-12
388,-60,13,-69
389,-60,13,-69
390,62,-10,-35
391,62,-10,-35
392,-60,23,46
393,1,-25,-92
394,1,-25,-92
395,22,-22,34
396,-9,-15,-10
397,-9,-15,-10
398,28,-33,41
399,28,-33,41
400,-10,46,91
401,2,-25,-78
402,2,-25,-78
403,30,32,43
404,30,32,43
405,-45,4,-79
406,-17,-102,-4
407,-17,-102,-4
408,10,23,-21
409,1,-43,-110
410,1,-43,-110
411,-6,-15,117
412,-6,-15,117
413,-27,17,-28
414,-19,3,-54
415,-19,3,-54
416,56,23,-36
417,-69,19,-77
418,-69,19,-77
419,5,-50,160
420,5,-50,160
421,56,100,-21
422,-14,10,-122
423,-14,10,-122
424,8,-83,233
425,39,148,-236
426,39,148,-236
427,-10,-46,-31
428,-10,-46,-31
429,-29,40,90
430,26,-135,-198
431,26,-135,-198
432,-21,146,70
433,22,-93,33
434,22,-93,33
435,-75,-10,-8
436,-75,-10,-8
437,5,102,-57
438,-20,-120,31
439,-20,-120,31
440,-11,148,-90
441,11,-83,2
442,11,-83,2
443,-53,15,68
444,-53,15,68
445,80,1,-84
446,-48,-2,14
447,-48,-2,14
448,82,-78,-40
449,18,63,0
450,18,63,0
451,-50,43,72
452,-50,43,72
453,78,-99,-82
454,-73,110,6
455,-73,110,6
456,-14,-19,-27
457,6,-68,18
458,6,-68,18
459,-65,71,25
460,-65,71,25
461,38,-38,-94
462,-15,24,49
463,-15,24,49
464,-55,-7,-70
465,24,25,2
466,24,25,2
467,-70,-35,36
468,-70,-35,36
469,-4,24,-77
470,58,-32,5
471,58,-32,5
472,-84,17,78
473,75,-57,-24
474,75,-57,-24
475,33,56,27
476,33,56,27
477,-23,7,-36
478,59,-33,32
479,59,-33,32
480,-82,48,43
481,-82,48,43
482,-3,-17,-47
483,-23,24,47
484,-23,24,47
485,-49,11,7
486,14,-20,89
487,14,-20,89
488,1,4,4
489,1,4,4
490,-18,5,-37
491,23,-20,-9
492,23,-20,-9
493,-36,-9,-38
494,13,-19,105
495,13,-19,105
496,35,-78,-20
497,35,-78,-20
498,-35,11,-43
499,40,3,25
500,40,3,25
501,-62,0,25
502,7,4,-15
503,7,4,-15
504,43,49,28
505,43,49,28
506,-59,35,-49
507,22,-15,-48
508,22,-15,-48
509,-46,25,54
510,-9,-69,-24
511,-9,-69,-24
512,-33,12,30
513,-33,12,30
514,-39,53,-129
515,14,-48,18
516,14,-48,18
517,-8,48,59
518,11,-45,-44
519,11,-45,-44
520,46,-23,3
521,46,-23,3
522,15,24,-37
523,-28,-26,14
524,-28,-26,14
525,35,-31,-5
526,-18,17,-2
527,-18,17,-2
528,35,-27,-36
529,35,-27,-36
530,-4,43,38
531,-25,-5,-30
532,-25,-5,-30
533,38,-43,9
534,-57,19,69
535,-57,19,69
536,5,-2,-75
537,5,-2,-75
538,-40,44,109
539,-4,-32,-39
540,-4,-32,-39
541,36,23,-29
542,17,70,79
543,17,70,79
544,4,-92,-48
545,4,-92,-48
546,-40,65,37
547,-30,-50,-6
548,-30,-50,-6
549,10,18,-35
550,8,11,57
551,8,11,57
552,-32,-21,-29
553,-32,-21,-29
554,64,15,-6
555,17,19,-39
556,17,19,-39
557,-8,-14,-64
558,-8,-14,-64
559,25,-12,42
560,-38,15,34
561,-38,15,34
562,22,-43,-44
563,-11,27,54
