SNO,Xdata,Ydata,Zdata
0,46,-104,44
1,46,-104,44
2,3,23,46
3,92,-55,-181
4,92,-55,-181
5,-89,129,31
6,-49,-49,33
7,-49,-49,33
8,-22,-24,110
9,-22,-24,110
10,2,-30,-156
11,-8,1,-32
12,-8,1,-32
13,-32,98,15
14,3,-164,42
15,3,-164,42
16,7,33,36
17,7,33,36
18,70,-27,-171
19,-87,106,-1
20,-87,106,-1
21,24,14,-15
22,24,14,-15
23,-38,-66,121
24,23,-1,-22
25,23,-1,-22
26,20,-14,-85
27,-100,126,17
28,-100,126,17
29,41,-144,30
30,41,-144,30
31,-43,74,96
32,85,-101,-209
33,85,-101,-209
34,-34,132,22
35,0,27,-33
36,0,27,-33
37,14,-101,152
38,14,-101,152
39,44,39,-10
40,20,-93,-152
41,20,-93,-152
42,-27,125,91
43,-26,-85,13
44,-26,-85,13
45,-20,-9,135
46,-20,-9,135
47,96,-37,-151
48,-73,53,2
49,-73,53,2
50,11,63,52
51,-8,-101,83
52,-8,-101,83
53,-19,1,-23
54,-19,1,-23
55,120,-55,-111
56,-97,163,6
57,-97,163,6
58,20,-128,-20
59,-38,22,139
60,-38,22,139
61,5,-65,-194
62,5,-65,-194
63,-29,63,54
64,-76,144,-29
65,-76,144,-29
66,9,-190,54
67,-1,90,112
68,-1,90,112
69,43,-98,-198
70,43,-98,-198
71,-54,105,72
72,4,-67,22
73,4,-67,22
74,-12,-57,56
75,137,21,-85
76,137,21,-85
77,-11,13,-78
78,-11,13,-78
79,-51,60,45
80,18,-114,96
81,18,-114,96
82,-24,29,-10
83,109,-95,-129
84,109,-95,-129
85,-114,145,92
86,-114,145,92
87,-22,-47,4
88,-9,-64,154
89,-9,-64,154
90,-19,3,-222
91,3,1,-42
92,3,1,-42
93,-80,153,45
94,-80,153,45
95,-12,-196,51
96,-5,132,56
97,-5,132,56
98,44,-109,-284
99,44,-109,-284
100,-99,102,133
101,62,-21,-21
102,62,-21,-21
103,-44,-107,88
104,70,21,26
105,70,21,26
106,60,-57,-159
107,60,-57,-159
108,-103,93,57
109,58,-103,62
110,58,-103,62
111,-91,11,31
112,83,-45,-62
113,83,-45,-62
114,-1,87,-142
115,-1,87,-142
116,-154,91,-48
117,50,-311,359
118,50,-311,359
119,37,168,-285
120,-2,-125,-56
121,-2,-125,-56
122,-101,140,188
123,-101,140,188
124,-26,-110,-192
125,25,109,182
126,25,109,182
127,113,-171,-140
128,-103,166,-74
129,-103,166,-74
130,-8,-39,7
131,-8,-39,7
132,-31,-33,150
133,57,20,-66
134,57,20,-66
135,37,-40,-10
136,-86,181,58
137,-86,181,58
138,36,-106,-7
139,36,-106,-7
140,-40,28,88
141,136,-53,-186
142,136,-53,-186
143,-25,49,59
144,-94,121,58
145,-94,121,58
146,74,-275,4
147,74,-275,4
148,2,189,-1
149,74,-84,-99
150,74,-84,-99
151,-49,80,126
152,-23,-1,-57
153,-23,-1,-57
154,-10,-90,92
155,-10,-90,92
156,40,28,-103
157,-26,2,-61
158,-26,2,-61
159,1,34,101
160,-15,-53,141
161,-15,-53,141
162,10,38,-51
163,10,38,-51
164,80,-71,-71
165,-129,172,69
166,-129,172,69
167,54,-165,-7
168,-27,58,132
169,-27,58,132
170,50,-83,-115
171,50,-83,-115
172,11,-14,-34
173,-54,120,34
174,-54,120,34
175,-23,-180,39
176,-23,-180,39
177,29,65,10
178,6,-43,-178
179,6,-43,-178
180,-77,54,44
181,-2,-27,-10
182,-2,-27,-10
183,-41,-4,58
184,-41,-4,58
185,124,12,-119
186,-26,-30,-92
187,-26,-30,-92
188,-51,56,29
189,108,-129,89
