SNO,Xdata,Ydata,Zdata
13987,-17,-57,-26
13988,-43,10,71
13989,-2,-23,-53
13990,-2,-23,-53
13991,-16,-36,27
13992,15,-72,72
13993,15,-72,72
13994,23,-3,-46
13995,23,-3,-46
13996,-40,21,-24
13997,-10,-10,22
13998,-10,-10,22
13999,-17,-27,-11
14000,-36,-1,30
14001,-36,-1,30
14002,8,-36,0
14003,8,-36,0
14004,-16,11,-51
14005,-21,10,-3
14006,-21,10,-3
14007,26,1,2
14008,2,0,-26
14009,2,0,-26
14010,-34,-4,14
14011,-34,-4,14
14012,29,-84,7
14013,4,-19,12
14014,4,-19,12
14015,-10,-8,-21
14016,-4,-26,7
14017,-4,-26,7
14018,-19,-18,-52
14019,-19,-18,-52
14020,4,-10,-33
14021,-43,-77,-1
14022,-43,-77,-1
14023,-42,10,-6
14024,-8,18,38
14025,-8,18,38
14026,-6,-7,-28
14027,-6,-7,-28
14028,-7,-33,-33
14029,-37,-39,-7
14030,-37,-39,-7
14031,-9,-24,-7
14032,1,-3,-11
14033,1,-3,-11
14034,0,-20,-8
14035,0,-20,-8
14036,-31,-3,14
14037,2,12,0
14038,2,12,0
14039,-27,-25,-59
14040,-27,-25,-59
14041,-4,-34,-27
14042,17,-43,-27
14043,17,-43,-27
14044,-26,-11,-58
14045,6,4,8
14046,6,4,8
14047,-10,-43,-41
14048,-10,-43,-41
14049,-16,-30,-23
14050,-15,-2,-28
14051,-15,-2,-28
14052,-17,-20,19
14053,-26,-48,16
14054,-26,-48,16
14055,3,-35,0
14056,3,-35,0
14057,24,-1,58
14058,25,28,10
14059,25,28,10
14060,48,-9,-31
14061,-21,-52,-5
14062,-21,-52,-5
14063,12,-12,23
14064,12,-12,23
14065,-9,16,-104
14066,-30,-12,117
14067,-30,-12,117
14068,104,-9,-43
14069,-29,12,-34
14070,-29,12,-34
14071,-4,-32,59
14072,-4,-32,59
14073,-43,-112,5
14074,4,67,20
14075,4,67,20
14076,20,-147,-77
14077,-59,86,40
14078,-59,86,40
14079,-4,-131,-85
14080,-4,-131,-85
14081,-15,115,-6
14082,5,-123,24
14083,5,-123,24
14084,-4,23,3
14085,26,-119,3
14086,26,-119,3
14087,-3,69,-31
14088,-3,69,-31
14089,-10,-101,19
14090,-11,51,-71
14091,-11,51,-71
14092,-4,-56,-54
14093,-12,77,13
14094,-12,77,13
14095,-14,-114,35
14096,-14,-114,35
14097,-12,25,-29
14098,49,-21,-18
14099,49,-21,-18
14100,-36,19,24
14101,22,-50,-39
14102,22,-50,-39
14103,-35,-14,27
14104,-35,-14,27
14105,24,-53,13
14106,6,-12,-1
14107,6,-12,-1
14108,25,-55,-35
14109,1,-44,36
14110,1,-44,36
14111,38,-53,-29
14112,38,-53,-29
14113,-27,-48,-8
14114,-7,-1,15
14115,-7,-1,15
14116,3,-39,30
14117,3,-39,30
14118,-3,35,-3
14119,1,-39,-4
14120,1,-39,-4
14121,-21,-8,-10
14122,0,-46,18
14123,0,-46,18
14124,16,30,20
14125,16,30,20
14126,11,-65,-16
14127,-2,11,-21
14128,-2,11,-21
14129,20,-66,13
14130,-27,-22,27
14131,-27,-22,27
14132,12,-58,13
14133,12,-58,13
14134,0,-19,-47
14135,0,-75,0
14136,0,-75,0
14137,-8,6,15
14138,5,-51,-9
14139,5,-51,-9
14140,-11,-40,8
14141,-11,-40,8
14142,-7,-51,3
14143,-16,-11,-19
14144,-16,-11,-19
14145,0,14,-3
14146,18,-20,-28
14147,18,-20,-28
14148,-12,-28,31
14149,-12,-28,31
14150,-24,-16,-10
14151,-7,-49,-24
14152,-7,-49,-24
14153,-21,-13,-16
14154,-15,-33,11
14155,-15,-33,11
14156,6,2,70
14157,6,2,70
14158,3,-13,-48
14159,-7,-8,-23
14160,-7,-8,-23
14161,0,-34,-6
14162,33,-27,-6
14163,33,-27,-6
14164,34,12,-14
14165,34,12,-14
14166,7,-22,1
14167,-37,-6,-15
14168,-37,-6,-15
14169,-27,-63,-33
14170,-40,-9,6
14171,-40,-9,6
14172,-16,-40,-58
14173,-16,-40,-58
14174,-11,-1,-3
14175,-12,-6,-32
14176,-12,-6,-32
14177,3,-39,-10
14178,-15,24,-20
14179,-15,24,-20
14180,-12,-57,52
14181,-12,-57,52
14182,-17,-9,104
14183,16,-34,-37
14184,16,-34,-37
14185,10,-25,7
14186,-6,-49,-53
14187,-6,-49,-53
14188,-28,-34,-3
14189,-28,-34,-3
14190,3,4,-10
14191,6,-31,-40
14192,6,-31,-40
14193,-12,-22,24
14194,-29,-22,-26
14195,-29,-22,-26
14196,-21,-39,-12
14197,-21,-39,-12
14198,0,-22,-34
14199,-5,-16,-40
14200,-5,-16,-40
14201,6,-8,13
14202,6,-8,13
14203,26,-38,12
14204,6,-78,-14
14205,6,-78,-14
14206,14,-13,8
14207,-9,-18,-14
14208,-9,-18,-14
14209,-14,-27,61
14210,-14,-27,61
14211,0,-15,-29
14212,25,-18,-12
14213,25,-18,-12
14214,15,-18,5
14215,-4,-8,23
14216,-4,-8,23
14217,-29,-21,10
14218,-29,-21,10
14219,35,-27,16
14220,8,-20,9
14221,8,-20,9
14222,7,-39,16
14223,34,-11,1
14224,34,-11,1
14225,15,-19,-38
