SNO,Xdata,Ydata,Zdata
4473,17,6,-57
4474,17,6,-57
4475,16,-4,-57
4476,16,-4,-57
4477,-14,3,-56
4478,-21,34,-82
4479,-21,34,-82
4480,-11,-17,-44
4481,-29,45,-91
4482,-29,45,-91
4483,9,-45,-14
4484,9,-45,-14
4485,2,46,-58
4486,45,-38,-38
4487,45,-38,-38
4488,-12,59,-124
4489,-12,59,-124
4490,5,-104,-59
4491,4,66,7
4492,4,66,7
4493,12,-25,-75
4494,-19,32,-39
4495,-19,32,-39
4496,40,-34,-115
4497,40,-34,-115
4498,-21,33,-72
4499,16,-21,-73
4500,16,-21,-73
4501,-17,20,-46
4502,-33,-7,-50
4503,-33,-7,-50
4504,-59,12,-71
4505,-59,12,-71
4506,-11,-40,-106
4507,6,-2,-39
4508,6,-2,-39
4509,15,-35,-62
4510,-20,-7,-54
4511,-20,-7,-54
4512,19,-39,-32
4513,19,-39,-32
4514,-7,0,-107
4515,31,-30,-75
4516,31,-30,-75
4517,-28,51,-85
4518,-5,57,-111
4519,-5,57,-111
4520,-8,11,-54
4521,-8,11,-54
4522,-28,25,-89
4523,0,19,-76
4524,0,19,-76
4525,-50,-1,-73
4526,-24,3,-45
4527,-24,3,-45
4528,-16,18,-77
4529,-16,18,-77
4530,-14,13,-37
4531,15,-41,-14
4532,15,-41,-14
4533,11,4,-58
4534,16,-18,-37
4535,16,-18,-37
4536,-11,16,-62
4537,-11,16,-62
4538,6,-4,-92
4539,-28,19,-46
4540,-28,19,-46
4541,9,-8,-100
4542,-43,31,-77
4543,-43,31,-77
4544,35,-13,-100
4545,35,-13,-100
4546,10,23,-33
4547,-16,25,-40
4548,-16,25,-40
4549,14,11,-61
4550,9,-18,-35
4551,9,-18,-35
4552,-21,-34,-19
4553,-21,-34,-19
4554,9,-12,-47
4555,0,13,-10
4556,0,13,-10
4557,3,47,-85
4558,-11,2,-78
4559,-11,2,-78
4560,25,-2,-23
4561,25,-2,-23
4562,1,12,-70
4563,-5,-30,-11
4564,-5,-30,-11
4565,-30,32,-65
4566,29,-67,-87
4567,29,-67,-87
4568,-7,27,-56
4569,-7,27,-56
4570,52,-18,-58
4571,-4,-12,-23
4572,-4,-12,-23
4573,-19,-5,-53
4574,-19,-5,-53
4575,-3,-33,-35
4576,-2,17,-24
4577,-2,17,-24
4578,-32,2,-70
4579,-13,48,-74
4580,-13,48,-74
4581,6,14,-33
4582,6,14,-33
4583,-38,3,-62
4584,-5,39,-36
4585,-5,39,-36
4586,1,-17,-111
4587,-13,21,-79
4588,-13,21,-79
4589,19,-31,-26
4590,19,-31,-26
4591,-22,32,-93
4592,-4,-30,-109
4593,-4,-30,-109
4594,-9,10,-61
4595,25,4,-21
4596,25,4,-21
4597,0,-6,-40
4598,0,-6,-40
4599,-8,52,-102
4600,29,-27,-58
4601,29,-27,-58
4602,10,-8,-5
4603,12,-13,-74
4604,12,-13,-74
4605,0,-56,19
4606,0,-56,19
4607,-5,57,-74
4608,21,-11,-140
4609,21,-11,-140
4610,-21,38,-60
4611,23,-4,-122
4612,23,-4,-122
4613,-4,-140,65
4614,-4,-140,65
4615,7,126,-67
4616,88,-32,-223
4617,88,-32,-223
4618,-109,-7,41
4619,57,-29,-7
4620,57,-29,-7
4621,67,59,-343
4622,67,59,-343
4623,-75,13,92
4624,41,-126,-14
4625,41,-126,-14
4626,-50,190,-233
4627,116,-140,49
4628,116,-140,49
4629,-59,28,21
4630,-59,28,21
4631,-30,86,-195
4632,57,-178,69
4633,57,-178,69
4634,-90,187,-68
4635,63,-110,-196
4636,63,-110,-196
4637,-18,-15,25
4638,-18,-15,25
4639,-19,112,-95
4640,37,-91,-87
4641,37,-91,-87
4642,-19,13,21
4643,23,50,-137
4644,23,50,-137
4645,-25,122,-29
4646,-25,122,-29
4647,-4,90,-67
4648,5,-262,-95
4649,5,-262,-95
4650,-29,-101,-38
4651,-29,-101,-38
4652,85,67,-63
4653,-126,292,-32
4654,-126,292,-32
4655,82,-367,-107
4656,-16,78,-8
4657,-16,78,-8
4658,-38,224,-64
4659,-38,224,-64
4660,66,-234,-61
4661,-118,14,-14
4662,-118,14,-14
4663,38,-47,-51
4664,7,159,-90
4665,7,159,-90
4666,-78,-33,-103
4667,-78,-33,-103
4668,21,-118,-3
4669,-4,115,-79
4670,-4,115,-79
4671,-12,15,-61
4672,13,-61,-17
4673,13,-61,-17
4674,18,75,-137
4675,18,75,-137
4676,4,62,-16
4677,11,-25,-16
4678,11,-25,-16
4679,13,-39,-128
4680,-22,164,-19
4681,-22,164,-19
4682,-38,167,-59
4683,-38,167,-59
4684,-75,-316,-49
4685,33,-135,7
4686,33,-135,7
4687,4,207,-122
4688,-36,114,-30
4689,-36,114,-30
4690,54,-284,-11
4691,54,-284,-11
4692,-13,150,-120
4693,48,83,14
4694,48,83,14
4695,4,-112,43
4696,-16,-138,-75
4697,-16,-138,-75
4698,15,66,-6
4699,15,66,-6
4700,9,120,-93
4701,-51,-55,-98
4702,-51,-55,-98
4703,-35,-61,-31
4704,19,15,-71
4705,19,15,-71
4706,-16,3,29
4707,-16,3,29
4708,-95,35,-95
4709,-25,-23,-80
4710,-25,-23,-80
4711,-43,49,-55
4712,11,-68,-81
4713,11,-68,-81
4714,42,-35,-96
