SNO,Xdata,Ydata,Zdata
0,-33,1024,-148
1,14,-270,98
2,-78,-1207,145
3,-78,-1207,145
4,-11,611,-37
5,-11,611,-37
6,188,551,-146
7,-221,-7,50
8,-221,-7,50
9,81,-804,61
10,154,1583,-24
11,154,1583,-24
12,-304,-1797,202
13,-304,-1797,202
14,166,-381,-81
15,239,954,-114
16,239,954,-114
17,-476,1411,4
18,313,-1953,146
19,313,-1953,146
20,-49,-166,-229
21,-49,-166,-229
22,-148,1164,-22
23,96,248,51
24,96,248,51
25,-21,-1395,175
26,-45,403,-94
27,-45,403,-94
28,169,533,-142
29,169,533,-142
30,-108,365,-5
31,-36,-910,120
32,-36,-910,120
33,194,358,-20
34,-144,73,-47
35,-144,73,-47
36,50,-468,-8
37,50,-468,-8
38,117,-37,-20
39,-215,633,79
40,-215,633,79
41,138,-194,-67
42,-4,-394,-1
43,-4,-394,-1
44,-125,348,-20
45,-125,348,-20
46,80,-14,72
47,-94,-58,33
48,-94,-58,33
49,27,-61,-140
50,2,101,27
51,2,101,27
52,-5,147,-27
53,-5,147,-27
54,0,-131,123
55,97,-167,-81
56,97,-167,-81
57,5,190,-33
58,5,190,-33
59,-27,141,74
60,-9,-209,60
61,-9,-209,60
62,-50,-48,56
63,80,72,-141
64,80,72,-141
65,-74,38,-5
66,-74,38,-5
67,-31,-37,19
68,-13,-85,39
69,-13,-85,39
70,65,140,-58
71,33,-48,-24
72,33,-48,-24
73,-16,0,75
74,-16,0,75
75,-2,-54,95
76,7,72,-29
77,7,72,-29
78,74,-90,-159
79,-116,-12,71
80,-116,-12,71
81,7,29,21
82,7,29,21
83,-15,-48,112
84,19,-17,-81
85,19,-17,-81
86,53,-3,-28
87,-55,172,87
88,-55,172,87
89,-3,-83,59
90,-3,-83,59
91,5,-34,90
92,93,-48,-151
93,93,-48,-151
94,-34,82,20
95,-35,-21,-8
96,-35,-21,-8
97,-28,-126,89
98,-28,-126,89
99,23,47,-9
100,9,15,-54
101,9,15,-54
102,-43,87,6
103,6,-111,36
104,6,-111,36
105,-33,70,48
106,-33,70,48
107,72,-16,-128
108,-56,14,-8
109,-56,14,-8
110,-5,30,-42
111,7,-52,45
112,7,-52,45
113,12,50,-20
114,12,50,-20
115,34,-62,-90
116,-107,131,39
117,-107,131,39
118,1,-67,52
119,-13,-2,74
120,-13,-2,74
121,52,-9,-148
122,52,-9,-148
123,-44,59,-16
124,-13,21,28
125,-13,21,28
126,9,-98,78
127,53,6,-65
128,53,6,-65
129,20,-47,-100
130,20,-47,-100
131,-83,77,6
132,7,-93,11
133,7,-93,11
134,13,5,77
135,13,5,77
136,87,-31,-138
137,-50,36,69
138,-50,36,69
139,-30,21,0
140,2,-61,95
141,2,-61,95
142,26,49,-7
143,26,49,-7
144,71,-38,-80
145,-76,87,84
146,-76,87,84
147,33,-76,-21
148,-4,-25,96
149,-4,-25,96
150,51,2,-123
151,51,2,-123
152,-20,49,-28
153,-43,44,28
154,-43,44,28
155,-1,-148,69
156,-12,86,4
157,-12,86,4
158,46,-56,-148
159,46,-56,-148
160,-62,135,103
161,45,-70,55
162,45,-70,55
163,-5,12,99
164,92,7,-73
165,92,7,-73
166,-33,2,56
167,-33,2,56
168,-41,60,22
169,28,-127,86
170,28,-127,86
171,-1,62,-26
172,60,-40,-184
173,60,-40,-184
174,-37,106,20
175,-37,106,20
176,38,-83,-38
177,10,-13,124
178,10,-13,124
179,68,-16,-146
180,-14,41,-55
181,-14,41,-55
182,-54,64,4
183,-54,64,4
184,-15,-103,19
185,-2,23,-42
186,-2,23,-42
187,36,-43,-97
188,-64,119,-1
189,-64,119,-1
190,-12,-35,24
191,-12,-35,24
192,-5,-32,39
193,98,-46,-98
194,98,-46,-98
195,-12,15,-26
196,-18,41,-32
197,-18,41,-32
198,4,-64,107
199,4,-64,107
200,43,-2,-40
201,57,-47,-126
202,57,-47,-126
203,-73,115,57
204,17,-42,-75
205,17,-42,-75
206,25,-115,17
207,25,-115,17
208,63,-6,-122
209,1,58,47
210,1,58,47
211,-38,95,97
212,-38,95,97
213,-7,-104,-7
214,-26,-16,105
215,-26,-16,105
216,108,-20,-217
217,-61,21,56
218,-61,21,56
219,2,69,50
220,2,69,50
221,59,-71,-44
222,14,84,-65
223,14,84,-65
224,3,-27,-68
225,-56,167,-11
226,-56,167,-11
227,23,-167,101
228,23,-167,101
229,-3,96,-48
230,30,-144,-50
231,30,-144,-50
232,-72,153,-32
233,17,-161,6
234,17,-161,6
235,-18,92,199
236,-18,92,199
237,114,-107,-174
238,-29,116,60
239,-29,116,60
240,-16,21,-66
241,10,-43,61
242,10,-43,61
243,36,-44,33
244,36,-44,33
245,65,32,-147
246,-45,43,28
247,-45,43,28
248,-37,2,-46
249,7,-93,109
250,7,-93,109
251,88,70,-111
252,88,70,-111
253,21,-105,-63
254,-43,222,28
255,-43,222,28
256,58,-187,-21
257,-36,130,79
258,-36,130,79
259,95,-131,-153
260,95,-131,-153
261,-71,182,75
262,-6,-57,-21
263,-6,-57,-21
264,-33,-36,85
265,24,-45,-125
266,24,-45,-125
267,2,44,-38
268,2,44,-38
269,-31,91,43
270,-19,-134,-8
271,-19,-134,-8
272,-70,58,72
273,81,-97,-184
274,81,-97,-184
275,-73,118,152
276,-73,118,152
277,-5,-55,-12
278,-30,-58,117
279,-30,-58,117
280,42,26,-80
281,24,-6,-74
