SNO,Xdata,Ydata,Zdata
0,64,-4,-185
1,-17,-4,61
2,-17,-4,61
3,-15,24,44
4,22,-32,-113
5,22,-32,-113
6,-78,37,82
7,-78,37,82
8,40,-5,-104
9,-34,-28,2
10,-34,-28,2
11,-12,6,27
12,38,-25,-110
13,38,-25,-110
14,-75,118,10
15,-75,118,10
16,31,-79,-26
17,-18,51,-9
18,-18,51,-9
19,-12,3,36
20,24,-46,-81
21,24,-46,-81
22,-35,60,-45
23,-35,60,-45
24,27,-67,19
25,22,-48,-89
26,22,-48,-89
27,-26,46,17
28,31,-31,-56
29,31,-31,-56
30,-17,-6,1
31,-17,-6,1
32,-50,41,125
33,72,-65,-127
34,72,-65,-127
35,-71,10,111
36,-30,36,20
37,-30,36,20
38,25,-27,-71
39,25,-27,-71
40,-71,25,160
41,58,-2,-99
42,58,-2,-99
43,-5,-9,8
44,-33,8,40
45,-33,8,40
46,29,10,-71
47,29,10,-71
48,-41,-13,52
49,-10,49,-9
50,-10,49,-9
51,10,27,-98
52,-36,-8,85
53,-36,-8,85
54,8,-5,-15
55,8,-5,-15
56,-29,45,-20
57,-52,-24,96
58,-52,-24,96
59,36,11,-182
60,-52,25,118
61,-52,25,118
62,57,-16,-25
63,57,-16,-25
64,-1,30,-37
65,-18,18,29
66,-18,18,29
67,103,-47,-139
68,-56,10,102
69,-56,10,102
70,18,-7,-46
71,18,-7,-46
72,-10,-21,-57
73,-77,100,98
74,-77,100,98
75,57,-87,-46
76,-47,8,58
77,-47,8,58
78,-19,15,94
79,-19,15,94
80,40,15,-80
81,-31,62,97
82,-31,62,97
83,-3,5,42
84,59,-43,-133
85,59,-43,-133
86,-35,55,183
87,-35,55,183
88,59,-18,-108
89,-29,16,16
90,-29,16,16
91,-4,-13,109
92,-4,-13,109
93,39,-17,-93
94,-52,12,124
95,-52,12,124
96,57,-15,-81
97,7,29,40
98,7,29,40
99,-16,29,22
100,-16,29,22
101,13,-46,-106
102,-55,71,0
103,-55,71,0
104,22,-27,69
105,-4,-39,-1
106,-4,-39,-1
107,-6,19,51
108,-6,19,51
109,40,-52,-39
110,-33,49,-8
111,-33,49,-8
112,-29,-46,106
113,50,-70,-71
114,50,-70,-71
115,-57,37,63
116,-57,37,63
117,12,5,-9
118,53,-83,-41
119,53,-83,-41
120,-92,65,134
