SNO,Xdata,Ydata,Zdata
5981,1,-51,-24
5982,-81,91,19
5983,1,-122,75
5984,1,-122,75
5985,-5,20,-27
5986,46,-100,-42
5987,46,-100,-42
5988,-84,150,21
5989,-84,150,21
5990,-2,-98,11
5991,-1,26,190
5992,-1,26,190
5993,55,-58,-139
5994,-26,83,-64
5995,-26,83,-64
5996,-49,33,42
5997,-49,33,42
5998,11,-50,13
5999,14,-17,42
6000,14,-17,42
6001,50,0,-82
6002,-37,54,45
6003,-37,54,45
6004,6,-51,22
6005,6,-51,22
6006,-29,-68,99
6007,22,-53,-106
6008,22,-53,-106
6009,2,-22,-72
6010,2,-22,-72
6011,-42,89,43
6012,13,-99,27
6013,13,-99,27
6014,-3,29,57
6015,102,-59,-95
6016,102,-59,-95
6017,-50,96,69
6018,-50,96,69
6019,-7,-25,-18
6020,2,-21,70
6021,2,-21,70
6022,28,-22,-9
6023,18,48,-54
6024,18,48,-54
6025,-34,15,41
6026,-34,15,41
6027,-15,-25,29
6028,-9,-59,15
6029,-9,-59,15
6030,32,-23,-101
6031,-43,46,28
6032,-43,46,28
6033,-10,3,33
6034,-10,3,33
6035,9,-55,139
6036,26,22,-40
6037,26,22,-40
6038,21,-44,-85
6039,-64,56,70
6040,-64,56,70
6041,43,2,-87
6042,43,2,-87
6043,-42,-158,269
6044,90,223,-256
6045,90,223,-256
6046,6,-391,90
6047,-83,434,29
6048,-83,434,29
6049,128,-550,2
6050,128,-550,2
6051,-138,456,123
6052,256,-508,-337
6053,256,-508,-337
6054,-207,515,287
6055,140,-537,-173
6056,140,-537,-173
6057,-137,383,198
6058,-137,383,198
6059,157,-418,-130
6060,-117,416,3
6061,-117,416,3
6062,56,-315,102
6063,-61,181,41
6064,-61,181,41
6065,71,-250,25
6066,71,-250,25
6067,28,97,-67
6068,-45,-81,75
6069,-45,-81,75
6070,-14,98,55
6071,22,-163,29
6072,22,-163,29
6073,-6,118,-29
6074,-6,118,-29
6075,32,-141,-91
6076,-76,114,50
6077,-76,114,50
6078,0,-142,70
6079,16,23,11
6080,16,23,11
6081,31,-61,-81
6082,31,-61,-81
6083,-78,36,18
6084,7,-82,-23
6085,7,-82,-23
6086,-18,-15,123
6087,-18,-15,123
6088,36,-18,-114
6089,41,5,-26
6090,41,5,-26
6091,-68,63,89
6092,14,-64,-12
6093,14,-64,-12
6094,-2,6,53
6095,-2,6,53
6096,40,-34,-110
6097,-24,63,28
6098,-24,63,28
6099,-15,-78,-6
6100,-29,-46,22
6101,-29,-46,22
6102,39,-57,-24
6103,39,-57,-24
6104,9,13,-45
6105,-40,23,19
6106,-40,23,19
6107,21,-58,30
6108,11,-49,32
6109,11,-49,32
6110,38,46,-55
6111,38,46,-55
6112,-19,-2,42
6113,-27,19,17
6114,-27,19,17
6115,27,-127,80
6116,2,28,11
6117,2,28,11
6118,44,-45,-77
6119,44,-45,-77
6120,-81,104,27
6121,2,-109,40
6122,2,-109,40
6123,-6,48,46
6124,25,-34,-101
6125,25,-34,-101
6126,-25,89,-1
6127,-25,89,-1
6128,-18,-26,-2
6129,-11,-48,100
6130,-11,-48,100
6131,43,-32,-56
6132,40,-47,-108
6133,40,-47,-108
6134,-50,48,55
6135,-50,48,55
6136,15,-34,7
6137,-11,-32,51
6138,-11,-32,51
6139,57,-37,-84
6140,-12,36,-1
6141,-12,36,-1
6142,-46,24,26
6143,-46,24,26
6144,6,-56,88
6145,29,26,-31
6146,29,26,-31
6147,31,-19,-85
6148,-78,65,45
6149,-78,65,45
6150,-32,-52,-29
6151,-32,-52,-29
6152,-9,-12,80
6153,62,-71,-128
6154,62,-71,-128
6155,-21,50,-20
6156,-65,-12,14
6157,-65,-12,14
6158,-8,-41,52
6159,-8,-41,52
6160,41,-51,-34
6161,57,-71,-116
6162,57,-71,-116
6163,-51,70,62
6164,-51,70,62
6165,12,-29,52
6166,-10,-4,126
