SNO,Xdata,Ydata,Zdata
0,-43,12,18
1,-43,12,18
2,1,-67,91
3,3,22,48
4,3,22,48
5,62,-53,-103
6,62,-53,-103
7,-92,89,29
8,-4,-28,-5
9,-4,-28,-5
10,18,-50,92
11,38,-6,-158
12,38,-6,-158
13,17,-12,-7
14,17,-12,-7
15,-7,102,-3
16,29,-100,-17
17,29,-100,-17
18,21,25,62
19,63,-64,-109
20,63,-64,-109
21,-88,111,133
22,-88,111,133
23,-27,-69,23
24,-16,-7,59
25,-16,-7,59
26,42,-43,-96
27,42,-43,-96
28,-27,-17,-73
29,-38,74,24
30,-38,74,24
31,26,-100,43
32,-8,47,1
33,-8,47,1
34,89,-65,-120
35,89,-65,-120
36,-60,92,58
37,-6,1,-35
38,-6,1,-35
39,24,-66,97
40,34,-9,-66
41,34,-9,-66
42,47,-17,-45
43,47,-17,-45
44,-28,108,66
45,21,-64,30
46,21,-64,30
47,16,50,27
48,41,-70,-102
49,41,-70,-102
50,-24,55,97
51,-24,55,97
52,-9,-51,-17
53,10,-32,96
54,10,-32,96
55,55,-24,-85
56,27,-27,-104
57,27,-27,-104
58,-50,73,46
59,-50,73,46
60,19,-116,-11
61,-21,11,87
62,-21,11,87
63,65,-38,-131
64,-44,80,9
65,-44,80,9
66,-36,33,61
67,-36,33,61
68,-11,-60,92
69,-16,-35,-34
70,-16,-35,-34
71,40,-14,-113
72,-66,67,42
73,-66,67,42
74,-13,-90,8
75,-13,-90,8
76,13,-26,108
77,64,-45,-125
78,64,-45,-125
79,-19,28,-10
80,-49,51,-9
81,-49,51,-9
82,10,-91,8
83,10,-91,8
84,4,29,-4
85,24,-15,-95
86,24,-15,-95
87,-53,99,79
88,21,-25,25
89,21,-25,25
90,1,-8,113
91,1,-8,113
92,35,-19,-83
93,-26,11,1
94,-26,11,1
95,-59,15,1
96,7,-72,69
97,7,-72,69
98,-6,4,65
99,-6,4,65
100,20,-62,-100
101,-67,110,77
102,-67,110,77
103,8,-59,-14
104,8,-59,-14
105,-1,-41,90
106,53,-38,-63
107,53,-38,-63
108,6,5,0
109,-55,52,97
110,-55,52,97
111,2,-40,27
112,2,-40,27
113,-10,23,17
114,47,-27,-131
115,47,-27,-131
116,-39,104,29
117,3,-38,6
118,3,-38,6
119,-3,-9,52
120,-3,-9,52
121,44,-37,-109
122,10,20,-80
123,10,20,-80
124,-53,30,-17
125,12,-153,39
126,12,-153,39
127,11,15,85
128,11,15,85
129,77,-65,-123
130,-35,52,32
131,-35,52,32
132,16,-29,-43
133,-5,-20,108
134,-5,-20,108
135,24,-16,-73
136,24,-16,-73
137,28,-7,-32
138,-42,54,25
139,-42,54,25
140,11,-80,3
141,-17,1,36
142,-17,1,36
143,44,-24,-123
144,44,-24,-123
